Text_Type,Book,Chapter,Window,GLL,GGG,G,LLG,LGL,GLG,GGL,LGG,L,LLL,LG,LL,GG,GL
SN,AH_CS,-,16914,21,41,19,31,49,52,37,42,5,12,0,0,0,0
SN,AH_CS,-,16915,22,42,19,31,49,52,36,41,5,12,0,0,0,0
SN,AH_CS,-,16916,22,42,19,32,48,51,37,41,5,12,0,0,0,0
SN,AH_CS,-,16917,21,44,20,32,48,50,36,42,4,12,0,0,0,0
SN,AH_CS,-,16918,21,44,20,33,49,48,36,42,4,12,0,0,0,0
SN,AH_CS,-,16919,10,28,20,19,35,21,20,19,4,1,0,0,0,0
SN,AH_CS,-,16920,8,24,21,16,32,21,15,13,4,0,0,0,0,0
SN,AH_CS,-,16921,8,21,21,15,32,22,15,12,4,0,0,0,0,0
SN,AH_CS,-,16922,8,21,21,15,32,22,15,12,4,0,0,0,0,0
SN,AH_CS,-,16923,7,21,21,15,32,23,16,11,4,0,0,0,0,0
SN,AH_CS,-,16924,7,22,21,15,33,23,14,11,4,0,0,0,0,0
SN,AH_CS,-,16925,6,21,21,15,33,25,13,12,4,0,0,0,0,0
SN,AH_CS,-,16926,7,21,21,15,32,26,12,12,4,0,0,0,0,0
SN,AH_CS,-,16927,8,22,22,15,33,23,11,13,3,0,0,0,0,0
SN,AH_CS,-,16928,7,23,21,15,33,23,10,14,4,0,0,0,0,0
SN,AH_CS,-,16929,6,23,21,16,34,23,9,14,4,0,0,0,0,0
SN,AH_CS,-,16930,6,23,21,16,35,22,9,14,4,0,0,0,0,0
SN,AH_CS,-,16931,8,21,21,16,35,21,9,15,4,0,0,0,0,0
SN,AH_CS,-,16932,8,22,21,16,34,20,10,15,4,0,0,0,0,0
SN,AH_CS,-,16933,8,21,22,15,34,22,10,15,3,0,0,0,0,0
SN,AH_CS,-,16934,7,22,22,14,34,22,10,16,3,0,0,0,0,0
SN,AH_CS,-,16935,7,20,22,14,33,23,10,18,3,0,0,0,0,0
SN,AH_CS,-,16936,5,21,23,13,33,25,10,18,2,0,0,0,0,0
SN,AH_CS,-,16937,5,22,23,12,32,26,11,17,2,0,0,0,0,0
SN,AH_CS,-,16938,5,21,23,12,32,26,11,18,2,0,0,0,0,0
SN,AH_CS,-,16939,5,21,23,12,32,26,12,17,2,0,0,0,0,0
SN,AH_CS,-,16940,4,21,22,12,31,26,13,18,3,0,0,0,0,0
SN,AH_CS,-,16941,4,21,22,11,31,27,11,20,3,0,0,0,0,0
SN,AH_CS,-,16942,4,20,22,11,31,27,12,20,3,0,0,0,0,0
SN,AH_CS,-,16943,4,21,22,10,30,27,13,20,3,0,0,0,0,0
SN,AH_CS,-,16944,4,23,22,9,30,28,13,18,3,0,0,0,0,0
SN,AH_CS,-,16945,5,21,22,8,30,30,13,18,3,0,0,0,0,0
SN,AH_CS,-,16946,5,22,22,9,30,27,14,18,3,0,0,0,0,0
SN,AH_CS,-,16947,5,23,22,8,30,27,14,18,3,0,0,0,0,0
SN,AH_CS,-,16948,6,23,22,8,31,26,13,18,3,0,0,0,0,0
SN,AH_CS,-,16949,7,22,21,7,31,25,13,20,4,0,0,0,0,0
SN,AH_CS,-,16950,7,23,21,7,31,24,14,19,4,0,0,0,0,0
SN,AH_CS,-,16951,6,22,21,7,31,25,14,20,4,0,0,0,0,0
SN,AH_CS,-,16952,6,22,21,7,31,25,14,20,4,0,0,0,0,0
SN,AH_CS,-,16953,6,21,22,7,32,24,16,19,3,0,0,0,0,0
SN,AH_CS,-,16954,7,21,22,5,31,23,17,21,3,0,0,0,0,0
SN,AH_CS,-,16955,7,23,22,4,31,23,17,20,3,0,0,0,0,0
SN,AH_CS,-,16956,5,22,22,5,31,24,19,19,3,0,0,0,0,0
SN,AH_CS,-,16957,6,21,22,5,31,24,18,20,3,0,0,0,0,0
SN,AH_CS,-,16958,6,21,22,6,31,23,19,19,3,0,0,0,0,0
SN,AH_CS,-,16959,6,20,22,7,32,23,20,17,3,0,0,0,0,0
SN,AH_CS,-,16960,6,21,22,7,34,22,20,15,3,0,0,0,0,0
SN,AH_CS,-,16961,6,22,22,8,34,21,20,14,3,0,0,0,0,0
SN,AH_CS,-,16962,6,20,22,9,34,21,21,14,3,0,0,0,0,0
SN,AH_CS,-,16963,6,22,22,8,33,22,21,13,3,0,0,0,0,0
SN,AH_CS,-,16964,6,22,23,8,34,21,21,13,2,0,0,0,0,0
SN,AH_CS,-,16965,7,21,24,10,34,20,21,12,1,0,0,0,0,0
SN,AH_CS,-,16966,8,21,24,11,35,18,21,11,1,0,0,0,0,0
SN,AH_CS,-,16967,8,22,24,12,35,18,20,10,1,0,0,0,0,0
SN,AH_CS,-,16968,9,20,24,12,36,18,20,10,1,0,0,0,0,0
SN,AH_CS,-,16969,10,19,24,13,36,17,19,11,1,0,0,0,0,0
SN,AH_CS,-,16970,9,21,24,13,36,16,18,12,1,0,0,0,0,0
SN,AH_CS,-,16971,9,21,24,12,35,18,18,12,1,0,0,0,0,0
SN,AH_CS,-,16972,10,21,24,12,36,18,17,11,1,0,0,0,0,0
SN,AH_CS,-,16973,9,20,24,12,36,20,17,11,1,0,0,0,0,0
SN,AH_CS,-,16974,8,21,25,12,36,20,19,9,0,0,0,0,0,0
SN,AH_CS,-,16975,8,21,25,11,37,19,20,9,0,0,0,0,0,0
SN,AH_CS,-,16976,8,22,25,11,38,18,20,8,0,0,0,0,0,0
SN,AH_CS,-,16977,7,22,25,11,37,20,20,8,0,0,0,0,0,0
SN,AH_CS,-,16978,7,24,25,11,37,19,19,8,0,0,0,0,0,0
SN,AH_CS,-,16979,6,25,24,11,37,21,18,7,1,0,0,0,0,0
SN,AH_CS,-,16980,6,23,24,12,37,23,17,7,1,0,0,0,0,0
SN,AH_CS,-,16981,7,24,24,12,37,22,16,7,1,0,0,0,0,0
SN,AH_CS,-,16982,6,25,24,13,38,22,16,5,1,0,0,0,0,0
SN,AH_CS,-,16983,7,25,24,12,38,22,16,5,1,0,0,0,0,0
SN,AH_CS,-,16984,7,26,23,12,37,21,16,6,2,0,0,0,0,0
SN,AH_CS,-,16985,7,24,23,12,36,21,18,7,2,0,0,0,0,0
SN,AH_CS,-,16986,7,23,23,11,37,21,19,7,2,0,0,0,0,0
SN,AH_CS,-,16987,8,25,22,10,37,21,17,7,3,0,0,0,0,0
SN,AH_CS,-,16988,10,22,21,10,37,21,17,8,4,0,0,0,0,0
SN,AH_CS,-,16989,10,21,20,11,36,23,16,8,5,0,0,0,0,0
SN,AH_CS,-,16990,9,23,19,9,37,24,15,8,6,0,0,0,0,0
SN,AH_CS,-,16991,8,23,19,8,37,24,16,8,6,1,0,0,0,0
SN,AH_CS,-,16992,8,22,18,7,37,23,19,8,7,1,0,0,0,0
SN,AH_CS,-,16993,7,23,18,7,37,22,19,9,7,1,0,0,0,0
SN,AH_CS,-,16994,6,23,18,7,37,23,20,8,7,1,0,0,0,0
SN,AH_CS,-,16995,6,22,18,7,37,22,22,8,7,1,0,0,0,0
SN,AH_CS,-,16996,6,21,18,7,38,22,22,8,7,1,0,0,0,0
SN,AH_CS,-,16997,5,21,18,8,37,23,22,8,7,1,0,0,0,0
SN,AH_CS,-,16998,5,22,18,8,36,21,24,8,7,1,0,0,0,0
SN,AH_CS,-,16999,5,22,18,8,36,22,23,8,7,1,0,0,0,0
SN,AH_CS,-,17000,6,21,18,9,35,22,22,9,7,1,0,0,0,0
SN,AH_CS,-,17001,7,21,17,8,34,23,22,9,8,1,0,0,0,0
SN,AH_CS,-,17002,7,20,17,9,35,23,22,8,8,1,0,0,0,0
SN,AH_CS,-,17003,7,20,17,9,34,25,21,8,8,1,0,0,0,0
SN,AH_CS,-,17004,7,20,18,10,34,23,23,7,7,1,0,0,0,0
SN,AH_CS,-,17005,7,22,18,9,33,22,24,7,7,1,0,0,0,0
SN,AH_CS,-,17006,7,21,18,8,34,24,23,7,7,1,0,0,0,0
SN,AH_CS,-,17007,7,21,18,7,34,24,23,8,7,1,0,0,0,0
SN,AH_CS,-,17008,7,22,18,8,34,23,21,9,7,1,0,0,0,0
SN,AH_CS,-,17009,8,21,19,7,35,23,21,9,6,1,0,0,0,0
SN,AH_CS,-,17010,8,23,19,7,36,22,19,9,6,1,0,0,0,0
SN,AH_CS,-,17011,8,23,18,8,35,22,19,9,7,1,0,0,0,0
SN,AH_CS,-,17012,8,22,19,9,35,21,19,10,6,1,0,0,0,0
SN,AH_CS,-,17013,7,22,20,9,37,20,20,9,5,1,0,0,0,0
SN,AH_CS,-,17014,7,23,21,8,37,19,20,10,4,1,0,0,0,0
SN,AH_CS,-,17015,8,21,22,9,36,18,21,11,3,1,0,0,0,0
SN,AH_CS,-,17016,9,21,22,9,35,20,21,10,3,0,0,0,0,0
SN,AH_CS,-,17017,10,21,23,10,35,20,19,10,2,0,0,0,0,0
SN,AH_CS,-,17018,10,20,23,10,34,21,21,9,2,0,0,0,0,0
SN,AH_CS,-,17019,10,19,23,11,35,21,20,9,2,0,0,0,0,0
SN,AH_CS,-,17020,11,18,23,12,35,22,19,8,2,0,0,0,0,0
SN,AH_CS,-,17021,12,18,22,13,34,21,19,8,3,0,0,0,0,0
SN,AH_CS,-,17022,13,16,22,12,34,21,20,9,3,0,0,0,0,0
SN,AH_CS,-,17023,13,16,21,13,36,20,18,9,4,0,0,0,0,0
SN,AH_CS,-,17024,13,16,20,13,36,20,18,9,5,0,0,0,0,0
SN,AH_CS,-,17025,12,18,19,12,36,21,18,8,6,0,0,0,0,0
SN,AH_CS,-,17026,12,17,20,13,36,21,18,8,5,0,0,0,0,0
SN,AH_CS,-,17027,12,17,20,13,35,19,19,10,5,0,0,0,0,0
SN,AH_CS,-,17028,13,15,20,13,35,19,19,11,5,0,0,0,0,0
SN,AH_CS,-,17029,13,14,20,13,36,21,17,11,5,0,0,0,0,0
SN,AH_CS,-,17030,13,14,20,14,36,21,16,11,5,0,0,0,0,0
SN,AH_CS,-,17031,12,15,20,16,35,19,16,12,5,0,0,0,0,0
SN,AH_CS,-,17032,14,14,20,17,34,19,16,11,5,0,0,0,0,0
SN,AH_CS,-,17033,13,15,20,18,34,19,16,10,5,0,0,0,0,0
SN,AH_CS,-,17034,12,16,20,19,34,19,16,9,5,0,0,0,0,0
SN,AH_CS,-,17035,12,15,20,20,33,20,16,9,5,0,0,0,0,0
SN,AH_CS,-,17036,13,16,21,19,33,19,15,10,4,0,0,0,0,0
SN,AH_CS,-,17037,13,16,21,18,33,20,15,10,4,0,0,0,0,0
SN,AH_CS,-,17038,12,17,21,18,31,21,15,11,4,0,0,0,0,0
SN,AH_CS,-,17039,12,18,21,18,31,21,15,10,4,0,0,0,0,0
SN,AH_CS,-,17040,11,19,21,17,31,22,15,10,4,0,0,0,0,0
SN,AH_CS,-,17041,10,20,21,18,31,21,14,11,4,0,0,0,0,0
SN,AH_CS,-,17042,9,20,21,18,33,21,13,11,4,0,0,0,0,0
SN,AH_CS,-,17043,9,21,20,18,33,22,10,12,5,0,0,0,0,0
SN,AH_CS,-,17044,9,21,19,17,33,21,12,12,6,0,0,0,0,0
SN,AH_CS,-,17045,8,22,19,16,34,22,11,12,6,0,0,0,0,0
SN,AH_CS,-,17046,7,23,20,15,34,23,11,12,5,0,0,0,0,0
SN,AH_CS,-,17047,6,24,20,15,35,23,11,11,5,0,0,0,0,0
SN,AH_CS,-,17048,6,23,21,14,33,25,12,12,4,0,0,0,0,0
SN,AH_CS,-,17049,6,23,22,14,32,25,12,13,3,0,0,0,0,0
SN,AH_CS,-,17050,6,23,23,14,33,25,11,13,2,0,0,0,0,0
SN,AH_CS,-,17051,5,24,22,14,33,24,13,13,2,0,1,0,0,0
SN,AH_CS,-,17052,5,25,22,13,33,26,13,11,2,0,1,0,0,0
SN,AH_CS,-,17053,4,26,21,14,32,25,13,12,2,0,1,0,0,0
SN,AH_CS,-,17054,5,26,20,14,30,23,13,13,2,0,1,0,1,0
SN,AH_CS,-,17055,5,25,20,14,30,23,13,14,2,0,1,0,1,0
SN,AH_CS,-,17056,5,24,20,12,30,25,13,15,2,0,1,0,1,0
SN,AH_CS,-,17057,3,24,20,12,30,26,13,16,2,0,1,0,1,0
SN,AH_CS,-,17058,3,23,20,10,31,28,13,16,2,0,1,0,1,0
SN,AH_CS,-,17059,5,22,19,9,30,29,13,17,2,1,1,0,1,0
SN,AH_CS,-,17060,5,22,19,9,31,29,13,16,2,1,1,0,1,0
SN,AH_CS,-,17061,6,21,18,9,31,30,13,15,3,1,1,0,1,0
SN,AH_CS,-,17062,5,22,18,10,31,30,13,14,3,1,1,0,1,0
SN,AH_CS,-,17063,5,23,18,10,31,30,13,13,3,1,1,0,1,0
SN,AH_CS,-,17064,5,22,18,10,31,31,12,14,3,1,1,0,1,0
SN,AH_CS,-,17065,5,23,18,10,31,31,12,13,3,1,1,0,1,0
SN,AH_CS,-,17066,6,23,17,9,31,32,12,12,4,1,1,0,1,0
SN,AH_CS,-,17067,6,24,17,8,29,34,12,12,4,1,1,0,1,0
SN,AH_CS,-,17068,6,24,18,8,29,33,13,12,3,1,1,0,1,0
SN,AH_CS,-,17069,7,25,19,8,28,33,11,13,2,1,1,0,1,0
SN,AH_CS,-,17070,7,24,19,8,27,33,13,13,2,1,1,0,1,0
SN,AH_CS,-,17071,7,24,19,8,28,32,13,13,2,1,1,0,1,0
SN,AH_CS,-,17072,8,23,19,8,27,32,13,14,2,1,1,0,1,0
SN,AH_CS,-,17073,8,25,19,8,27,32,12,13,2,1,1,0,1,0
SN,AH_CS,-,17074,8,24,19,8,27,34,11,13,2,1,1,0,1,0
SN,AH_CS,-,17075,8,24,19,8,26,33,13,13,2,1,1,0,1,0
SN,AH_CS,-,17076,8,24,20,7,26,34,12,13,2,1,0,0,1,0
SN,AH_CS,-,17077,8,24,20,8,26,33,12,13,2,1,0,0,1,0
SN,AH_CS,-,17078,8,24,21,7,27,35,12,11,2,1,0,0,1,0
SN,AH_CS,-,17079,7,24,22,8,28,36,12,11,2,1,0,0,0,0
SN,AH_CS,-,17080,7,25,22,8,28,35,13,10,2,1,0,0,0,0
SN,AH_CS,-,17081,8,27,22,8,28,33,13,9,2,1,0,0,0,0
SN,AH_CS,-,17082,8,28,21,7,27,33,14,8,2,1,1,0,0,0
SN,AH_CS,-,17083,8,30,21,7,28,32,15,9,2,1,1,0,0,0
SN,AH_CS,-,17084,6,31,22,7,28,31,16,9,2,0,1,0,0,0
SN,AH_CS,-,17085,6,30,21,7,27,31,18,9,3,0,1,0,0,0
SN,AH_CS,-,17086,4,31,22,8,27,30,19,9,2,0,1,0,0,0
SN,AH_CS,-,17087,4,29,22,7,27,30,22,9,2,0,1,0,0,0
SN,AH_CS,-,17088,5,28,22,8,27,29,22,9,2,0,1,0,0,0
SN,AH_CS,-,17089,5,27,21,9,26,29,23,8,2,0,1,1,0,0
SN,AH_CS,-,17090,5,27,20,9,26,30,22,8,3,0,1,1,0,0
SN,AH_CS,-,17091,4,28,21,9,26,29,23,8,2,0,1,1,0,0
SN,AH_CS,-,17092,5,26,21,9,26,28,23,10,2,0,1,1,0,0
SN,AH_CS,-,17093,5,27,20,10,25,28,22,9,2,0,2,1,0,0
SN,AH_CS,-,17094,4,26,20,9,25,30,23,9,2,0,2,1,0,0
SN,AH_CS,-,17095,4,28,19,9,25,29,21,10,3,0,2,1,0,0
SN,AH_CS,-,17096,5,28,19,10,24,29,20,10,3,0,2,1,0,0
SN,AH_CS,-,17097,4,28,19,11,24,28,21,10,3,0,2,1,0,0
SN,AH_CS,-,17098,4,26,19,12,24,27,22,11,3,0,2,1,0,0
SN,AH_CS,-,17099,4,27,18,12,24,25,24,10,4,0,2,1,0,0
SN,AH_CS,-,17100,5,26,18,12,25,25,23,10,4,0,2,1,0,0
SN,AH_CS,-,17101,5,27,18,12,25,24,23,10,4,0,2,1,0,0
SN,AH_CS,-,17102,5,28,18,11,25,24,22,11,4,0,2,1,0,0
SN,AH_CS,-,17103,5,27,18,11,25,23,24,11,4,0,2,1,0,0
SN,AH_CS,-,17104,5,27,18,9,27,22,26,10,4,0,2,1,0,0
SN,AH_CS,-,17105,6,26,18,8,28,23,25,10,4,0,2,1,0,0
SN,AH_CS,-,17106,5,24,18,9,28,24,26,10,4,0,2,1,0,0
SN,AH_CS,-,17107,5,25,19,9,29,23,26,10,4,0,1,1,0,0
SN,AH_CS,-,17108,6,23,18,9,27,23,26,9,5,0,1,1,0,0
SN,AH_CS,-,17109,6,23,18,9,27,25,24,9,5,0,1,1,0,0
SN,AH_CS,-,17110,6,23,19,8,28,26,23,9,4,0,1,1,0,0
SN,AH_CS,-,17111,6,23,19,8,28,27,22,9,4,0,1,1,0,0
SN,AH_CS,-,17112,6,24,19,8,28,28,20,9,4,0,1,1,0,0
SN,AH_CS,-,17113,6,24,19,7,28,30,19,9,4,0,1,1,0,0
SN,AH_CS,-,17114,6,24,20,6,29,29,20,10,4,0,1,0,0,0
SN,AH_CS,-,17115,6,23,21,7,29,28,20,11,3,0,1,0,0,0
SN,AH_CS,-,17116,6,22,21,8,29,28,19,12,3,0,1,0,0,0
SN,AH_CS,-,17117,5,24,20,8,29,29,19,10,4,0,1,0,0,0
SN,AH_CS,-,17118,6,23,21,7,30,30,19,10,4,0,0,0,0,0
SN,AH_CS,-,17119,6,25,21,8,30,29,18,9,4,0,0,0,0,0
SN,AH_CS,-,17120,6,23,22,9,30,30,18,9,3,0,0,0,0,0
SN,AH_CS,-,17121,5,23,22,8,30,31,18,10,3,0,0,0,0,0
SN,AH_CS,-,17122,5,23,22,7,31,31,18,10,3,0,0,0,0,0
SN,AH_CS,-,17123,5,24,22,6,31,31,17,11,3,0,0,0,0,0
SN,AH_CS,-,17124,5,24,23,6,33,31,15,11,2,0,0,0,0,0
SN,AH_CS,-,17125,4,24,23,6,33,32,15,11,2,0,0,0,0,0
SN,AH_CS,-,17126,4,23,23,6,33,34,14,11,2,0,0,0,0,0
SN,AH_CS,-,17127,4,23,23,7,33,34,14,10,2,0,0,0,0,0
SN,AH_CS,-,17128,4,26,23,7,33,33,12,10,2,0,0,0,0,0
SN,AH_CS,-,17129,4,28,23,7,31,34,10,11,2,0,0,0,0,0
SN,AH_CS,-,17130,3,28,23,7,30,35,11,11,2,0,0,0,0,0
SN,AH_CS,-,17131,3,28,23,6,31,35,11,11,2,0,0,0,0,0
SN,AH_CS,-,17132,3,27,23,6,31,36,11,11,2,0,0,0,0,0
SN,AH_CS,-,17133,2,26,24,6,31,37,11,12,1,0,0,0,0,0
SN,AH_CS,-,17134,2,27,24,6,32,35,12,11,1,0,0,0,0,0
SN,AH_CS,-,17135,2,28,24,6,31,35,12,11,1,0,0,0,0,0
SN,AH_CS,-,17136,2,28,23,5,30,35,13,12,1,0,0,0,0,0
SN,AH_CS,-,17137,2,29,23,5,30,34,12,13,1,0,0,0,0,0
SN,AH_CS,-,17138,1,29,22,5,29,35,13,13,1,0,0,0,0,0
SN,AH_CS,-,17139,1,30,21,5,30,36,11,12,2,0,0,0,0,0
SN,AH_CS,-,17140,1,30,21,4,30,38,11,11,2,0,0,0,0,0
SN,AH_CS,-,17141,1,29,21,3,31,38,13,10,2,0,0,0,0,0
SN,AH_CS,-,17142,1,27,22,3,33,37,14,10,1,0,0,0,0,0
SN,AH_CS,-,17143,0,28,22,3,33,36,15,10,1,0,0,0,0,0
SN,AH_CS,-,17144,1,28,22,2,33,36,15,10,1,0,0,0,0,0
SN,AH_CS,-,17145,1,29,21,1,33,35,16,10,2,0,0,0,0,0
SN,AH_CS,-,17146,1,29,21,1,34,34,17,9,2,0,0,0,0,0
SN,AH_CS,-,17147,2,29,21,1,33,34,18,8,2,0,0,0,0,0
SN,AH_CS,-,17148,2,29,21,1,33,34,19,7,2,0,0,0,0,0
SN,AH_CS,-,17149,2,29,21,1,32,34,19,8,2,0,0,0,0,0
SN,AH_CS,-,17150,2,30,21,1,31,35,18,8,2,0,0,0,0,0
SN,AH_CS,-,17151,2,29,21,1,32,33,20,8,2,0,0,0,0,0
SN,AH_CS,-,17152,3,28,20,0,33,32,20,9,3,0,0,0,0,0
SN,AH_CS,-,17153,3,26,20,0,34,32,21,9,3,0,0,0,0,0
SN,AH_CS,-,17154,3,25,20,0,34,33,21,9,3,0,0,0,0,0
SN,AH_CS,-,17155,3,25,20,0,34,33,21,9,3,0,0,0,0,0
SN,AH_CS,-,17156,3,26,20,0,33,32,22,9,3,0,0,0,0,0
SN,AH_CS,-,17157,4,26,20,1,33,31,21,9,3,0,0,0,0,0
SN,AH_CS,-,17158,4,26,20,2,33,30,21,9,3,0,0,0,0,0
SN,AH_CS,-,17159,5,24,20,3,32,30,20,11,3,0,0,0,0,0
SN,AH_CS,-,17160,5,24,20,3,33,30,19,11,3,0,0,0,0,0
SN,AH_CS,-,17161,6,22,20,3,35,29,20,10,4,0,0,0,0,0
SN,AH_CS,-,17162,6,21,20,5,35,28,21,9,4,0,0,0,0,0
SN,AH_CS,-,17163,6,21,21,5,37,27,20,9,4,0,0,0,0,0
SN,AH_CS,-,17164,7,20,22,5,37,26,21,9,3,0,0,0,0,0
SN,AH_CS,-,17165,7,19,21,5,36,24,23,11,3,0,0,0,0,0
SN,AH_CS,-,17166,7,21,21,7,35,23,21,11,3,0,0,0,0,0
SN,AH_CS,-,17167,7,21,21,8,34,22,22,11,3,0,0,0,0,0
SN,AH_CS,-,17168,7,19,20,9,35,22,22,11,4,0,0,0,0,0
SN,AH_CS,-,17169,6,17,20,9,37,21,24,11,4,0,0,0,0,0
SN,AH_CS,-,17170,6,16,21,9,37,23,23,11,3,0,0,0,0,0
SN,AH_CS,-,17171,6,16,21,9,37,23,23,11,3,0,0,0,0,0
SN,AH_CS,-,17172,5,17,21,11,37,23,20,12,3,0,0,0,0,0
SN,AH_CS,-,17173,5,17,21,12,37,24,19,11,3,0,0,0,0,0
SN,AH_CS,-,17174,5,17,21,13,36,24,20,10,3,0,0,0,0,0
SN,AH_CS,-,17175,5,17,21,14,37,22,20,10,3,0,0,0,0,0
SN,AH_CS,-,17176,5,18,20,14,36,22,19,11,3,0,0,0,0,0
SN,AH_CS,-,17177,5,18,21,14,35,24,19,10,2,0,0,0,0,0
SN,AH_CS,-,17178,5,19,21,16,34,23,18,10,2,0,0,0,0,0
SN,AH_CS,-,17179,5,18,21,17,35,22,19,9,2,0,0,0,0,0
SN,AH_CS,-,17180,5,18,21,19,35,20,19,9,2,0,0,0,0,0
SN,AH_CS,-,17181,5,18,21,19,37,21,17,8,2,0,0,0,0,0
SN,AH_CS,-,17182,4,19,21,18,37,22,17,8,2,0,0,0,0,0
SN,AH_CS,-,17183,5,19,21,17,37,24,16,7,2,0,0,0,0,0
SN,AH_CS,-,17184,4,19,21,16,40,24,17,5,2,0,0,0,0,0
SN,AH_CS,-,17185,5,19,21,16,40,22,17,6,2,0,0,0,0,0
SN,AH_CS,-,17186,4,21,22,16,40,23,15,6,1,0,0,0,0,0
SN,AH_CS,-,17187,4,22,22,15,40,23,15,6,1,0,0,0,0,0
SN,AH_CS,-,17188,4,22,22,16,39,22,15,7,1,0,0,0,0,0
SN,AH_CS,-,17189,4,23,22,16,38,22,14,8,1,0,0,0,0,0
SN,AH_CS,-,17190,4,25,22,16,39,21,13,7,2,0,0,0,0,0
SN,AH_CS,-,17191,5,25,21,14,39,21,13,8,3,0,0,0,0,0
SN,AH_CS,-,17192,5,25,21,13,39,23,12,8,3,0,0,0,0,0
SN,AH_CS,-,17193,5,28,22,13,38,22,11,8,2,0,0,0,0,0
SN,AH_CS,-,17194,5,28,21,13,39,24,11,8,2,0,0,0,0,0
SN,AH_CS,-,17195,6,28,20,13,40,24,12,7,2,0,1,0,0,0
SN,AH_CS,-,17196,7,28,20,13,39,25,13,7,2,0,1,0,0,0
SN,AH_CS,-,17197,7,27,19,11,41,25,15,6,2,0,1,0,0,1
SN,AH_CS,-,17198,8,26,19,10,41,25,18,6,2,0,1,0,0,1
SN,AH_CS,-,17199,9,26,19,9,42,26,18,6,2,0,1,0,0,1
SN,AH_CS,-,17200,10,24,19,8,42,28,20,6,2,0,1,0,0,1
SN,AH_CS,-,17201,11,23,19,8,43,30,20,5,3,0,1,0,0,1
SN,AH_CS,-,17202,11,23,19,8,44,30,21,5,3,0,1,0,0,1
SN,AH_CS,-,17203,12,22,19,6,44,32,23,5,3,0,1,0,0,1
SN,AH_CS,-,17204,12,23,18,6,43,31,24,7,3,0,1,0,0,1
SN,AH_CS,-,17205,13,23,18,4,44,33,24,7,3,0,1,0,0,1
SN,AH_CS,-,17206,14,23,18,4,42,34,26,7,3,0,1,0,0,1
SN,AH_CS,-,17207,15,21,18,4,43,35,27,7,3,0,1,0,0,1
SN,AH_CS,-,17208,15,22,17,5,45,35,30,9,3,0,1,0,1,1
SN,AH_CS,-,17209,15,22,16,5,45,37,31,9,3,0,1,0,1,1
SN,AH_CS,-,17210,14,21,15,5,47,39,33,8,3,0,1,0,1,1
SN,AH_CS,-,17211,15,20,14,5,47,40,34,8,4,0,1,0,1,1
SN,AH_CS,-,17212,16,18,14,4,47,43,35,8,4,0,1,0,1,1
SN,AH_CS,-,17213,17,18,14,3,47,44,37,7,4,0,1,0,1,1
SN,AH_CS,-,17214,17,17,14,3,48,45,39,6,4,0,1,0,1,1
SN,AH_CS,-,17215,18,15,15,3,48,47,41,5,3,0,1,0,1,1
SN,AH_CS,-,17216,18,13,16,3,49,49,43,4,2,0,1,0,1,1
SN,AH_CS,-,17217,19,13,16,3,49,49,44,4,2,0,1,0,1,1
SN,AH_CS,-,17218,20,10,15,2,49,51,47,4,2,0,1,0,1,1
SN,AH_CS,-,17219,21,10,16,2,47,51,47,4,2,0,1,0,1,1
SN,AH_CS,-,17220,21,11,17,2,47,50,47,4,2,0,0,0,1,1
SN,AH_CS,-,17221,21,11,17,2,48,50,46,4,2,0,0,0,1,1
SN,AH_CS,-,17222,22,11,17,2,47,53,45,4,3,0,0,0,1,0
SN,AH_CS,-,17223,22,12,17,2,47,53,44,4,3,0,0,0,1,0
SN,AH_CS,-,17224,22,12,17,2,47,53,44,4,3,0,0,0,1,0
SN,AH_CS,-,17225,21,12,16,3,45,52,42,4,3,0,0,0,1,0
SN,AH_CS,-,17226,21,13,16,3,45,51,42,4,3,0,0,0,1,0
SN,AH_CS,-,17227,21,13,16,3,44,51,43,4,3,0,0,0,1,0
SN,AH_CS,-,17228,21,12,16,3,44,52,43,4,3,0,0,0,1,0
SN,AH_CS,-,17229,22,11,17,2,44,55,43,2,3,0,0,0,1,0
SN,AH_CS,-,17230,22,10,16,2,43,56,44,2,4,0,0,0,1,0
SN,AH_CS,-,17231,22,10,16,2,43,56,44,2,4,0,0,0,1,0
SN,AH_CS,-,17232,22,11,15,2,42,55,45,2,5,0,0,0,1,0
SN,AH_CS,-,17233,22,11,16,1,40,54,44,0,5,0,0,0,0,0
SN,AH_CS,-,17234,23,12,17,1,38,54,43,0,5,0,0,0,0,0
SN,AH_CS,-,17235,24,13,17,1,35,54,43,0,6,0,0,0,0,0
SN,AH_CS,-,17236,24,12,18,1,35,54,44,0,5,0,0,0,0,0
SN,AH_CS,-,17237,24,13,17,1,36,53,43,0,6,0,0,0,0,0
SN,AH_CS,-,17238,24,13,17,1,37,53,42,0,6,0,0,0,0,0
SN,AH_CS,-,17239,25,13,17,1,36,53,42,0,6,0,0,0,0,0
SN,AH_CS,-,17240,25,14,17,1,36,53,41,0,6,0,0,0,0,0
SN,AH_CS,-,17241,25,15,16,1,35,53,41,0,7,0,0,0,0,0
SN,AH_CS,-,17242,24,16,15,2,33,51,39,0,7,1,0,0,0,0
SN,AH_CS,-,17243,24,17,16,2,34,51,37,0,7,1,0,0,0,0
SN,AH_CS,-,17244,24,17,16,2,33,51,38,0,7,1,0,0,0,0
