Text_Type,Book,Chapter,Window,GG,LGL,LG,GLG,G,LGG,LLG,L,GGL,GLL,LLL,GGG,GL,LL
SN,AS,uttara,6615,0,103,0,63,68,41,37,5,52,33,2,44,0,0
SN,AS,uttara,6616,0,102,0,64,67,43,36,5,53,32,2,46,0,0
SN,AS,uttara,6617,0,103,0,62,67,44,36,5,52,33,2,46,0,0
SN,AS,uttara,6618,0,102,0,63,66,42,37,6,52,33,2,47,0,0
SN,AS,uttara,6619,0,102,0,62,66,42,37,6,54,33,2,46,0,0
SN,AS,uttara,6620,0,102,0,61,66,44,37,6,54,33,2,45,0,0
SN,AS,uttara,6621,0,103,0,61,67,43,38,6,54,34,2,43,0,0
SN,AS,uttara,6622,0,102,0,60,68,42,39,5,54,34,2,45,0,0
SN,AS,uttara,6623,0,102,0,62,68,42,39,5,53,33,2,45,0,0
SN,AS,uttara,6624,0,104,0,60,68,42,39,5,54,32,2,45,0,0
SN,AS,uttara,6625,0,103,0,59,68,42,39,5,55,32,2,46,0,0
SN,AS,uttara,6626,0,103,0,61,68,41,39,5,55,30,2,47,0,0
SN,AS,uttara,6627,0,102,0,61,68,41,41,5,54,30,2,47,0,0
SN,AS,uttara,6628,0,101,0,61,68,40,41,5,55,30,2,48,0,0
SN,AS,uttara,6629,0,100,0,61,68,41,41,5,56,30,2,47,0,0
SN,AS,uttara,6630,0,99,0,63,68,41,42,5,54,30,2,47,0,0
SN,AS,uttara,6631,0,99,0,61,68,41,43,5,56,30,2,46,0,0
SN,AS,uttara,6632,0,100,0,62,68,41,42,5,58,29,2,44,0,0
SN,AS,uttara,6633,0,100,0,64,68,41,41,5,59,28,2,43,0,0
SN,AS,uttara,6634,0,101,0,63,68,40,41,5,61,27,2,43,0,0
SN,AS,uttara,6635,0,101,0,63,68,40,43,5,60,26,2,43,0,0
SN,AS,uttara,6636,0,100,0,64,68,40,44,5,58,27,2,43,0,0
SN,AS,uttara,6637,0,101,0,65,69,40,43,4,59,28,2,42,0,0
SN,AS,uttara,6638,0,102,0,66,69,39,43,4,59,28,2,43,0,0
SN,AS,uttara,6639,0,101,0,64,69,39,44,4,59,27,2,44,0,0
SN,AS,uttara,6640,0,99,0,63,69,40,44,4,59,27,2,44,0,0
SN,AS,uttara,6641,0,98,0,64,69,43,44,4,60,26,1,47,0,0
SN,AS,uttara,6642,0,98,0,64,68,43,44,5,60,25,1,48,0,0
SN,AS,uttara,6643,0,96,0,65,68,45,43,5,60,25,1,48,0,0
SN,AS,uttara,6644,0,96,0,63,68,47,43,5,61,24,1,48,0,0
SN,AS,uttara,6645,0,96,0,63,68,48,43,5,61,23,1,48,0,0
SN,AS,uttara,6646,0,96,0,60,68,48,45,5,62,24,1,47,0,0
SN,AS,uttara,6647,0,97,0,59,68,48,46,5,63,23,1,46,0,0
SN,AS,uttara,6648,0,97,0,57,68,47,46,5,64,24,1,47,0,0
SN,AS,uttara,6649,0,96,0,56,68,48,47,5,65,24,1,46,0,0
SN,AS,uttara,6650,0,96,0,56,68,47,46,5,65,24,1,48,0,0
SN,AS,uttara,6651,0,95,0,56,68,48,46,5,65,24,1,48,0,0
SN,AS,uttara,6652,0,95,0,54,68,48,48,5,64,24,1,49,0,0
SN,AS,uttara,6653,0,95,0,54,68,49,47,5,64,24,1,49,0,0
SN,AS,uttara,6654,0,95,0,55,68,48,47,5,64,24,1,49,0,0
SN,AS,uttara,6655,0,95,0,55,69,49,46,4,63,24,1,50,0,0
SN,AS,uttara,6656,0,95,0,55,69,48,45,4,64,24,1,51,0,0
SN,AS,uttara,6657,0,96,0,54,69,49,46,4,63,24,1,50,0,0
SN,AS,uttara,6658,0,96,0,52,69,49,47,4,63,25,1,50,0,0
SN,AS,uttara,6659,0,96,0,52,70,49,48,3,63,25,1,49,0,0
SN,AS,uttara,6660,0,96,0,54,70,50,47,3,63,25,1,47,0,0
SN,AS,uttara,6661,0,96,0,54,70,50,47,3,63,24,1,48,0,0
SN,AS,uttara,6662,0,96,0,53,70,50,48,3,62,24,1,49,0,0
SN,AS,uttara,6663,0,95,0,54,70,51,48,3,61,23,1,50,0,0
SN,AS,uttara,6664,0,94,0,53,69,51,48,3,62,24,1,50,0,0
SN,AS,uttara,6665,0,94,0,54,69,52,47,3,62,24,1,49,0,0
SN,AS,uttara,6666,0,95,0,53,69,51,47,3,62,25,1,49,0,0
SN,AS,uttara,6667,0,95,0,54,70,53,47,2,61,24,1,48,0,0
SN,AS,uttara,6668,0,95,0,55,70,52,46,2,60,24,1,50,0,0
SN,AS,uttara,6669,0,95,0,55,70,51,47,2,59,23,1,52,0,0
SN,AS,uttara,6670,0,94,0,55,70,51,47,2,58,23,1,54,0,0
SN,AS,uttara,6671,0,95,0,53,70,52,46,2,58,24,1,54,0,0
SN,AS,uttara,6672,0,97,0,52,70,52,47,2,58,23,1,53,0,0
SN,AS,uttara,6673,0,97,0,51,70,53,48,2,57,23,1,53,0,0
SN,AS,uttara,6674,0,95,0,52,70,53,47,2,59,23,1,53,0,0
SN,AS,uttara,6675,0,94,0,53,70,53,47,2,58,23,1,54,0,0
SN,AS,uttara,6676,0,94,0,53,70,54,46,2,56,24,1,55,0,0
SN,AS,uttara,6677,0,94,0,53,70,53,45,2,58,23,1,56,0,0
SN,AS,uttara,6678,0,94,0,54,69,52,43,3,58,23,1,58,0,0
SN,AS,uttara,6679,0,94,0,54,69,51,44,3,57,23,1,59,0,0
SN,AS,uttara,6680,0,96,0,53,70,52,45,3,56,21,1,59,0,0
SN,AS,uttara,6681,0,96,0,55,70,51,44,3,56,21,1,59,0,0
SN,AS,uttara,6682,0,96,0,56,70,50,44,3,57,21,1,58,0,0
SN,AS,uttara,6683,0,96,0,56,70,50,44,3,56,23,1,57,0,0
SN,AS,uttara,6684,0,95,0,56,70,50,45,3,56,23,1,57,0,0
SN,AS,uttara,6685,0,95,0,56,70,49,45,3,56,23,1,58,0,0
SN,AS,uttara,6686,0,95,0,55,70,49,46,3,57,22,0,59,0,0
SN,AS,uttara,6687,0,94,0,56,70,49,45,3,57,22,0,60,0,0
SN,AS,uttara,6688,0,94,0,56,70,48,44,3,57,22,0,62,0,0
SN,AS,uttara,6689,0,94,0,57,69,48,44,4,57,22,0,61,0,0
SN,AS,uttara,6690,0,93,0,56,69,49,45,4,55,22,0,63,0,0
SN,AS,uttara,6691,0,94,0,54,70,46,45,4,55,23,1,62,0,0
SN,AS,uttara,6692,0,93,0,56,70,45,45,4,55,23,1,62,0,0
SN,AS,uttara,6693,0,93,0,55,71,46,44,3,57,23,1,61,0,0
SN,AS,uttara,6694,0,93,0,55,71,47,44,3,55,23,1,62,0,0
SN,AS,uttara,6695,0,93,0,57,71,47,44,3,54,22,1,62,0,0
SN,AS,uttara,6696,0,93,0,56,71,48,44,3,53,22,1,63,0,0
SN,AS,uttara,6697,0,93,0,57,71,48,43,3,54,22,1,62,0,0
SN,AS,uttara,6698,0,94,0,55,71,48,43,3,54,23,1,62,0,0
SN,AS,uttara,6699,0,94,0,56,71,48,44,3,52,23,1,62,0,0
SN,AS,uttara,6700,0,94,0,55,71,48,44,3,52,24,1,62,0,0
SN,AS,uttara,6701,0,95,0,53,71,49,44,3,52,25,1,61,0,0
SN,AS,uttara,6702,0,96,0,53,71,50,42,3,53,25,1,60,0,0
SN,AS,uttara,6703,0,97,0,52,71,50,44,3,53,25,1,58,0,0
SN,AS,uttara,6704,0,98,0,53,71,50,43,3,52,25,1,58,0,0
SN,AS,uttara,6705,0,98,0,53,71,51,43,3,51,25,1,58,0,0
SN,AS,uttara,6706,0,99,0,54,71,52,42,3,48,25,1,59,0,0
SN,AS,uttara,6707,0,99,0,54,71,52,42,3,47,25,1,60,0,0
SN,AS,uttara,6708,0,101,0,52,71,51,42,3,48,25,1,60,0,0
SN,AS,uttara,6709,0,100,0,54,71,51,41,3,47,25,1,61,0,0
SN,AS,uttara,6710,0,101,0,54,71,50,40,3,47,26,1,61,0,0
SN,AS,uttara,6711,0,102,0,55,71,50,40,3,47,25,1,60,0,0
SN,AS,uttara,6712,0,101,0,53,71,50,41,3,47,24,1,61,0,0
SN,AS,uttara,6713,0,100,0,51,71,53,41,3,46,24,1,60,0,0
SN,AS,uttara,6714,0,101,0,51,71,52,42,3,47,24,1,60,0,0
SN,AS,uttara,6715,0,103,0,52,71,51,41,3,48,25,1,59,0,0
SN,AS,uttara,6716,0,103,0,53,70,48,41,4,47,26,1,56,0,0
SN,AS,uttara,6717,0,102,0,54,71,47,41,3,47,26,1,57,0,0
SN,AS,uttara,6718,0,103,0,53,71,45,42,3,47,27,1,57,0,0
SN,AS,uttara,6719,0,103,0,54,71,42,42,3,47,27,1,59,0,0
SN,AS,uttara,6720,0,103,0,56,71,42,41,3,46,27,1,59,0,0
SN,AS,uttara,6721,0,103,0,57,71,43,39,3,47,26,1,59,0,0
SN,AS,uttara,6722,0,103,0,56,71,44,38,3,47,26,1,60,0,0
SN,AS,uttara,6723,0,103,0,56,71,45,37,3,48,25,1,60,0,0
SN,AS,uttara,6724,0,102,0,57,70,44,37,4,48,25,1,61,0,0
SN,AS,uttara,6725,0,102,0,58,70,44,37,4,49,25,1,59,0,0
SN,AS,uttara,6726,0,101,0,58,70,43,38,4,50,24,1,60,0,0
SN,AS,uttara,6727,0,101,0,58,70,43,36,4,53,24,1,59,0,0
SN,AS,uttara,6728,0,101,0,60,70,41,36,4,54,24,1,58,0,0
SN,AS,uttara,6729,0,101,0,60,70,41,36,4,51,24,1,61,0,0
SN,AS,uttara,6730,0,101,0,59,70,40,37,4,50,25,1,62,0,0
SN,AS,uttara,6731,0,102,0,58,70,41,37,4,49,26,1,61,0,0
SN,AS,uttara,6732,0,101,0,59,70,41,36,4,50,25,1,62,0,0
SN,AS,uttara,6733,0,101,0,61,70,41,36,4,50,24,1,61,0,0
SN,AS,uttara,6734,0,100,0,61,70,41,34,4,51,24,1,63,0,0
SN,AS,uttara,6735,0,101,0,59,70,40,33,4,52,25,2,63,0,0
SN,AS,uttara,6736,0,101,0,60,70,40,32,4,51,26,2,63,0,0
SN,AS,uttara,6737,0,102,0,60,70,42,31,4,50,27,2,61,0,0
SN,AS,uttara,6738,0,102,0,59,70,41,31,4,51,28,2,61,0,0
SN,AS,uttara,6739,0,103,0,59,71,40,31,4,52,27,3,60,0,0
SN,AS,uttara,6740,0,103,0,58,71,38,31,4,54,27,3,61,0,0
SN,AS,uttara,6741,0,102,0,59,71,38,32,4,55,26,3,60,0,0
SN,AS,uttara,6742,0,102,0,59,71,37,31,4,56,26,3,61,0,0
SN,AS,uttara,6743,0,101,0,59,71,37,32,4,56,26,3,61,0,0
SN,AS,uttara,6744,0,101,0,59,71,36,32,4,58,27,3,59,0,0
SN,AS,uttara,6745,0,101,0,60,71,36,31,4,59,27,3,58,0,0
SN,AS,uttara,6746,0,99,0,62,71,35,32,4,59,26,3,59,0,0
SN,AS,uttara,6747,0,98,0,63,71,35,33,4,58,26,3,59,0,0
SN,AS,uttara,6748,0,99,0,62,71,35,32,4,59,26,3,59,0,0
SN,AS,uttara,6749,0,100,0,61,71,35,32,4,58,25,3,61,0,0
SN,AS,uttara,6750,0,99,0,60,71,36,32,4,59,26,3,60,0,0
SN,AS,uttara,6751,0,99,0,61,71,34,32,4,59,26,3,61,0,0
SN,AS,uttara,6752,0,99,0,61,71,35,32,4,58,26,3,61,0,0
SN,AS,uttara,6753,0,100,0,59,71,36,32,4,60,26,3,59,0,0
SN,AS,uttara,6754,0,100,0,59,71,35,32,4,59,26,3,61,0,0
SN,AS,uttara,6755,0,100,0,60,71,35,32,4,58,26,3,61,0,0
SN,AS,uttara,6756,0,100,0,58,71,36,33,4,59,25,3,61,0,0
SN,AS,uttara,6757,0,100,0,58,71,37,32,4,58,25,3,62,0,0
SN,AS,uttara,6758,0,100,0,58,71,36,33,4,58,24,3,63,0,0
SN,AS,uttara,6759,0,101,0,58,71,35,32,4,60,23,3,63,0,0
SN,AS,uttara,6760,0,102,0,58,71,35,32,4,60,23,3,62,0,0
SN,AS,uttara,6761,0,103,0,59,71,35,31,4,60,23,3,61,0,0
SN,AS,uttara,6762,0,104,0,59,71,36,32,4,59,23,3,59,0,0
SN,AS,uttara,6763,0,106,0,59,71,37,31,4,59,23,3,57,0,0
SN,AS,uttara,6764,0,107,0,58,72,37,31,3,58,24,3,57,0,0
SN,AS,uttara,6765,0,107,0,59,72,36,31,3,59,24,3,56,0,0
SN,AS,uttara,6766,0,107,0,60,72,36,32,3,59,23,2,56,0,0
SN,AS,uttara,6767,0,107,0,58,72,37,33,3,59,23,2,56,0,0
SN,AS,uttara,6768,0,107,0,59,72,36,33,3,57,23,2,58,0,0
SN,AS,uttara,6769,0,109,0,58,72,34,33,3,58,23,3,57,0,0
SN,AS,uttara,6770,0,109,0,59,72,32,33,3,58,23,3,58,0,0
SN,AS,uttara,6771,0,109,0,60,71,32,33,4,58,23,3,57,0,0
SN,AS,uttara,6772,0,111,0,59,71,32,33,4,58,23,3,56,0,0
SN,AS,uttara,6773,0,111,0,59,71,33,33,4,59,22,3,55,0,0
SN,AS,uttara,6774,0,110,0,60,71,34,32,4,59,22,3,55,0,0
SN,AS,uttara,6775,0,112,0,60,71,34,31,4,58,22,4,54,0,0
SN,AS,uttara,6776,0,112,0,60,71,33,32,4,59,21,4,54,0,0
SN,AS,uttara,6777,0,112,0,62,71,32,32,4,58,21,4,54,0,0
SN,AS,uttara,6778,0,112,0,62,71,32,30,4,58,22,5,54,0,0
SN,AS,uttara,6779,0,111,0,62,71,31,30,4,58,22,5,56,0,0
SN,AS,uttara,6780,0,111,0,60,71,31,29,4,60,22,5,57,0,0
SN,AS,uttara,6781,0,111,0,60,71,30,31,4,60,22,5,56,0,0
SN,AS,uttara,6782,0,110,0,60,71,30,31,4,60,22,5,57,0,0
SN,AS,uttara,6783,0,108,0,61,71,31,32,4,59,22,5,57,0,0
SN,AS,uttara,6784,0,108,0,62,71,32,32,4,58,22,5,56,0,0
SN,AS,uttara,6785,0,108,0,65,71,32,31,4,58,21,5,55,0,0
SN,AS,uttara,6786,0,109,0,64,71,32,30,4,59,21,5,55,0,0
SN,AS,uttara,6787,0,110,0,64,71,32,29,4,59,21,5,55,0,0
SN,AS,uttara,6788,0,110,0,65,71,29,30,4,59,20,5,57,0,0
SN,AS,uttara,6789,0,110,0,66,71,30,29,4,59,20,5,56,0,0
SN,AS,uttara,6790,1,109,0,65,70,30,29,4,60,19,5,56,0,0
SN,AS,uttara,6791,2,108,0,63,70,30,29,3,62,18,5,56,0,0
SN,AS,uttara,6792,3,109,0,62,69,30,28,3,63,18,5,54,0,0
SN,AS,uttara,6793,3,109,0,62,68,30,27,3,64,17,5,53,1,0
SN,AS,uttara,6794,3,108,0,61,68,31,28,3,63,17,5,52,1,0
SN,AS,uttara,6795,3,107,0,59,67,32,28,3,63,17,6,53,1,0
SN,AS,uttara,6796,3,106,0,59,67,31,29,3,61,17,6,54,1,0
SN,AS,uttara,6797,4,105,0,59,66,31,30,3,60,17,6,55,1,0
SN,AS,uttara,6798,4,104,1,61,65,30,31,3,59,17,6,54,1,0
SN,AS,uttara,6799,4,103,2,62,65,30,31,2,59,17,6,54,1,0
SN,AS,uttara,6800,4,103,2,62,65,31,30,2,58,18,6,54,1,0
SN,AS,uttara,6801,4,103,2,62,65,31,29,2,58,19,6,54,1,0
SN,AS,uttara,6802,4,102,2,63,65,31,29,2,56,19,6,56,1,0
SN,AS,uttara,6803,4,102,2,60,65,32,30,2,56,19,6,57,1,0
SN,AS,uttara,6804,4,102,2,59,65,32,31,2,57,20,6,55,1,0
SN,AS,uttara,6805,4,102,2,61,65,32,31,2,57,19,6,54,1,0
SN,AS,uttara,6806,4,102,2,61,65,31,32,2,58,18,6,54,1,0
SN,AS,uttara,6807,4,102,2,62,65,31,32,2,57,18,6,54,1,0
SN,AS,uttara,6808,4,103,2,61,65,30,31,2,58,19,6,54,1,0
SN,AS,uttara,6809,4,108,2,66,64,34,35,2,61,28,11,61,1,0
SN,AS,uttara,6810,4,109,2,68,63,39,37,2,66,27,10,67,1,0
SN,AS,uttara,6811,4,114,2,69,62,46,39,2,69,28,13,76,1,0
SN,AS,uttara,6812,4,114,2,70,61,45,39,3,71,29,15,79,1,0
SN,AS,uttara,6813,4,114,2,69,60,46,39,3,71,29,15,79,2,0
SN,AS,uttara,6814,4,114,3,71,59,46,39,3,70,31,15,80,2,0
SN,AS,uttara,6815,4,122,4,84,58,52,47,3,76,37,21,87,2,0
SN,AS,uttara,6816,4,123,4,89,57,54,53,3,80,38,23,89,2,0
SN,AS,uttara,6817,4,123,4,90,57,53,53,3,81,38,23,88,2,0
SN,AS,uttara,6818,4,123,4,90,57,55,52,3,81,39,23,86,2,0
SN,AS,uttara,6819,4,124,4,91,57,55,52,3,80,38,23,86,2,0
SN,AS,uttara,6820,4,124,4,92,57,55,52,3,78,38,23,87,2,0
SN,AS,uttara,6821,4,126,4,90,57,56,51,3,79,38,23,86,2,0
SN,AS,uttara,6822,4,126,4,89,57,58,49,3,80,38,23,86,2,0
SN,AS,uttara,6823,4,125,4,90,57,58,49,3,80,38,23,86,2,0
SN,AS,uttara,6824,4,125,4,91,57,58,49,3,79,38,23,86,2,0
SN,AS,uttara,6825,4,125,4,91,56,58,50,4,78,38,23,86,2,0
SN,AS,uttara,6826,4,125,4,91,56,59,50,4,78,37,23,86,2,0
SN,AS,uttara,6827,4,125,4,90,56,58,51,4,78,38,23,86,2,0
SN,AS,uttara,6828,4,124,4,90,57,57,52,3,76,40,23,87,2,0
SN,AS,uttara,6829,4,124,4,92,57,58,51,3,76,40,23,85,2,0
SN,AS,uttara,6830,4,123,4,92,57,57,51,3,76,40,23,87,2,0
SN,AS,uttara,6831,4,123,4,93,57,56,50,3,75,41,23,88,2,0
SN,AS,uttara,6832,4,123,4,92,57,55,51,3,77,41,23,87,2,0
SN,AS,uttara,6833,4,123,4,92,57,55,51,3,78,40,23,87,2,0
SN,AS,uttara,6834,4,122,4,92,57,56,52,3,75,41,23,88,2,0
SN,AS,uttara,6835,4,121,4,91,57,57,52,3,75,41,23,89,2,0
SN,AS,uttara,6836,4,121,4,91,57,56,52,3,76,41,23,89,2,0
SN,AS,uttara,6837,4,120,4,90,57,56,51,3,78,42,23,89,2,0
SN,AS,uttara,6838,4,119,4,91,57,56,51,3,78,41,23,90,2,0
SN,AS,uttara,6839,4,119,4,96,56,59,52,3,84,41,27,95,2,0
SN,AS,uttara,6840,4,120,4,97,55,60,52,3,85,42,28,97,2,0
SN,AS,uttara,6841,4,119,4,98,54,62,51,3,84,42,28,96,2,0
SN,AS,uttara,6842,4,120,4,99,53,62,53,3,85,42,31,97,2,0
SN,AS,uttara,6843,4,121,4,100,53,62,53,3,86,43,31,95,2,0
SN,AS,uttara,6844,4,120,4,102,53,62,53,3,86,45,30,95,2,0
SN,AS,uttara,6845,4,120,4,99,53,62,54,3,88,46,30,94,2,0
SN,AS,uttara,6846,4,120,4,99,54,61,53,2,88,46,30,96,2,0
SN,AS,uttara,6847,4,119,4,98,54,62,54,2,88,46,30,96,2,0
SN,AS,uttara,6848,4,119,4,98,54,60,54,2,88,47,30,97,2,0
SN,AS,uttara,6849,4,121,4,96,54,59,54,2,88,47,30,98,2,0
SN,AS,uttara,6850,4,119,4,96,54,61,54,2,88,48,29,98,2,0
SN,AS,uttara,6851,4,118,4,96,54,62,54,2,88,48,29,98,2,0
SN,AS,uttara,6852,4,118,4,95,54,62,54,2,89,48,29,98,2,0
SN,AS,uttara,6853,4,118,4,96,54,62,54,2,88,47,28,100,2,0
SN,AS,uttara,6854,4,118,4,97,54,62,54,2,89,47,28,98,2,0
SN,AS,uttara,6855,4,118,4,98,54,61,55,2,88,47,28,98,2,0
SN,AS,uttara,6856,4,119,4,97,54,61,53,2,89,48,28,98,2,0
SN,AS,uttara,6857,4,119,4,97,54,61,53,2,90,48,28,97,2,0
SN,AS,uttara,6858,4,119,4,96,54,60,52,2,91,48,28,99,2,0
SN,AS,uttara,6859,4,119,4,93,54,60,53,2,92,48,28,100,2,0
SN,AS,uttara,6860,4,119,4,90,53,61,55,2,92,48,29,101,2,0
SN,AS,uttara,6861,4,117,5,89,52,62,55,2,92,51,29,101,2,0
SN,AS,uttara,6862,4,117,5,90,52,62,55,2,92,52,29,101,2,0
SN,AS,uttara,6863,4,117,5,91,52,62,54,2,95,53,29,99,2,0
SN,AS,uttara,6864,4,116,6,91,51,63,54,2,94,58,29,101,2,0
SN,AS,uttara,6865,3,123,6,102,51,73,62,3,103,68,35,110,2,0
SN,AS,uttara,6866,2,125,6,104,51,75,64,3,102,69,35,112,2,0
SN,AS,uttara,6867,1,126,6,112,51,76,65,3,104,73,36,117,3,0
SN,AS,uttara,6868,1,125,6,114,52,78,66,3,106,73,38,118,2,0
SN,AS,uttara,6869,1,128,6,118,51,79,70,4,108,76,40,122,2,0
SN,AS,uttara,6870,1,134,6,119,51,81,73,4,109,80,39,124,2,0
SN,AS,uttara,6871,1,135,6,119,50,81,72,4,109,81,40,124,3,0
SN,AS,uttara,6872,0,136,6,125,50,82,73,4,114,84,40,123,3,0
SN,AS,uttara,6873,0,139,5,128,51,91,76,4,119,90,47,131,3,0
SN,AS,uttara,6874,0,141,4,127,52,91,77,4,118,90,47,130,3,0
SN,AS,uttara,6875,0,141,4,127,52,90,77,4,119,89,47,131,3,0
SN,AS,uttara,6876,0,141,4,128,52,91,76,4,118,88,47,132,3,0
SN,AS,uttara,6877,0,142,4,128,52,92,76,4,117,88,47,131,3,0
SN,AS,uttara,6878,0,142,4,128,52,92,76,4,116,89,47,131,3,0
SN,AS,uttara,6879,0,142,4,130,51,93,75,5,115,89,47,130,3,0
SN,AS,uttara,6880,0,142,4,130,50,93,74,6,116,89,47,130,3,0
SN,AS,uttara,6881,0,141,4,131,50,94,73,6,116,90,47,129,3,0
SN,AS,uttara,6882,0,141,4,131,50,93,73,6,117,90,47,129,3,0
SN,AS,uttara,6883,0,140,4,130,50,93,74,6,117,89,47,131,3,0
SN,AS,uttara,6884,0,135,4,126,51,89,70,6,113,80,42,124,3,0
SN,AS,uttara,6885,0,134,4,125,52,84,68,6,108,80,42,119,3,0
SN,AS,uttara,6886,0,129,4,124,53,77,67,6,104,78,39,111,3,0
SN,AS,uttara,6887,0,128,4,123,54,77,68,5,102,77,37,109,3,0
SN,AS,uttara,6888,0,128,4,124,55,76,68,5,101,76,37,111,2,0
SN,AS,uttara,6889,0,128,3,123,55,76,68,6,100,74,36,112,2,0
SN,AS,uttara,6890,0,120,2,112,56,70,60,6,92,69,30,104,2,0
SN,AS,uttara,6891,0,119,2,108,57,68,53,6,89,69,28,102,2,0
SN,AS,uttara,6892,0,119,2,108,57,68,53,6,89,70,28,103,2,0
SN,AS,uttara,6893,0,119,2,107,57,66,55,6,90,69,28,104,2,0
SN,AS,uttara,6894,0,119,2,107,57,67,54,6,89,70,28,104,2,0
SN,AS,uttara,6895,0,119,2,106,57,67,55,6,90,70,28,103,2,0
SN,AS,uttara,6896,0,117,2,107,57,66,56,6,90,70,28,104,2,0
SN,AS,uttara,6897,0,116,2,109,57,64,56,6,89,70,28,106,2,0
SN,AS,uttara,6898,0,116,2,109,57,63,57,6,89,70,28,106,2,0
SN,AS,uttara,6899,0,115,2,108,57,65,57,6,89,71,28,105,2,0
SN,AS,uttara,6900,0,115,2,109,58,63,56,5,90,71,28,106,2,0
SN,AS,uttara,6901,0,114,2,110,57,62,56,6,92,71,28,107,2,0
SN,AS,uttara,6902,0,113,2,112,57,62,55,6,93,70,28,109,2,0
SN,AS,uttara,6903,0,115,2,114,56,62,55,6,95,69,28,108,2,0
SN,AS,uttara,6904,0,115,2,114,56,62,56,6,98,69,28,107,2,0
SN,AS,uttara,6905,0,114,2,114,56,66,58,6,98,71,29,108,2,0
SN,AS,uttara,6906,0,114,2,115,56,68,58,6,98,70,29,106,2,0
SN,AS,uttara,6907,0,113,2,116,55,68,59,6,95,71,29,107,2,0
SN,AS,uttara,6908,0,114,2,116,54,68,58,6,96,71,29,107,2,0
SN,AS,uttara,6909,1,118,2,121,53,70,60,6,100,72,30,109,2,0
SN,AS,uttara,6910,1,118,2,121,53,71,60,6,99,73,31,111,2,0
SN,AS,uttara,6911,1,119,3,123,52,71,61,6,97,74,32,113,2,0
SN,AS,uttara,6912,1,119,3,127,51,74,62,6,95,76,32,115,2,0
SN,AS,uttara,6913,1,118,3,128,51,73,62,6,97,76,32,114,2,0
SN,AS,uttara,6914,1,118,3,122,52,70,61,6,92,75,28,110,2,0
SN,AS,uttara,6915,1,118,3,121,53,69,61,6,91,74,27,107,2,0
SN,AS,uttara,6916,1,119,3,120,54,67,62,6,91,74,27,109,2,0
SN,AS,uttara,6917,1,118,3,121,55,66,59,6,91,73,24,108,2,0
SN,AS,uttara,6918,1,118,3,119,54,67,60,7,89,72,24,109,2,0
SN,AS,uttara,6919,1,117,3,118,54,69,60,7,88,71,24,109,2,0
SN,AS,uttara,6920,1,117,3,118,54,69,59,7,89,70,25,109,2,0
SN,AS,uttara,6921,1,118,3,119,54,69,59,7,90,70,25,108,2,0
SN,AS,uttara,6922,1,117,3,121,54,68,58,7,92,71,25,108,2,0
SN,AS,uttara,6923,2,117,3,121,53,69,61,7,92,70,25,107,2,0
SN,AS,uttara,6924,3,116,3,121,52,70,64,7,93,70,25,105,2,0
SN,AS,uttara,6925,3,116,3,123,52,68,65,7,93,69,25,105,2,0
SN,AS,uttara,6926,3,116,3,126,52,68,64,7,91,69,25,105,2,0
SN,AS,uttara,6927,3,116,3,125,52,69,64,7,91,69,25,105,2,0
SN,AS,uttara,6928,3,116,3,124,52,69,65,7,92,69,25,104,2,0
SN,AS,uttara,6929,3,115,3,124,52,69,65,7,93,69,25,106,2,0
SN,AS,uttara,6930,3,114,3,125,52,69,64,7,94,69,25,108,2,0
SN,AS,uttara,6931,3,112,3,127,52,69,64,7,95,69,25,109,2,0
SN,AS,uttara,6932,3,113,3,128,52,69,64,7,94,70,25,109,2,0
SN,AS,uttara,6933,3,113,3,130,51,69,64,8,94,72,25,107,2,0
SN,AS,uttara,6934,3,113,3,133,51,68,63,8,95,73,25,106,2,0
SN,AS,uttara,6935,4,113,3,133,51,68,64,8,96,73,24,105,2,0
SN,AS,uttara,6936,5,114,2,133,51,68,67,8,96,70,24,105,2,0
SN,AS,uttara,6937,6,114,2,131,50,69,70,8,96,69,24,104,2,0
SN,AS,uttara,6938,7,115,2,129,49,70,73,8,94,68,24,104,2,0
SN,AS,uttara,6939,7,117,1,130,50,68,72,8,95,65,25,103,2,0
SN,AS,uttara,6940,7,111,1,121,51,58,64,7,85,57,20,95,2,0
SN,AS,uttara,6941,7,110,1,121,52,57,62,7,85,58,21,93,2,0
SN,AS,uttara,6942,7,109,1,115,53,56,61,7,83,56,21,89,1,0
SN,AS,uttara,6943,7,109,2,115,52,54,60,7,82,57,19,89,1,0
SN,AS,uttara,6944,7,107,2,113,52,52,55,7,83,55,17,84,1,0
SN,AS,uttara,6945,7,102,2,112,53,48,54,7,82,52,18,82,1,0
SN,AS,uttara,6946,7,102,2,112,54,48,56,7,82,52,18,82,0,0
SN,AS,uttara,6947,7,101,2,107,55,47,55,7,77,49,18,82,0,0
SN,AS,uttara,6948,7,99,2,102,55,38,52,7,71,43,11,77,0,0
SN,AS,uttara,6949,7,99,2,103,54,38,50,8,72,45,11,77,0,0
SN,AS,uttara,6950,7,100,2,104,54,38,50,8,72,46,11,76,0,0
SN,AS,uttara,6951,7,102,2,107,54,40,51,8,78,47,12,77,0,0
SN,AS,uttara,6952,7,103,2,108,54,40,54,8,78,47,12,80,0,0
SN,AS,uttara,6953,7,103,2,108,53,39,53,8,78,46,12,81,0,0
