Text_Type,Book,Chapter,Window,GG,GLG,GLL,LLL,LLG,GGG,GL,GGL,G,LGG,LG,LGL,L,LL
SN,CS,chikitsa,9002,0,48,15,2,24,43,0,36,47,14,0,60,2,0
SN,CS,chikitsa,9003,0,48,14,2,25,44,0,37,47,13,0,59,2,0
SN,CS,chikitsa,9004,0,49,14,2,26,42,0,36,47,14,0,59,2,0
SN,CS,chikitsa,9005,0,47,14,2,26,42,0,38,47,14,0,59,2,0
SN,CS,chikitsa,9006,0,47,13,2,26,42,0,38,47,15,0,59,2,0
SN,CS,chikitsa,9007,0,46,13,2,26,44,0,36,47,15,0,60,2,0
SN,CS,chikitsa,9008,0,45,13,2,28,44,0,35,47,15,0,60,2,0
SN,CS,chikitsa,9009,0,44,13,2,29,44,0,34,47,15,0,61,2,0
SN,CS,chikitsa,9010,0,43,13,2,31,44,0,34,47,14,0,61,2,0
SN,CS,chikitsa,9011,0,41,13,2,32,45,0,33,47,15,0,61,2,0
SN,CS,chikitsa,9012,0,42,12,2,31,45,0,33,47,15,0,62,2,0
SN,CS,chikitsa,9013,0,42,12,2,32,46,0,31,47,15,0,62,2,0
SN,CS,chikitsa,9014,0,42,13,2,33,45,0,31,48,15,0,61,1,0
SN,CS,chikitsa,9015,0,42,14,2,34,45,0,31,48,14,0,60,1,0
SN,CS,chikitsa,9016,0,41,13,2,34,48,0,30,48,14,0,60,1,0
SN,CS,chikitsa,9017,0,40,13,2,34,49,0,29,48,14,0,61,1,0
SN,CS,chikitsa,9018,0,39,13,2,34,48,0,30,48,14,0,62,1,0
SN,CS,chikitsa,9019,0,39,14,2,33,48,0,30,48,14,0,62,1,0
SN,CS,chikitsa,9020,0,41,12,1,33,49,0,30,48,14,0,62,1,0
SN,CS,chikitsa,9021,0,42,12,1,32,50,0,30,48,14,0,61,1,0
SN,CS,chikitsa,9022,0,43,12,1,31,51,0,29,48,14,0,61,1,0
SN,CS,chikitsa,9023,0,42,11,1,31,53,0,30,48,13,0,61,1,0
SN,CS,chikitsa,9024,0,42,10,1,31,51,0,32,48,14,0,61,1,0
SN,CS,chikitsa,9025,0,42,10,1,31,50,0,33,48,14,0,61,1,0
SN,CS,chikitsa,9026,0,43,10,1,31,48,0,33,48,14,0,62,1,0
SN,CS,chikitsa,9027,0,44,10,0,32,48,0,32,49,14,0,64,1,0
SN,CS,chikitsa,9028,0,43,9,0,32,49,0,33,49,14,0,64,1,0
SN,CS,chikitsa,9029,0,43,8,0,32,51,0,31,49,14,0,65,1,0
SN,CS,chikitsa,9030,0,44,8,0,31,51,0,31,49,14,0,65,1,0
SN,CS,chikitsa,9031,0,45,8,0,31,52,0,29,49,14,0,65,1,0
SN,CS,chikitsa,9032,0,46,8,0,32,51,0,29,49,13,0,65,1,0
SN,CS,chikitsa,9033,0,46,9,0,31,50,0,30,49,13,0,65,1,0
SN,CS,chikitsa,9034,0,46,9,0,31,50,0,30,49,13,0,65,1,0
SN,CS,chikitsa,9035,0,46,10,0,32,50,0,28,49,13,0,65,1,0
SN,CS,chikitsa,9036,0,45,10,1,33,47,0,29,48,13,0,65,1,0
SN,CS,chikitsa,9037,0,44,11,1,35,46,0,29,48,12,0,65,1,0
SN,CS,chikitsa,9038,0,44,11,1,34,46,0,28,47,13,0,66,2,0
SN,CS,chikitsa,9039,0,45,10,1,34,46,0,28,47,13,0,66,2,0
SN,CS,chikitsa,9040,0,47,10,1,34,47,0,28,47,13,0,63,2,0
SN,CS,chikitsa,9041,0,48,10,1,34,48,0,25,48,13,0,64,1,0
SN,CS,chikitsa,9042,0,46,9,1,35,50,0,25,48,13,0,64,1,0
SN,CS,chikitsa,9043,0,46,9,1,34,49,0,26,48,13,0,65,1,0
SN,CS,chikitsa,9044,0,47,9,1,34,48,0,27,48,12,0,65,1,0
SN,CS,chikitsa,9045,0,47,9,1,35,49,0,26,48,12,0,64,1,0
SN,CS,chikitsa,9046,0,46,8,1,35,49,0,28,48,12,0,64,1,0
SN,CS,chikitsa,9047,0,47,8,1,33,49,0,31,48,12,0,65,1,0
SN,CS,chikitsa,9048,0,48,8,1,33,50,0,30,48,11,0,65,1,0
SN,CS,chikitsa,9049,1,48,8,2,33,48,0,30,47,11,0,63,1,0
SN,CS,chikitsa,9050,1,48,8,2,32,48,0,32,47,10,0,63,1,0
SN,CS,chikitsa,9051,1,48,8,2,31,49,0,32,47,10,0,63,1,0
SN,CS,chikitsa,9052,1,48,8,2,30,51,0,33,47,10,0,64,1,0
SN,CS,chikitsa,9053,1,50,8,2,30,50,0,32,47,10,0,64,1,0
SN,CS,chikitsa,9054,1,49,8,2,29,51,0,33,47,9,0,65,1,0
SN,CS,chikitsa,9055,1,49,8,2,30,51,0,32,47,9,0,65,1,0
SN,CS,chikitsa,9056,1,47,8,2,30,53,0,32,47,8,0,66,1,0
SN,CS,chikitsa,9057,1,47,9,2,30,52,0,32,47,8,0,66,1,0
SN,CS,chikitsa,9058,1,49,9,2,28,52,0,31,47,9,0,66,1,0
SN,CS,chikitsa,9059,1,51,9,2,27,51,0,31,47,9,0,66,1,0
SN,CS,chikitsa,9060,1,52,9,2,26,51,0,31,47,9,0,66,1,0
SN,CS,chikitsa,9061,1,53,9,2,26,50,0,31,47,8,0,67,1,0
SN,CS,chikitsa,9062,1,50,9,2,27,51,0,32,47,8,0,67,1,0
SN,CS,chikitsa,9063,1,50,9,2,26,51,0,32,47,9,0,67,1,0
SN,CS,chikitsa,9064,1,50,9,2,26,51,0,32,46,9,0,67,2,0
SN,CS,chikitsa,9065,1,50,8,2,25,52,0,32,46,10,0,67,2,0
SN,CS,chikitsa,9066,1,52,8,2,24,51,0,32,46,10,0,67,2,0
SN,CS,chikitsa,9067,1,53,7,2,25,50,0,32,45,11,0,66,3,0
SN,CS,chikitsa,9068,1,54,8,2,25,51,0,31,45,11,0,64,3,0
SN,CS,chikitsa,9069,1,54,7,2,25,51,0,31,45,11,0,65,3,0
SN,CS,chikitsa,9070,1,52,7,2,26,49,0,31,44,12,0,65,3,0
SN,CS,chikitsa,9071,1,51,7,2,26,47,0,33,44,13,0,65,3,0
SN,CS,chikitsa,9072,1,51,7,2,26,46,0,33,44,14,0,65,3,0
SN,CS,chikitsa,9073,1,53,8,2,26,45,0,32,44,14,0,64,3,0
SN,CS,chikitsa,9074,1,53,8,2,26,45,0,31,44,14,0,65,3,0
SN,CS,chikitsa,9075,1,53,8,2,26,44,0,31,44,15,0,65,3,0
SN,CS,chikitsa,9076,1,53,8,2,25,45,0,32,44,15,0,64,3,0
SN,CS,chikitsa,9077,1,54,8,2,24,47,0,32,44,14,0,63,3,0
SN,CS,chikitsa,9078,1,55,8,2,24,48,0,30,44,14,0,63,3,0
SN,CS,chikitsa,9079,1,57,8,2,23,47,0,30,44,14,0,63,3,0
SN,CS,chikitsa,9080,1,57,7,2,23,46,0,31,44,15,0,63,3,0
SN,CS,chikitsa,9081,1,58,7,2,22,45,0,31,44,16,0,63,3,0
SN,CS,chikitsa,9082,1,57,7,2,21,48,0,30,44,16,0,63,3,0
SN,CS,chikitsa,9083,1,55,6,2,21,49,0,31,44,17,0,63,3,0
SN,CS,chikitsa,9084,1,55,6,2,20,49,0,31,44,17,0,64,3,0
SN,CS,chikitsa,9085,1,56,6,2,18,50,0,31,44,17,0,64,3,0
SN,CS,chikitsa,9086,1,57,6,1,17,51,0,31,45,18,0,64,3,0
SN,CS,chikitsa,9087,1,59,5,1,16,50,0,31,45,19,0,64,3,0
SN,CS,chikitsa,9088,1,59,5,1,16,51,0,31,46,19,0,63,2,0
SN,CS,chikitsa,9089,1,58,5,1,16,52,0,31,46,20,0,62,2,0
SN,CS,chikitsa,9090,1,57,5,1,16,53,0,30,46,21,0,62,2,0
SN,CS,chikitsa,9091,1,58,7,1,17,51,0,30,45,21,0,60,2,0
SN,CS,chikitsa,9092,1,59,7,1,16,51,0,30,45,21,0,60,2,0
SN,CS,chikitsa,9093,1,59,7,1,17,51,0,29,45,22,0,59,2,0
SN,CS,chikitsa,9094,1,59,7,1,16,53,0,28,45,22,0,59,2,0
SN,CS,chikitsa,9095,1,59,7,1,16,52,0,29,45,22,0,59,2,0
SN,CS,chikitsa,9096,1,58,7,1,16,54,0,27,45,22,0,60,2,0
SN,CS,chikitsa,9097,1,57,7,1,17,56,0,25,45,22,0,60,2,0
SN,CS,chikitsa,9098,1,56,7,1,17,58,0,25,45,22,0,59,2,0
SN,CS,chikitsa,9099,0,55,8,0,17,60,0,25,46,23,0,60,2,0
SN,CS,chikitsa,9100,0,54,8,0,17,63,0,23,46,23,0,60,2,0
SN,CS,chikitsa,9101,0,55,8,0,17,61,0,24,46,23,0,60,2,0
SN,CS,chikitsa,9102,0,55,9,0,16,61,0,23,46,24,0,60,2,0
SN,CS,chikitsa,9103,0,54,9,0,16,61,0,24,46,24,0,60,2,0
SN,CS,chikitsa,9104,0,54,9,0,16,61,0,24,46,25,0,59,2,0
SN,CS,chikitsa,9105,0,53,10,0,15,62,0,24,46,25,0,59,2,0
SN,CS,chikitsa,9106,0,53,10,0,16,61,0,25,46,25,0,58,2,0
SN,CS,chikitsa,9107,0,55,9,0,16,61,0,25,46,25,0,57,2,0
SN,CS,chikitsa,9108,0,54,9,0,16,60,0,27,46,24,0,58,2,0
SN,CS,chikitsa,9109,0,53,9,0,16,61,0,28,46,24,0,57,2,0
SN,CS,chikitsa,9110,0,52,9,0,16,61,0,28,46,25,0,57,2,0
SN,CS,chikitsa,9111,0,53,9,0,15,60,0,29,46,26,0,56,2,0
SN,CS,chikitsa,9112,0,53,9,0,16,60,0,29,46,26,0,55,2,0
SN,CS,chikitsa,9113,0,52,9,0,18,60,0,28,46,26,0,55,2,0
SN,CS,chikitsa,9114,0,52,8,0,17,60,0,30,47,26,0,55,1,0
SN,CS,chikitsa,9115,0,53,8,0,18,58,0,30,46,26,0,55,2,0
SN,CS,chikitsa,9116,0,51,8,0,20,56,0,32,46,26,0,55,2,0
SN,CS,chikitsa,9117,1,50,8,1,19,56,0,32,46,25,0,54,1,0
SN,CS,chikitsa,9118,1,50,8,1,19,56,0,32,46,25,0,54,1,0
SN,CS,chikitsa,9119,1,51,9,1,19,55,0,32,46,25,0,53,1,0
SN,CS,chikitsa,9120,1,51,9,1,19,56,0,33,47,25,0,53,1,0
SN,CS,chikitsa,9121,1,53,9,1,19,58,0,31,47,23,0,53,1,0
SN,CS,chikitsa,9122,1,53,9,1,19,59,0,31,47,22,0,53,1,0
SN,CS,chikitsa,9123,2,52,8,1,20,58,0,31,46,22,0,52,1,0
SN,CS,chikitsa,9124,2,52,9,1,21,58,0,30,46,22,0,51,1,0
SN,CS,chikitsa,9125,2,53,10,1,20,59,0,29,46,21,0,51,1,0
SN,CS,chikitsa,9126,2,53,10,1,21,60,0,28,45,20,0,51,2,0
SN,CS,chikitsa,9127,2,52,10,1,21,59,0,29,45,20,0,52,2,0
SN,CS,chikitsa,9128,2,51,11,1,20,59,0,29,45,20,0,53,2,0
SN,CS,chikitsa,9129,2,51,11,1,20,59,0,30,45,20,0,52,2,0
SN,CS,chikitsa,9130,2,51,11,1,21,60,0,29,45,19,0,52,2,0
SN,CS,chikitsa,9131,2,51,12,1,21,61,0,28,44,18,0,52,3,0
SN,CS,chikitsa,9132,2,52,12,1,21,58,0,30,44,18,0,52,3,0
SN,CS,chikitsa,9133,2,54,13,1,21,58,0,28,44,17,0,52,3,0
SN,CS,chikitsa,9134,2,53,14,1,22,58,0,28,44,17,0,51,3,0
SN,CS,chikitsa,9135,2,54,13,1,22,56,0,29,44,17,0,52,3,0
SN,CS,chikitsa,9136,2,53,13,1,23,55,0,28,43,17,0,52,3,0
SN,CS,chikitsa,9137,2,51,13,1,23,56,0,29,43,16,0,53,3,0
SN,CS,chikitsa,9138,2,50,13,1,23,57,0,30,43,15,0,53,3,0
SN,CS,chikitsa,9139,2,49,13,1,23,57,0,31,42,15,0,53,4,0
SN,CS,chikitsa,9140,2,48,14,1,24,57,0,31,42,14,0,53,4,0
SN,CS,chikitsa,9141,2,48,12,1,24,57,0,32,43,14,0,54,4,0
SN,CS,chikitsa,9142,2,46,13,1,25,56,0,33,43,14,0,54,4,0
SN,CS,chikitsa,9143,2,46,13,1,24,56,0,34,43,14,0,54,4,0
SN,CS,chikitsa,9144,2,45,13,1,25,55,0,34,43,14,0,55,4,0
SN,CS,chikitsa,9145,2,45,13,1,25,55,0,33,43,14,0,56,4,0
SN,CS,chikitsa,9146,2,45,13,1,26,53,0,34,43,14,0,56,4,0
SN,CS,chikitsa,9147,2,46,13,1,26,52,0,34,43,14,0,56,4,0
SN,CS,chikitsa,9148,2,46,13,1,27,50,0,35,43,14,0,56,4,0
SN,CS,chikitsa,9149,2,47,12,1,27,49,0,36,42,14,0,56,5,0
SN,CS,chikitsa,9150,2,47,12,1,29,46,0,37,41,14,0,56,6,0
SN,CS,chikitsa,9151,2,47,13,1,29,46,0,36,40,14,0,56,7,0
SN,CS,chikitsa,9152,2,48,12,1,30,44,0,37,40,13,0,57,7,0
SN,CS,chikitsa,9153,2,47,12,1,29,46,0,36,40,13,0,58,7,0
SN,CS,chikitsa,9154,2,47,12,1,29,46,0,37,40,12,0,58,7,0
SN,CS,chikitsa,9155,2,49,11,1,29,45,0,37,40,12,0,58,7,0
SN,CS,chikitsa,9156,2,50,11,1,29,46,0,35,40,12,0,58,7,0
SN,CS,chikitsa,9157,2,48,11,1,30,46,0,35,39,13,0,58,8,0
SN,CS,chikitsa,9158,2,48,11,1,31,47,0,33,39,14,0,57,8,0
SN,CS,chikitsa,9159,2,49,12,1,31,45,0,33,39,14,0,57,8,0
SN,CS,chikitsa,9160,2,50,12,1,30,47,0,32,39,13,0,57,8,0
SN,CS,chikitsa,9161,2,50,13,1,30,48,0,31,39,12,0,57,8,0
SN,CS,chikitsa,9162,2,51,14,1,28,49,0,30,38,12,0,57,9,0
SN,CS,chikitsa,9163,2,52,14,1,26,49,0,31,38,12,0,57,9,0
SN,CS,chikitsa,9164,2,51,14,1,27,49,0,29,38,13,0,58,9,0
SN,CS,chikitsa,9165,3,49,14,2,26,49,0,30,38,12,0,57,8,0
SN,CS,chikitsa,9166,3,49,15,2,25,49,0,28,38,13,0,58,8,0
SN,CS,chikitsa,9167,2,49,16,1,25,49,0,28,39,13,0,61,8,0
SN,CS,chikitsa,9168,2,48,15,1,25,50,0,28,39,13,0,62,8,0
SN,CS,chikitsa,9169,2,48,14,1,26,51,0,27,39,13,0,62,8,0
SN,CS,chikitsa,9170,2,49,14,1,25,51,0,27,39,13,0,62,8,0
SN,CS,chikitsa,9171,2,48,14,1,25,50,0,28,39,13,0,63,8,0
SN,CS,chikitsa,9172,2,47,14,1,26,48,0,29,38,14,0,63,9,0
SN,CS,chikitsa,9173,1,48,14,1,25,50,0,29,39,14,0,64,9,0
SN,CS,chikitsa,9174,1,47,13,1,25,51,0,30,39,14,0,64,9,0
SN,CS,chikitsa,9175,1,48,13,1,25,51,0,30,38,13,0,64,10,0
SN,CS,chikitsa,9176,1,47,14,1,25,51,0,30,39,13,0,64,9,0
SN,CS,chikitsa,9177,1,48,14,1,25,50,0,30,39,14,0,63,9,0
SN,CS,chikitsa,9178,1,49,13,1,25,50,0,31,39,14,0,62,9,0
SN,CS,chikitsa,9179,1,48,13,1,25,52,0,30,39,14,0,62,9,0
SN,CS,chikitsa,9180,1,47,13,1,25,51,0,30,38,15,0,61,9,0
SN,CS,chikitsa,9181,1,45,12,1,26,50,0,32,39,16,0,61,8,0
SN,CS,chikitsa,9182,1,44,13,1,26,51,0,31,39,16,0,61,8,0
SN,CS,chikitsa,9183,1,43,12,1,27,51,0,31,39,16,0,62,8,0
SN,CS,chikitsa,9184,1,44,11,1,26,51,0,32,39,16,0,62,8,0
SN,CS,chikitsa,9185,1,43,12,1,27,51,0,32,39,16,0,61,8,0
SN,CS,chikitsa,9186,1,44,12,1,26,52,0,33,40,16,0,61,8,0
SN,CS,chikitsa,9187,1,45,12,1,27,51,0,33,40,16,0,60,8,0
SN,CS,chikitsa,9188,1,44,13,1,28,49,0,33,40,17,0,60,8,0
SN,CS,chikitsa,9189,1,45,13,1,29,48,0,32,41,16,0,61,7,0
SN,CS,chikitsa,9190,1,46,12,1,28,49,0,32,41,16,0,61,7,0
SN,CS,chikitsa,9191,1,45,13,1,28,49,0,31,41,17,0,61,7,0
SN,CS,chikitsa,9192,1,45,12,1,27,48,0,32,41,18,0,62,7,0
SN,CS,chikitsa,9193,1,44,12,1,28,49,0,31,41,18,0,62,7,0
SN,CS,chikitsa,9194,1,45,12,1,28,48,0,32,41,18,0,61,7,0
SN,CS,chikitsa,9195,1,46,13,1,27,47,0,33,41,18,0,60,7,0
SN,CS,chikitsa,9196,1,46,14,1,27,47,0,33,41,18,0,59,7,0
SN,CS,chikitsa,9197,1,45,14,1,26,46,0,32,40,19,0,60,7,0
SN,CS,chikitsa,9198,1,46,14,1,25,45,0,33,39,20,0,61,7,0
SN,CS,chikitsa,9199,1,46,14,1,25,46,0,33,40,19,0,61,6,0
SN,CS,chikitsa,9200,1,45,14,1,23,48,0,34,41,19,0,61,5,0
SN,CS,chikitsa,9201,1,45,14,1,23,48,0,34,42,18,0,62,4,0
SN,CS,chikitsa,9202,1,44,14,1,23,48,0,35,42,19,0,61,4,0
SN,CS,chikitsa,9203,1,44,14,1,24,45,0,38,41,19,0,60,5,0
SN,CS,chikitsa,9204,1,44,14,1,25,46,0,36,40,21,1,59,5,0
SN,CS,chikitsa,9205,1,43,14,1,26,46,0,36,40,21,1,59,5,0
SN,CS,chikitsa,9206,2,43,16,1,28,46,0,40,39,23,1,59,5,0
SN,CS,chikitsa,9207,2,42,16,1,28,47,0,40,39,24,1,58,4,0
SN,CS,chikitsa,9208,3,41,17,1,28,46,0,40,38,24,1,57,4,0
SN,CS,chikitsa,9209,3,41,16,1,28,48,0,39,38,24,1,57,4,0
SN,CS,chikitsa,9210,3,40,16,1,29,47,0,40,38,24,1,57,4,0
SN,CS,chikitsa,9211,3,38,15,1,30,47,0,42,38,24,1,57,4,0
SN,CS,chikitsa,9212,3,38,14,1,30,47,0,42,39,25,1,57,3,0
SN,CS,chikitsa,9213,3,37,14,1,31,49,0,41,39,24,1,57,3,0
SN,CS,chikitsa,9214,3,37,14,1,31,52,0,40,39,23,1,56,3,0
SN,CS,chikitsa,9215,2,38,14,0,31,54,0,39,40,24,1,57,3,0
SN,CS,chikitsa,9216,2,39,13,0,31,56,0,39,39,23,1,56,4,0
SN,CS,chikitsa,9217,2,38,12,0,32,57,0,39,38,25,1,54,5,0
SN,CS,chikitsa,9218,2,40,12,0,31,55,0,40,37,26,1,53,6,0
SN,CS,chikitsa,9219,2,40,13,0,30,55,0,40,37,26,1,53,6,0
SN,CS,chikitsa,9220,2,41,13,0,30,54,0,41,37,25,1,53,6,0
SN,CS,chikitsa,9221,2,41,13,0,30,55,0,41,37,25,1,52,6,0
SN,CS,chikitsa,9222,2,41,14,0,29,56,0,40,38,24,1,53,5,0
SN,CS,chikitsa,9223,2,41,14,0,30,55,0,40,38,24,1,53,5,0
SN,CS,chikitsa,9224,2,42,14,0,29,55,0,39,37,24,1,54,6,0
SN,CS,chikitsa,9225,2,41,13,0,30,55,0,39,38,25,1,54,5,0
SN,CS,chikitsa,9226,2,42,12,0,29,54,0,39,38,26,1,55,5,0
SN,CS,chikitsa,9227,2,41,12,0,29,56,0,38,38,26,1,55,5,0
SN,CS,chikitsa,9228,2,41,12,0,29,55,0,38,37,27,1,55,6,0
SN,CS,chikitsa,9229,2,40,12,0,30,55,0,38,37,27,1,55,6,0
SN,CS,chikitsa,9230,2,40,12,0,30,57,0,37,38,27,1,56,6,0
SN,CS,chikitsa,9231,2,40,12,0,29,59,0,37,37,26,1,56,7,0
SN,CS,chikitsa,9232,2,41,11,0,29,59,0,36,37,27,1,56,7,0
SN,CS,chikitsa,9233,2,42,11,0,28,59,0,37,37,27,1,55,7,0
SN,CS,chikitsa,9234,2,42,11,0,30,58,0,36,36,27,1,55,8,0
SN,CS,chikitsa,9235,2,42,10,0,30,59,0,36,36,27,1,55,8,0
SN,CS,chikitsa,9236,2,42,10,0,30,60,0,35,36,27,1,55,8,0
SN,CS,chikitsa,9237,2,43,10,0,28,61,0,35,35,27,1,55,9,0
SN,CS,chikitsa,9238,2,45,9,0,27,61,0,35,35,27,1,55,9,0
SN,CS,chikitsa,9239,2,46,9,0,26,61,0,35,35,28,1,54,9,0
SN,CS,chikitsa,9240,2,47,9,0,26,59,0,35,35,29,1,54,9,0
SN,CS,chikitsa,9241,2,46,8,0,26,61,0,35,35,28,1,55,9,0
SN,CS,chikitsa,9242,2,47,8,0,26,63,0,33,35,27,1,55,9,0
SN,CS,chikitsa,9243,2,49,9,0,25,61,0,34,35,26,1,55,9,0
SN,CS,chikitsa,9244,2,49,9,0,24,63,0,33,34,26,1,55,10,0
SN,CS,chikitsa,9245,2,50,8,0,24,63,0,32,34,26,1,56,10,0
SN,CS,chikitsa,9246,2,52,7,0,23,64,0,31,34,26,1,56,10,0
SN,CS,chikitsa,9247,2,53,7,0,24,65,0,31,35,26,1,55,10,0
SN,CS,chikitsa,9248,2,52,7,0,24,67,0,29,36,26,1,54,10,0
SN,CS,chikitsa,9249,2,52,7,0,24,68,0,28,35,26,1,54,11,0
SN,CS,chikitsa,9250,2,53,9,0,24,66,0,27,35,26,1,54,11,0
SN,CS,chikitsa,9251,2,51,9,0,25,67,0,28,35,26,1,53,11,0
SN,CS,chikitsa,9252,2,53,9,0,24,68,0,26,35,26,1,53,11,0
SN,CS,chikitsa,9253,2,55,9,0,23,69,0,23,36,27,1,53,10,0
SN,CS,chikitsa,9254,2,54,10,0,23,68,0,24,37,25,0,54,10,0
SN,CS,chikitsa,9255,2,55,10,0,22,68,0,24,37,25,0,54,10,0
SN,CS,chikitsa,9256,1,55,8,0,19,68,0,20,38,24,0,54,10,0
SN,CS,chikitsa,9257,1,56,8,0,19,67,0,20,39,23,0,55,10,0
SN,CS,chikitsa,9258,0,56,7,0,18,67,0,23,40,23,0,56,10,0
SN,CS,chikitsa,9259,0,55,7,0,18,68,0,23,40,23,0,56,10,0
SN,CS,chikitsa,9260,0,55,7,0,17,68,0,24,39,23,0,56,11,0
SN,CS,chikitsa,9261,0,57,7,0,17,67,0,23,39,23,0,56,11,0
SN,CS,chikitsa,9262,0,56,8,0,17,66,0,24,39,23,0,56,11,0
SN,CS,chikitsa,9263,0,56,8,0,17,65,0,25,39,23,0,56,11,0
SN,CS,chikitsa,9264,0,58,8,0,16,62,0,26,39,24,0,56,11,0
SN,CS,chikitsa,9265,0,58,8,0,16,61,0,27,39,24,0,56,11,0
SN,CS,chikitsa,9266,0,58,8,0,15,62,0,27,40,24,0,56,10,0
SN,CS,chikitsa,9267,0,59,8,0,14,63,0,27,41,22,0,57,9,0
SN,CS,chikitsa,9268,0,57,8,0,15,64,0,26,42,22,0,58,8,0
SN,CS,chikitsa,9269,0,57,7,0,15,63,0,28,42,22,0,58,8,0
SN,CS,chikitsa,9270,0,57,8,0,15,64,0,26,42,22,0,58,8,0
SN,CS,chikitsa,9271,0,57,8,0,16,63,0,26,42,22,0,58,8,0
SN,CS,chikitsa,9272,0,57,7,0,18,62,0,27,42,22,0,57,8,0
SN,CS,chikitsa,9273,0,55,7,0,18,64,0,27,41,22,0,57,9,0
SN,CS,chikitsa,9274,0,56,7,0,18,64,0,28,42,21,0,56,8,0
SN,CS,chikitsa,9275,0,56,7,0,17,64,0,28,42,22,0,56,8,0
SN,CS,chikitsa,9276,0,56,7,0,17,65,0,29,42,21,0,55,8,0
SN,CS,chikitsa,9277,0,56,7,0,18,64,0,30,42,20,0,55,8,0
SN,CS,chikitsa,9278,0,55,7,0,18,63,0,31,43,19,0,57,7,0
SN,CS,chikitsa,9279,0,57,7,0,17,61,0,32,42,19,0,57,8,0
SN,CS,chikitsa,9280,0,59,7,0,17,60,0,32,42,18,0,57,8,0
SN,CS,chikitsa,9281,0,60,7,0,17,60,0,30,42,18,0,58,8,0
SN,CS,chikitsa,9282,0,59,7,0,17,61,0,31,41,17,0,58,9,0
SN,CS,chikitsa,9283,0,58,7,0,17,60,0,33,41,17,0,58,9,0
SN,CS,chikitsa,9284,0,58,7,0,15,61,0,32,42,19,0,58,8,0
SN,CS,chikitsa,9285,0,57,8,0,14,61,0,31,42,19,0,60,8,0
SN,CS,chikitsa,9286,0,57,8,0,14,60,0,33,42,18,0,60,8,0
SN,CS,chikitsa,9287,0,56,8,0,14,59,0,34,43,19,0,60,7,0
SN,CS,chikitsa,9288,0,57,9,0,14,59,0,33,43,18,0,60,7,0
SN,CS,chikitsa,9289,0,56,9,0,14,60,0,33,43,18,0,60,7,0
SN,CS,chikitsa,9290,0,55,9,0,14,61,0,34,43,17,0,60,7,0
SN,CS,chikitsa,9291,0,56,9,0,13,61,0,34,43,18,0,59,7,0
SN,CS,chikitsa,9292,0,57,9,0,13,61,0,34,43,18,0,58,7,0
SN,CS,chikitsa,9293,0,56,8,0,13,64,0,33,43,18,0,58,7,0
SN,CS,chikitsa,9294,0,55,8,0,14,62,0,34,44,19,0,58,6,0
SN,CS,chikitsa,9295,1,53,8,0,14,63,0,34,43,19,0,56,6,0
SN,CS,chikitsa,9296,1,52,8,0,15,61,0,34,42,19,1,55,6,0
SN,CS,chikitsa,9297,1,53,8,0,14,61,0,34,42,19,1,55,6,0
SN,CS,chikitsa,9298,1,53,8,0,14,60,0,35,42,19,1,55,6,0
SN,CS,chikitsa,9299,1,55,8,0,14,57,0,35,43,20,1,55,5,0
SN,CS,chikitsa,9300,1,55,6,0,15,59,0,34,43,20,1,55,5,0
SN,CS,chikitsa,9301,1,55,5,0,15,61,0,33,43,20,1,55,5,0
SN,CS,chikitsa,9302,1,56,5,0,15,61,0,33,42,19,1,55,6,0
SN,CS,chikitsa,9303,1,55,5,0,16,61,0,33,42,18,1,56,6,0
SN,CS,chikitsa,9304,1,55,5,0,16,60,0,33,42,19,1,56,6,0
SN,CS,chikitsa,9305,1,54,6,0,17,60,0,32,41,19,2,56,6,0
SN,CS,chikitsa,9306,1,53,6,0,19,60,0,32,41,18,2,56,6,0
SN,CS,chikitsa,9307,1,54,7,0,18,60,0,32,41,17,2,56,6,0
SN,CS,chikitsa,9308,1,55,7,0,19,62,0,29,41,16,2,56,6,0
SN,CS,chikitsa,9309,1,57,7,0,19,59,0,29,41,17,2,56,6,0
SN,CS,chikitsa,9310,1,58,7,0,19,59,0,28,42,17,2,56,5,0
SN,CS,chikitsa,9311,1,58,7,0,18,59,0,28,42,18,2,56,5,0
SN,CS,chikitsa,9312,1,59,6,0,18,60,0,27,42,18,2,56,5,0
SN,CS,chikitsa,9313,1,60,7,0,18,59,0,27,41,18,2,55,5,1
SN,CS,chikitsa,9314,1,59,8,0,18,60,0,26,40,18,2,55,6,1
SN,CS,chikitsa,9315,1,59,8,0,18,62,0,25,40,17,2,55,6,1
SN,CS,chikitsa,9316,1,58,8,0,18,62,0,26,40,17,2,55,6,1
SN,CS,chikitsa,9317,1,58,8,0,19,61,0,26,40,18,2,54,6,1
SN,CS,chikitsa,9318,1,60,8,0,18,62,0,26,40,17,2,53,6,1
SN,CS,chikitsa,9319,1,58,8,0,19,64,0,24,40,18,2,53,6,1
SN,CS,chikitsa,9320,1,57,8,0,19,63,0,25,40,19,2,53,6,1
SN,CS,chikitsa,9321,1,57,8,0,19,64,0,24,40,19,2,53,6,1
SN,CS,chikitsa,9322,1,57,8,0,17,66,0,24,40,19,2,53,6,1
SN,CS,chikitsa,9323,1,58,8,0,16,65,0,25,40,19,3,53,5,1
SN,CS,chikitsa,9324,1,57,8,0,17,66,0,24,40,19,3,53,5,1
SN,CS,chikitsa,9325,1,57,8,0,18,66,0,25,40,17,3,53,5,1
