Text_Type,Book,Chapter,Window,GGG,GLG,LGL,LGG,L,LLG,G,GLL,GGL,LLL,LG,LL,GG,GL
SN,AS,chikitsa,332,19,19,33,13,1,10,23,10,18,2,1,0,0,0
SN,AS,chikitsa,333,20,20,33,12,1,10,23,11,17,1,1,0,0,0
SN,AS,chikitsa,334,20,20,33,11,1,10,23,12,17,1,1,0,0,0
SN,AS,chikitsa,335,20,21,33,12,1,10,23,10,17,1,1,0,0,0
SN,AS,chikitsa,336,22,21,32,13,1,9,23,10,16,1,1,0,0,0
SN,AS,chikitsa,337,24,20,33,12,1,10,23,10,14,1,1,0,0,0
SN,AS,chikitsa,338,26,19,33,12,1,10,23,10,13,1,1,0,0,0
SN,AS,chikitsa,339,28,19,33,10,1,11,23,11,11,1,1,0,0,0
SN,AS,chikitsa,340,28,19,32,11,1,11,23,11,11,1,1,0,0,0
SN,AS,chikitsa,341,29,19,32,10,1,11,23,10,12,1,1,0,0,0
SN,AS,chikitsa,342,31,18,33,9,1,11,23,10,11,1,1,0,0,0
SN,AS,chikitsa,343,30,20,33,9,1,10,23,10,11,1,1,0,0,0
SN,AS,chikitsa,344,31,20,32,9,1,10,23,10,11,1,1,0,0,0
SN,AS,chikitsa,345,32,20,32,9,1,10,23,11,9,1,1,0,0,0
SN,AS,chikitsa,346,33,20,32,9,1,10,23,11,8,1,1,0,0,0
SN,AS,chikitsa,347,31,22,32,11,1,9,23,11,7,1,1,0,0,0
SN,AS,chikitsa,348,30,22,31,12,1,9,23,12,7,1,1,0,0,0
SN,AS,chikitsa,349,28,21,34,13,1,8,24,13,7,1,0,0,0,0
SN,AS,chikitsa,350,26,21,35,13,1,8,24,14,7,1,0,0,0,0
SN,AS,chikitsa,351,26,22,34,13,1,9,24,14,6,1,0,0,0,0
SN,AS,chikitsa,352,26,23,34,13,1,8,24,12,8,1,0,0,0,0
SN,AS,chikitsa,353,26,24,35,12,0,8,25,12,8,0,0,0,0,0
SN,AS,chikitsa,354,26,24,34,13,0,7,25,12,9,0,0,0,0,0
SN,AS,chikitsa,355,29,24,33,12,0,7,25,11,9,0,0,0,0,0
SN,AS,chikitsa,356,29,24,33,11,0,8,25,11,9,0,0,0,0,0
SN,AS,chikitsa,357,29,24,33,10,0,9,25,11,9,0,0,0,0,0
SN,AS,chikitsa,358,28,23,34,11,0,9,25,11,9,0,0,0,0,0
SN,AS,chikitsa,359,27,24,34,11,0,10,25,10,9,0,0,0,0,0
SN,AS,chikitsa,360,27,24,35,11,0,9,25,10,9,0,0,0,0,0
SN,AS,chikitsa,361,26,23,36,10,0,9,25,10,11,0,0,0,0,0
SN,AS,chikitsa,362,25,24,35,10,0,9,25,10,12,0,0,0,0,0
SN,AS,chikitsa,363,23,24,36,10,0,10,25,11,11,0,0,0,0,0
SN,AS,chikitsa,364,23,24,37,10,0,10,25,10,11,0,0,0,0,0
SN,AS,chikitsa,365,25,23,37,10,1,10,24,10,10,0,0,0,0,0
SN,AS,chikitsa,366,24,25,36,10,1,9,24,11,10,0,0,0,0,0
SN,AS,chikitsa,367,22,25,35,11,1,9,24,11,12,0,0,0,0,0
SN,AS,chikitsa,368,22,24,35,10,1,10,24,11,13,0,0,0,0,0
SN,AS,chikitsa,369,20,24,35,11,1,11,24,11,13,0,0,0,0,0
SN,AS,chikitsa,370,20,23,37,11,1,10,24,11,13,0,0,0,0,0
SN,AS,chikitsa,371,20,23,37,11,1,10,24,11,13,0,0,0,0,0
SN,AS,chikitsa,372,20,21,39,10,1,10,24,11,14,0,0,0,0,0
SN,AS,chikitsa,373,21,21,40,9,1,9,24,10,15,0,0,0,0,0
SN,AS,chikitsa,374,22,23,38,9,1,9,24,9,15,0,0,0,0,0
SN,AS,chikitsa,375,21,24,37,9,1,10,24,8,16,0,0,0,0,0
SN,AS,chikitsa,376,21,23,37,10,1,9,24,9,16,0,0,0,0,0
SN,AS,chikitsa,377,21,22,38,11,1,9,24,10,14,0,0,0,0,0
SN,AS,chikitsa,378,22,22,38,11,1,9,24,9,14,0,0,0,0,0
SN,AS,chikitsa,379,22,22,39,10,1,9,24,10,13,0,0,0,0,0
SN,AS,chikitsa,380,19,21,40,11,1,10,24,11,13,0,0,0,0,0
SN,AS,chikitsa,381,19,21,40,11,1,10,24,11,13,0,0,0,0,0
SN,AS,chikitsa,382,18,20,40,12,1,11,24,10,14,0,0,0,0,0
SN,AS,chikitsa,383,18,22,39,12,1,11,24,9,14,0,0,0,0,0
SN,AS,chikitsa,384,19,20,39,11,1,12,24,9,15,0,0,0,0,0
SN,AS,chikitsa,385,21,19,38,10,1,12,24,9,16,0,0,0,0,0
SN,AS,chikitsa,386,21,20,37,10,1,13,24,9,15,0,0,0,0,0
SN,AS,chikitsa,387,21,21,37,11,1,12,24,9,14,0,0,0,0,0
SN,AS,chikitsa,388,21,21,36,13,1,11,24,9,14,0,0,0,0,0
SN,AS,chikitsa,389,19,23,35,14,1,11,24,9,14,0,0,0,0,0
SN,AS,chikitsa,390,17,23,35,13,0,12,25,9,16,0,0,0,0,0
SN,AS,chikitsa,391,18,22,35,13,0,12,25,9,16,0,0,0,0,0
SN,AS,chikitsa,392,20,22,36,12,0,12,25,9,14,0,0,0,0,0
SN,AS,chikitsa,393,20,22,36,12,0,12,25,9,14,0,0,0,0,0
SN,AS,chikitsa,394,20,22,36,11,0,11,25,9,16,0,0,0,0,0
SN,AS,chikitsa,395,19,24,34,11,0,11,25,8,18,0,0,0,0,0
SN,AS,chikitsa,396,17,24,34,11,0,12,25,7,20,0,0,0,0,0
SN,AS,chikitsa,397,18,25,33,10,0,13,25,7,19,0,0,0,0,0
SN,AS,chikitsa,398,16,26,32,10,0,14,25,7,20,0,0,0,0,0
SN,AS,chikitsa,399,15,25,34,9,0,14,25,8,20,0,0,0,0,0
SN,AS,chikitsa,400,16,23,34,9,0,13,25,8,22,0,0,0,0,0
SN,AS,chikitsa,401,17,23,34,8,0,13,25,7,23,0,0,0,0,0
SN,AS,chikitsa,402,17,22,33,8,0,13,25,7,25,0,0,0,0,0
SN,AS,chikitsa,403,16,21,32,10,0,14,25,7,25,0,0,0,0,0
SN,AS,chikitsa,404,15,20,32,11,0,14,25,7,26,0,0,0,0,0
SN,AS,chikitsa,405,16,20,31,10,1,15,24,6,27,0,0,0,0,0
SN,AS,chikitsa,406,17,20,31,11,1,14,24,5,27,0,0,0,0,0
SN,AS,chikitsa,407,18,20,31,10,1,14,24,5,27,0,0,0,0,0
SN,AS,chikitsa,408,19,19,30,9,1,15,24,6,27,0,0,0,0,0
SN,AS,chikitsa,409,18,22,31,9,1,13,24,6,26,0,0,0,0,0
SN,AS,chikitsa,410,17,22,31,9,1,13,24,7,26,0,0,0,0,0
SN,AS,chikitsa,411,17,23,31,9,1,12,24,8,25,0,0,0,0,0
SN,AS,chikitsa,412,16,22,31,10,1,12,24,9,25,0,0,0,0,0
SN,AS,chikitsa,413,17,22,31,8,2,12,23,8,27,0,0,0,0,0
SN,AS,chikitsa,414,18,21,31,8,2,11,23,9,27,0,0,0,0,0
SN,AS,chikitsa,415,18,20,31,10,2,10,23,9,27,0,0,0,0,0
SN,AS,chikitsa,416,18,20,31,11,2,10,23,8,27,0,0,0,0,0
SN,AS,chikitsa,417,18,20,31,11,2,11,23,8,26,0,0,0,0,0
SN,AS,chikitsa,418,18,20,31,12,3,10,22,8,26,0,0,0,0,0
SN,AS,chikitsa,419,19,20,32,12,3,10,22,8,24,0,0,0,0,0
SN,AS,chikitsa,420,21,20,32,12,3,10,22,8,22,0,0,0,0,0
SN,AS,chikitsa,421,22,21,32,13,3,9,22,8,20,0,0,0,0,0
SN,AS,chikitsa,422,21,21,32,13,3,10,22,8,20,0,0,0,0,0
SN,AS,chikitsa,423,21,20,33,14,3,10,22,8,19,0,0,0,0,0
SN,AS,chikitsa,424,23,19,31,15,3,10,22,8,19,0,0,0,0,0
SN,AS,chikitsa,425,23,20,31,16,3,10,22,8,17,0,0,0,0,0
SN,AS,chikitsa,426,21,21,31,17,3,10,22,8,17,0,0,0,0,0
SN,AS,chikitsa,427,22,22,31,18,3,10,22,7,15,0,0,0,0,0
SN,AS,chikitsa,428,23,23,31,16,3,9,22,7,16,0,0,0,0,0
SN,AS,chikitsa,429,23,26,31,15,3,9,22,6,15,0,0,0,0,0
SN,AS,chikitsa,430,23,28,31,16,2,7,23,6,14,0,0,0,0,0
SN,AS,chikitsa,431,22,30,32,15,2,7,23,6,13,0,0,0,0,0
SN,AS,chikitsa,432,23,31,32,15,2,5,23,6,13,0,0,0,0,0
SN,AS,chikitsa,433,23,30,33,16,2,5,23,5,13,0,0,0,0,0
SN,AS,chikitsa,434,24,28,32,16,3,5,22,5,15,0,0,0,0,0
SN,AS,chikitsa,435,25,28,32,16,3,5,22,4,15,0,0,0,0,0
SN,AS,chikitsa,436,24,26,33,16,3,7,22,3,16,0,0,0,0,0
SN,AS,chikitsa,437,25,26,34,14,3,7,22,2,17,0,0,0,0,0
SN,AS,chikitsa,438,25,25,36,14,2,8,23,2,15,0,0,0,0,0
SN,AS,chikitsa,439,24,25,37,13,2,9,23,1,16,0,0,0,0,0
SN,AS,chikitsa,440,25,26,37,11,2,10,23,1,15,0,0,0,0,0
SN,AS,chikitsa,441,24,25,37,11,2,10,23,2,16,0,0,0,0,0
SN,AS,chikitsa,442,22,27,36,11,2,9,23,3,17,0,0,0,0,0
SN,AS,chikitsa,443,22,26,36,11,1,9,24,3,18,0,0,0,0,0
SN,AS,chikitsa,444,22,25,35,12,1,9,24,4,18,0,0,0,0,0
SN,AS,chikitsa,445,21,23,35,12,1,9,24,4,21,0,0,0,0,0
SN,AS,chikitsa,446,20,22,36,12,1,9,24,5,21,0,0,0,0,0
SN,AS,chikitsa,447,22,22,35,12,1,8,24,5,21,0,0,0,0,0
SN,AS,chikitsa,448,22,22,34,11,1,9,24,5,22,0,0,0,0,0
SN,AS,chikitsa,449,20,22,34,12,2,9,23,4,24,0,0,0,0,0
SN,AS,chikitsa,450,19,22,35,11,2,9,23,4,25,0,0,0,0,0
SN,AS,chikitsa,451,19,21,35,10,2,10,23,5,25,0,0,0,0,0
SN,AS,chikitsa,452,19,20,35,9,2,10,23,5,27,0,0,0,0,0
SN,AS,chikitsa,453,18,21,36,9,2,10,23,6,25,0,0,0,0,0
SN,AS,chikitsa,454,19,18,35,10,2,11,23,7,25,0,0,0,0,0
SN,AS,chikitsa,455,18,16,35,10,2,13,23,7,26,0,0,0,0,0
SN,AS,chikitsa,456,17,15,33,11,2,15,22,7,27,0,1,0,0,0
SN,AS,chikitsa,457,17,15,33,11,2,15,22,8,26,0,1,0,0,0
SN,AS,chikitsa,458,17,15,33,10,2,15,22,8,27,0,1,0,0,0
SN,AS,chikitsa,459,18,15,33,10,1,16,23,8,25,0,1,0,0,0
SN,AS,chikitsa,460,16,15,34,10,1,17,23,8,25,0,1,0,0,0
SN,AS,chikitsa,461,17,15,34,11,1,15,23,8,25,0,1,0,0,0
SN,AS,chikitsa,462,17,14,33,12,1,15,23,8,26,0,1,0,0,0
SN,AS,chikitsa,463,16,14,31,12,1,16,23,9,27,0,1,0,0,0
SN,AS,chikitsa,464,16,14,31,13,1,15,23,10,26,0,1,0,0,0
SN,AS,chikitsa,465,16,14,31,14,1,14,23,11,25,0,1,0,0,0
SN,AS,chikitsa,466,18,14,31,13,1,15,23,10,24,0,1,0,0,0
SN,AS,chikitsa,467,20,12,32,13,1,15,23,10,23,0,1,0,0,0
SN,AS,chikitsa,468,20,12,33,12,1,15,23,10,23,0,1,0,0,0
SN,AS,chikitsa,469,20,13,33,11,1,16,23,9,23,0,1,0,0,0
SN,AS,chikitsa,470,19,14,33,12,1,17,23,9,21,0,1,0,0,0
SN,AS,chikitsa,471,19,15,32,11,1,17,23,9,22,0,1,0,0,0
SN,AS,chikitsa,472,18,15,32,12,1,17,23,9,22,0,1,0,0,0
SN,AS,chikitsa,473,19,17,32,12,1,15,23,10,20,0,1,0,0,0
SN,AS,chikitsa,474,21,19,32,10,0,15,24,10,18,0,1,0,0,0
SN,AS,chikitsa,475,22,19,32,10,1,15,23,10,17,0,1,0,0,0
SN,AS,chikitsa,476,23,18,32,11,1,15,23,9,17,0,1,0,0,0
SN,AS,chikitsa,477,22,18,32,11,1,16,23,9,17,0,1,0,0,0
SN,AS,chikitsa,478,23,17,31,11,1,17,23,9,17,0,1,0,0,0
SN,AS,chikitsa,479,22,19,31,11,1,17,23,8,17,0,1,0,0,0
SN,AS,chikitsa,480,25,19,31,10,1,15,23,8,17,0,1,0,0,0
SN,AS,chikitsa,481,27,18,32,9,1,14,24,9,16,0,0,0,0,0
SN,AS,chikitsa,482,26,17,33,10,2,14,23,9,16,0,0,0,0,0
SN,AS,chikitsa,483,25,19,32,10,2,14,23,9,16,0,0,0,0,0
SN,AS,chikitsa,484,24,19,33,10,2,14,23,9,16,0,0,0,0,0
SN,AS,chikitsa,485,24,20,32,11,2,13,23,9,16,0,0,0,0,0
SN,AS,chikitsa,486,23,21,31,12,2,13,23,9,16,0,0,0,0,0
SN,AS,chikitsa,487,22,23,32,11,2,13,23,10,14,0,0,0,0,0
SN,AS,chikitsa,488,23,24,32,11,3,11,22,10,14,0,0,0,0,0
SN,AS,chikitsa,489,24,23,32,10,3,12,22,9,15,0,0,0,0,0
SN,AS,chikitsa,490,24,25,32,9,3,12,22,8,15,0,0,0,0,0
SN,AS,chikitsa,491,24,26,32,9,3,12,22,8,14,0,0,0,0,0
SN,AS,chikitsa,492,24,26,31,9,3,13,22,7,15,0,0,0,0,0
SN,AS,chikitsa,493,25,28,30,9,3,13,22,7,13,0,0,0,0,0
SN,AS,chikitsa,494,25,29,30,9,3,12,22,7,13,0,0,0,0,0
SN,AS,chikitsa,495,25,30,31,9,3,11,22,7,12,0,0,0,0,0
SN,AS,chikitsa,496,26,29,32,9,3,11,22,6,12,0,0,0,0,0
SN,AS,chikitsa,497,26,28,32,9,3,10,22,6,14,0,0,0,0,0
SN,AS,chikitsa,498,25,28,33,9,3,11,22,5,14,0,0,0,0,0
SN,AS,chikitsa,499,25,26,33,10,3,12,22,5,14,0,0,0,0,0
SN,AS,chikitsa,500,25,27,32,10,2,12,23,5,14,0,0,0,0,0
SN,AS,chikitsa,501,25,27,33,10,2,11,23,6,13,0,0,0,0,0
SN,AS,chikitsa,502,27,27,33,9,2,11,23,6,12,0,0,0,0,0
SN,AS,chikitsa,503,28,27,33,9,2,10,23,5,13,0,0,0,0,0
SN,AS,chikitsa,504,28,25,35,9,2,9,23,5,14,0,0,0,0,0
SN,AS,chikitsa,505,26,26,35,9,2,10,23,6,13,0,0,0,0,0
SN,AS,chikitsa,506,26,27,35,9,2,10,23,5,13,0,0,0,0,0
SN,AS,chikitsa,507,25,29,35,8,1,10,24,5,13,0,0,0,0,0
SN,AS,chikitsa,508,25,28,36,8,1,10,24,6,12,0,0,0,0,0
SN,AS,chikitsa,509,24,28,36,8,1,9,24,7,13,0,0,0,0,0
SN,AS,chikitsa,510,24,28,36,7,1,10,24,8,12,0,0,0,0,0
SN,AS,chikitsa,511,25,28,37,5,1,10,24,8,12,0,0,0,0,0
SN,AS,chikitsa,512,25,26,36,7,1,10,24,8,13,0,0,0,0,0
SN,AS,chikitsa,513,25,25,36,7,0,10,25,7,12,0,0,0,0,0
SN,AS,chikitsa,514,25,25,34,7,0,9,25,7,11,1,0,0,0,0
SN,AS,chikitsa,515,25,23,33,9,0,10,24,7,11,1,0,0,0,0
SN,AS,chikitsa,516,23,24,32,9,0,10,23,7,12,1,1,0,0,0
SN,AS,chikitsa,517,21,26,32,10,0,10,23,7,11,1,1,0,0,0
SN,AS,chikitsa,518,20,26,33,10,0,10,23,7,11,1,1,0,0,0
SN,AS,chikitsa,519,19,25,33,12,0,10,23,7,11,1,1,0,0,0
SN,AS,chikitsa,520,22,24,32,11,0,10,23,7,11,1,1,0,0,0
SN,AS,chikitsa,521,22,23,32,11,0,10,23,7,12,1,1,0,0,0
SN,AS,chikitsa,522,21,23,33,10,0,10,23,9,11,1,1,0,0,0
SN,AS,chikitsa,523,21,24,32,11,0,9,23,9,11,1,1,0,0,0
SN,AS,chikitsa,524,20,26,33,10,0,8,23,9,11,1,1,0,0,0
SN,AS,chikitsa,525,19,24,34,11,0,8,23,9,12,1,1,0,0,0
SN,AS,chikitsa,526,18,26,33,11,0,8,23,9,12,1,1,0,0,0
SN,AS,chikitsa,527,17,27,33,12,1,8,22,9,11,1,1,0,0,0
SN,AS,chikitsa,528,15,26,34,12,1,8,22,9,13,1,1,0,0,0
SN,AS,chikitsa,529,15,27,32,11,1,9,22,9,14,1,1,0,0,0
SN,AS,chikitsa,530,14,28,33,12,1,8,22,8,14,1,1,0,0,0
SN,AS,chikitsa,531,13,29,33,12,1,7,22,8,15,1,1,0,0,0
SN,AS,chikitsa,532,14,28,32,12,1,8,22,7,16,1,1,0,0,0
SN,AS,chikitsa,533,14,30,31,13,1,7,22,6,16,1,1,0,0,0
SN,AS,chikitsa,534,16,29,30,13,1,9,22,5,15,1,1,0,0,0
SN,AS,chikitsa,535,17,27,30,14,1,9,22,4,16,1,1,0,0,0
SN,AS,chikitsa,536,17,26,30,15,1,9,22,5,15,1,1,0,0,0
SN,AS,chikitsa,537,17,28,30,14,1,9,22,5,14,1,1,0,0,0
SN,AS,chikitsa,538,17,29,30,14,1,10,22,5,15,1,1,0,0,0
SN,AS,chikitsa,539,17,29,31,15,2,12,21,5,15,0,1,0,0,0
SN,AS,chikitsa,540,16,31,32,14,2,11,22,5,15,0,1,0,0,0
SN,AS,chikitsa,541,17,29,34,15,2,11,23,5,14,0,0,0,0,0
SN,AS,chikitsa,542,18,27,35,14,3,12,22,5,14,0,0,0,0,0
SN,AS,chikitsa,543,17,27,34,14,3,13,22,5,15,0,0,0,0,0
SN,AS,chikitsa,544,16,26,35,13,3,14,22,5,16,0,0,0,0,0
SN,AS,chikitsa,545,16,25,35,13,3,15,22,5,16,0,0,0,0,0
SN,AS,chikitsa,546,16,26,34,14,3,15,22,5,15,0,0,0,0,0
SN,AS,chikitsa,547,19,26,33,14,3,15,22,3,15,0,0,0,0,0
SN,AS,chikitsa,548,19,24,33,13,3,16,22,4,16,0,0,0,0,0
SN,AS,chikitsa,549,19,23,32,14,3,16,22,5,16,0,0,0,0,0
SN,AS,chikitsa,550,21,24,31,13,3,17,22,5,14,0,0,0,0,0
SN,AS,chikitsa,551,21,23,31,13,3,19,22,4,14,0,0,0,0,0
SN,AS,chikitsa,552,21,23,31,14,2,18,23,4,14,0,0,0,0,0
SN,AS,chikitsa,553,23,24,30,15,2,18,23,4,11,0,0,0,0,0
SN,AS,chikitsa,554,26,23,30,15,2,18,23,4,9,0,0,0,0,0
SN,AS,chikitsa,555,26,21,29,16,2,18,23,5,10,0,0,0,0,0
SN,AS,chikitsa,556,26,21,29,17,2,18,23,5,9,0,0,0,0,0
SN,AS,chikitsa,557,25,20,30,19,2,17,23,6,8,0,0,0,0,0
SN,AS,chikitsa,558,26,19,30,19,2,17,23,6,8,0,0,0,0,0
SN,AS,chikitsa,559,24,20,30,21,2,15,23,6,9,0,0,0,0,0
SN,AS,chikitsa,560,25,22,30,20,2,14,23,6,8,0,0,0,0,0
SN,AS,chikitsa,561,24,23,29,19,2,14,23,5,11,0,0,0,0,0
SN,AS,chikitsa,562,25,22,29,19,2,14,23,4,12,0,0,0,0,0
SN,AS,chikitsa,563,26,21,29,19,2,15,23,4,11,0,0,0,0,0
SN,AS,chikitsa,564,25,24,29,19,1,13,24,4,11,0,0,0,0,0
SN,AS,chikitsa,565,25,23,29,19,1,13,24,4,12,0,0,0,0,0
SN,AS,chikitsa,566,25,23,30,18,1,12,24,4,13,0,0,0,0,0
SN,AS,chikitsa,567,24,24,29,20,0,10,25,4,14,0,0,0,0,0
SN,AS,chikitsa,568,25,23,29,22,0,9,25,4,13,0,0,0,0,0
SN,AS,chikitsa,569,26,24,29,21,0,8,25,4,13,0,0,0,0,0
SN,AS,chikitsa,570,24,25,30,22,0,7,25,4,13,0,0,0,0,0
SN,AS,chikitsa,571,24,25,30,21,0,7,25,4,14,0,0,0,0,0
SN,AS,chikitsa,572,22,25,32,21,0,8,25,4,13,0,0,0,0,0
SN,AS,chikitsa,573,23,26,32,21,0,7,25,3,13,0,0,0,0,0
SN,AS,chikitsa,574,24,26,32,20,0,7,25,3,13,0,0,0,0,0
SN,AS,chikitsa,575,22,25,32,21,0,6,25,4,15,0,0,0,0,0
SN,AS,chikitsa,576,25,24,32,20,0,5,25,4,15,0,0,0,0,0
SN,AS,chikitsa,577,25,24,32,19,0,6,25,4,15,0,0,0,0,0
SN,AS,chikitsa,578,24,24,32,19,0,6,25,5,15,0,0,0,0,0
SN,AS,chikitsa,579,21,25,32,20,0,5,25,6,16,0,0,0,0,0
SN,AS,chikitsa,580,21,25,33,19,0,5,25,5,17,0,0,0,0,0
SN,AS,chikitsa,581,20,23,35,18,0,6,25,6,17,0,0,0,0,0
SN,AS,chikitsa,582,21,23,34,16,0,7,25,6,18,0,0,0,0,0
SN,AS,chikitsa,583,21,22,34,15,0,7,25,6,20,0,0,0,0,0
SN,AS,chikitsa,584,21,22,34,13,0,9,24,7,19,0,0,0,0,0
SN,AS,chikitsa,585,19,20,35,15,0,9,24,8,19,0,0,0,0,0
SN,AS,chikitsa,586,19,20,36,15,1,9,23,9,17,0,0,0,0,0
SN,AS,chikitsa,587,18,21,36,14,1,10,23,10,16,0,0,0,0,0
SN,AS,chikitsa,588,18,23,36,14,1,8,23,10,16,0,0,0,0,0
SN,AS,chikitsa,589,20,21,36,13,1,8,23,10,17,0,0,0,0,0
SN,AS,chikitsa,590,23,20,36,12,1,8,23,10,16,0,0,0,0,0
SN,AS,chikitsa,591,23,22,34,12,1,8,23,10,16,0,0,0,0,0
SN,AS,chikitsa,592,25,22,34,10,1,9,23,10,15,0,0,0,0,0
SN,AS,chikitsa,593,27,21,34,8,1,10,23,10,15,0,0,0,0,0
SN,AS,chikitsa,594,26,22,35,8,1,10,23,10,14,0,0,0,0,0
SN,AS,chikitsa,595,26,21,34,7,1,10,23,10,17,0,0,0,0,0
SN,AS,chikitsa,596,26,20,35,7,1,10,23,10,17,0,0,0,0,0
SN,AS,chikitsa,597,25,21,33,7,1,10,23,11,18,0,0,0,0,0
SN,AS,chikitsa,598,27,19,33,7,1,11,23,11,17,0,0,0,0,0
SN,AS,chikitsa,599,26,18,33,7,1,13,23,11,17,0,0,0,0,0
SN,AS,chikitsa,600,27,20,33,6,1,13,23,10,16,0,0,0,0,0
SN,AS,chikitsa,601,24,22,33,7,1,12,23,11,16,0,0,0,0,0
SN,AS,chikitsa,602,25,21,34,6,1,11,23,11,17,0,0,0,0,0
SN,AS,chikitsa,603,25,21,34,5,1,11,23,11,18,0,0,0,0,0
SN,AS,chikitsa,604,25,20,36,4,1,12,23,10,18,0,0,0,0,0
SN,AS,chikitsa,605,26,20,37,3,1,12,23,11,16,0,0,0,0,0
SN,AS,chikitsa,606,27,21,35,3,1,12,23,10,17,0,0,0,0,0
SN,AS,chikitsa,607,28,22,35,3,1,11,23,9,17,0,0,0,0,0
SN,AS,chikitsa,608,28,22,35,3,2,12,22,10,15,0,0,0,0,0
SN,AS,chikitsa,609,28,22,36,3,2,11,23,10,15,0,0,0,0,0
SN,AS,chikitsa,610,29,22,37,1,2,11,23,9,16,0,0,0,0,0
SN,AS,chikitsa,611,29,23,36,3,1,11,24,8,15,0,0,0,0,0
SN,AS,chikitsa,612,30,21,36,5,1,11,24,7,15,0,0,0,0,0
SN,AS,chikitsa,613,28,21,36,6,1,11,24,8,15,0,0,0,0,0
SN,AS,chikitsa,614,28,21,36,7,1,11,24,8,14,0,0,0,0,0
SN,AS,chikitsa,615,26,21,37,7,1,11,24,8,15,0,0,0,0,0
SN,AS,chikitsa,616,25,20,38,7,1,11,24,9,15,0,0,0,0,0
SN,AS,chikitsa,617,24,20,38,8,1,10,24,9,16,0,0,0,0,0
SN,AS,chikitsa,618,23,21,38,9,1,9,24,9,16,0,0,0,0,0
SN,AS,chikitsa,619,24,19,36,9,1,11,24,10,16,0,0,0,0,0
SN,AS,chikitsa,620,25,20,36,9,1,12,24,10,13,0,0,0,0,0
SN,AS,chikitsa,621,25,21,36,9,1,12,24,10,12,0,0,0,0,0
SN,AS,chikitsa,622,26,21,36,10,1,12,24,9,11,0,0,0,0,0
SN,AS,chikitsa,623,23,22,36,11,1,11,24,9,13,0,0,0,0,0
SN,AS,chikitsa,624,23,23,36,11,1,9,24,8,15,0,0,0,0,0
SN,AS,chikitsa,625,23,23,36,11,1,9,24,8,15,0,0,0,0,0
SN,AS,chikitsa,626,24,21,36,11,1,10,24,7,16,0,0,0,0,0
SN,AS,chikitsa,627,23,23,35,12,1,10,24,7,15,0,0,0,0,0
SN,AS,chikitsa,628,24,23,35,12,2,10,23,6,15,0,0,0,0,0
SN,AS,chikitsa,629,24,24,34,12,3,9,22,7,15,0,0,0,0,0
SN,AS,chikitsa,630,23,25,32,12,3,10,22,6,17,0,0,0,0,0
SN,AS,chikitsa,631,22,25,34,12,3,9,22,6,17,0,0,0,0,0
SN,AS,chikitsa,632,20,24,35,12,3,10,22,6,18,0,0,0,0,0
SN,AS,chikitsa,633,19,23,35,14,2,9,23,5,20,0,0,0,0,0
SN,AS,chikitsa,634,20,22,35,14,2,8,23,4,22,0,0,0,0,0
SN,AS,chikitsa,635,19,22,32,14,2,8,22,4,21,0,0,1,0,0
SN,AS,chikitsa,636,19,21,32,12,3,8,21,5,23,0,0,1,0,0
SN,AS,chikitsa,637,20,21,33,11,4,7,20,5,23,0,0,1,0,0
SN,AS,chikitsa,638,21,20,33,10,4,7,20,5,24,0,0,1,0,0
SN,AS,chikitsa,639,19,19,33,10,5,7,19,6,26,0,0,1,0,0
SN,AS,chikitsa,640,20,18,33,10,5,7,19,6,26,0,0,1,0,0
SN,AS,chikitsa,641,20,18,34,10,6,7,18,5,26,0,0,1,0,0
SN,AS,chikitsa,642,20,18,34,9,6,7,18,6,26,0,0,1,0,0
SN,AS,chikitsa,643,21,17,34,8,6,7,18,6,27,0,0,1,0,0
SN,AS,chikitsa,644,20,20,34,9,6,5,18,5,27,0,0,1,0,0
SN,AS,chikitsa,645,18,19,34,10,6,6,18,5,28,0,0,1,0,0
SN,AS,chikitsa,646,17,18,34,11,6,6,18,5,29,0,0,1,0,0
SN,AS,chikitsa,647,18,18,34,10,6,5,18,5,30,0,0,1,0,0
SN,AS,chikitsa,648,19,17,34,9,6,6,18,5,30,0,0,1,0,0
SN,AS,chikitsa,649,19,17,34,9,6,6,18,6,28,1,0,1,0,0
SN,AS,chikitsa,650,20,15,34,10,6,7,18,6,27,1,0,1,0,0
SN,AS,chikitsa,651,19,15,34,11,6,6,18,6,28,1,0,1,0,0
SN,AS,chikitsa,652,20,13,35,10,6,7,18,6,28,1,0,1,0,0
SN,AS,chikitsa,653,19,13,35,11,5,7,19,7,27,1,0,1,0,0
SN,AS,chikitsa,654,20,13,34,11,4,7,20,6,28,1,0,1,0,0
SN,AS,chikitsa,655,22,13,34,11,4,6,20,6,27,1,0,1,0,0
SN,AS,chikitsa,656,22,12,32,11,5,8,19,7,27,1,0,1,0,0
SN,AS,chikitsa,657,22,15,31,12,5,7,19,7,25,1,0,1,0,0
SN,AS,chikitsa,658,22,18,31,11,5,7,19,7,23,1,0,1,0,0
SN,AS,chikitsa,659,21,20,31,12,5,7,19,7,21,1,0,1,0,0
SN,AS,chikitsa,660,21,20,32,12,5,9,20,7,23,1,0,0,0,0
SN,AS,chikitsa,661,21,20,33,12,4,9,21,7,22,1,0,0,0,0
SN,AS,chikitsa,662,20,20,32,11,3,10,22,8,23,1,0,0,0,0
