Text_Type,Book,Chapter,Window,GLG,GGL,G,LG,LGG,GGG,LLG,GLL,LLL,LGL,L,LL,GG
SN,AH,sutra,367,99,58,57,2,52,87,31,28,2,90,6,0,0
SN,AH,sutra,368,100,57,58,2,50,88,31,29,2,90,5,0,0
SN,AH,sutra,369,99,57,57,2,51,90,31,31,2,89,5,0,0
SN,AH,sutra,370,99,57,58,2,51,91,30,31,2,89,4,0,0
SN,AH,sutra,371,97,59,57,2,52,89,30,31,2,90,5,0,0
SN,AH,sutra,372,98,58,58,2,54,88,29,32,2,89,4,0,0
SN,AH,sutra,373,100,58,57,3,55,87,30,33,3,89,4,0,0
SN,AH,sutra,374,102,56,57,3,55,87,30,32,3,90,4,0,0
SN,AH,sutra,375,101,54,57,3,55,87,31,33,3,91,4,0,0
SN,AH,sutra,376,97,53,58,3,55,86,32,30,3,93,4,0,0
SN,AH,sutra,377,97,53,58,3,55,87,32,30,3,92,4,0,0
SN,AH,sutra,378,96,53,59,3,55,86,32,30,3,91,4,0,0
SN,AH,sutra,379,94,53,59,3,55,88,32,31,3,90,4,0,0
SN,AH,sutra,380,94,53,60,3,53,89,31,30,3,90,4,0,0
SN,AH,sutra,381,94,54,60,3,53,88,31,29,3,91,4,0,0
SN,AH,sutra,382,94,54,60,3,54,90,30,29,3,89,4,0,0
SN,AH,sutra,383,96,52,60,3,54,89,29,29,3,91,4,0,0
SN,AH,sutra,384,97,50,60,3,54,91,28,29,3,91,4,0,0
SN,AH,sutra,385,98,50,60,3,55,90,27,29,3,91,4,0,0
SN,AH,sutra,386,99,49,61,2,54,88,27,29,3,92,4,0,0
SN,AH,sutra,387,99,51,60,3,55,90,27,29,3,92,4,0,0
SN,AH,sutra,388,101,51,60,3,54,91,26,29,3,91,4,0,0
SN,AH,sutra,389,100,52,60,3,55,90,26,29,3,91,4,0,0
SN,AH,sutra,390,99,53,60,3,56,90,26,28,3,91,4,0,0
SN,AH,sutra,391,99,53,60,3,56,88,27,29,3,91,4,0,0
SN,AH,sutra,392,94,53,61,3,54,89,27,29,3,92,4,0,0
SN,AH,sutra,393,92,51,62,3,56,88,28,29,3,92,3,0,0
SN,AH,sutra,394,90,48,61,3,56,90,29,28,3,93,4,0,0
SN,AH,sutra,395,89,46,61,3,57,91,29,27,3,93,4,0,0
SN,AH,sutra,396,89,45,60,3,59,91,29,27,3,92,5,0,0
SN,AH,sutra,397,90,46,60,3,58,90,29,27,3,92,5,0,0
SN,AH,sutra,398,92,44,60,3,59,89,29,27,3,92,5,0,0
SN,AH,sutra,399,92,44,60,3,60,88,28,28,3,92,5,0,0
SN,AH,sutra,400,85,44,60,3,58,87,30,28,3,92,5,0,0
SN,AH,sutra,401,85,44,60,3,58,88,29,28,3,92,5,0,0
SN,AH,sutra,402,81,43,61,3,55,85,30,28,3,91,5,0,0
SN,AH,sutra,403,82,43,60,3,56,85,31,29,3,90,5,0,0
SN,AH,sutra,404,81,44,60,3,57,84,31,29,3,90,5,0,0
SN,AH,sutra,405,82,44,60,3,56,86,31,28,2,90,5,0,0
SN,AH,sutra,406,81,44,61,3,53,89,32,26,2,89,5,0,0
SN,AH,sutra,407,82,44,61,3,53,89,31,26,2,89,5,0,0
SN,AH,sutra,408,80,44,62,3,51,90,31,26,2,89,5,0,0
SN,AH,sutra,409,81,44,62,3,51,88,31,27,2,89,5,0,0
SN,AH,sutra,410,79,45,62,3,51,87,31,28,2,90,5,0,0
SN,AH,sutra,411,79,45,62,3,51,87,31,28,2,90,5,0,0
SN,AH,sutra,412,79,46,62,3,51,88,30,27,2,90,5,0,0
SN,AH,sutra,413,82,47,62,3,51,88,31,29,2,91,5,0,0
SN,AH,sutra,414,78,45,63,3,49,88,30,29,2,89,5,0,0
SN,AH,sutra,415,81,44,63,3,49,86,29,29,2,90,5,0,0
SN,AH,sutra,416,82,43,63,3,49,85,27,31,2,91,5,0,0
SN,AH,sutra,417,83,42,63,3,52,84,27,32,2,91,4,0,0
SN,AH,sutra,418,84,42,63,3,51,84,27,33,2,90,4,0,0
SN,AH,sutra,419,85,42,62,4,52,83,30,34,3,89,4,0,0
SN,AH,sutra,420,84,42,62,4,52,82,31,35,3,89,4,0,0
SN,AH,sutra,421,86,42,62,4,54,81,32,38,3,90,4,0,0
SN,AH,sutra,422,86,41,63,3,52,80,32,37,3,90,4,0,0
SN,AH,sutra,423,85,40,63,3,52,80,33,37,3,91,4,0,0
SN,AH,sutra,424,86,40,63,3,51,79,33,37,3,92,4,0,0
SN,AH,sutra,425,87,41,63,3,51,77,33,37,3,92,4,0,0
SN,AH,sutra,426,85,40,64,3,51,75,34,37,3,93,4,0,0
SN,AH,sutra,427,85,39,63,3,52,74,35,39,3,94,4,0,0
SN,AH,sutra,428,84,38,63,3,52,72,36,40,3,96,4,0,0
SN,AH,sutra,429,82,38,63,3,52,71,38,40,3,97,4,0,0
SN,AH,sutra,430,82,38,64,3,51,71,39,40,3,97,3,0,0
SN,AH,sutra,431,83,38,64,3,52,70,39,39,3,97,3,0,0
SN,AH,sutra,432,84,36,64,3,53,71,40,39,3,95,3,0,0
SN,AH,sutra,433,86,36,64,3,53,70,39,40,3,94,3,0,0
SN,AH,sutra,434,85,36,64,3,53,70,39,39,4,95,3,0,0
SN,AH,sutra,435,88,36,63,4,55,69,39,39,6,94,3,0,0
SN,AH,sutra,436,89,37,63,4,55,68,38,39,6,94,3,0,0
SN,AH,sutra,437,88,37,63,4,55,68,39,39,6,94,3,0,0
SN,AH,sutra,438,86,37,64,4,56,67,40,38,5,94,3,0,0
SN,AH,sutra,439,86,37,64,4,56,69,40,37,5,93,3,0,0
SN,AH,sutra,440,87,38,64,4,56,68,40,37,5,92,3,0,0
SN,AH,sutra,441,86,40,64,4,57,67,40,37,5,91,3,0,0
SN,AH,sutra,442,86,40,64,4,57,66,41,37,5,91,3,0,0
SN,AH,sutra,443,84,40,64,4,58,67,42,36,5,91,3,0,0
SN,AH,sutra,444,83,40,65,4,58,64,42,36,5,92,3,0,0
SN,AH,sutra,445,84,39,65,4,58,63,42,36,5,93,3,0,0
SN,AH,sutra,446,86,37,66,4,57,64,42,37,5,92,2,0,0
SN,AH,sutra,447,86,38,66,4,55,66,42,36,5,92,2,0,0
SN,AH,sutra,448,83,39,67,3,55,65,42,35,4,92,2,0,0
SN,AH,sutra,449,81,39,67,3,55,65,43,36,4,92,2,0,0
SN,AH,sutra,450,81,38,67,3,55,67,43,35,4,92,2,0,0
SN,AH,sutra,451,83,38,66,3,54,70,42,35,5,91,2,0,0
SN,AH,sutra,452,82,39,66,3,53,70,43,35,5,91,2,0,0
SN,AH,sutra,453,82,40,66,3,52,70,43,35,5,91,2,0,0
SN,AH,sutra,454,82,41,66,3,53,68,44,34,5,91,2,0,0
SN,AH,sutra,455,81,43,65,3,55,68,45,34,5,90,2,0,0
SN,AH,sutra,456,81,42,65,3,55,69,46,34,5,89,2,0,0
SN,AH,sutra,457,84,45,64,3,55,67,46,34,5,88,2,0,0
SN,AH,sutra,458,83,45,64,3,55,68,47,34,5,87,2,0,0
SN,AH,sutra,459,84,45,64,3,54,66,47,35,5,88,2,0,0
SN,AH,sutra,460,83,45,63,3,53,67,48,35,5,88,3,0,0
SN,AH,sutra,461,81,47,63,3,54,66,47,35,5,89,3,0,0
SN,AH,sutra,462,79,47,64,2,53,62,47,35,5,91,3,0,0
SN,AH,sutra,463,77,47,64,2,54,61,47,36,5,92,3,0,0
SN,AH,sutra,464,78,45,64,2,53,62,48,36,5,92,3,0,0
SN,AH,sutra,465,79,45,64,2,52,61,48,37,5,92,3,0,0
SN,AH,sutra,466,80,45,63,2,51,63,46,36,5,93,4,0,0
SN,AH,sutra,467,81,46,62,3,52,64,47,35,5,94,4,0,0
SN,AH,sutra,468,82,46,62,3,50,65,46,34,5,96,4,0,0
SN,AH,sutra,469,84,47,63,3,51,63,45,34,5,95,3,0,0
SN,AH,sutra,470,84,48,63,3,51,61,45,35,5,95,3,0,0
SN,AH,sutra,471,86,48,64,3,49,62,45,34,5,95,2,0,0
SN,AH,sutra,472,85,46,64,3,49,63,45,34,5,97,2,0,0
SN,AH,sutra,473,85,46,64,3,48,63,46,34,5,97,2,0,0
SN,AH,sutra,474,84,48,64,3,47,63,47,33,5,97,2,0,0
SN,AH,sutra,475,85,48,64,3,46,64,45,33,5,98,2,0,0
SN,AH,sutra,476,85,49,64,3,46,62,45,34,5,98,2,0,0
SN,AH,sutra,477,86,51,63,3,47,63,44,34,5,97,2,0,0
SN,AH,sutra,478,86,51,64,3,45,64,42,33,5,98,2,0,0
SN,AH,sutra,479,87,50,64,3,44,66,41,33,5,98,2,0,0
SN,AH,sutra,480,88,50,64,3,43,66,41,33,5,98,2,0,0
SN,AH,sutra,481,91,51,63,3,44,65,40,33,5,98,2,0,0
SN,AH,sutra,482,92,51,63,3,44,63,40,33,5,99,2,0,0
SN,AH,sutra,483,95,50,62,3,45,62,39,36,5,98,2,0,0
SN,AH,sutra,484,94,50,62,3,45,63,39,35,5,99,2,0,0
SN,AH,sutra,485,96,51,62,3,45,66,40,35,5,100,2,0,0
SN,AH,sutra,486,94,52,62,3,46,66,41,35,5,99,2,0,0
SN,AH,sutra,487,93,53,62,3,47,65,41,35,5,99,2,0,0
SN,AH,sutra,488,90,52,62,3,47,66,39,33,5,98,2,0,0
SN,AH,sutra,489,93,54,61,3,46,67,37,33,5,98,2,0,0
SN,AH,sutra,490,93,55,61,3,46,67,37,33,5,97,2,0,0
SN,AH,sutra,491,92,55,61,3,46,68,38,31,5,98,2,0,0
SN,AH,sutra,492,91,55,62,3,44,68,37,31,5,99,2,0,0
SN,AH,sutra,493,90,56,62,3,44,69,37,29,5,100,2,0,0
SN,AH,sutra,494,87,55,63,2,44,71,34,29,4,101,2,0,0
SN,AH,sutra,495,86,56,63,2,45,71,33,28,4,102,2,0,0
SN,AH,sutra,496,83,57,63,2,45,70,32,25,4,101,2,0,0
SN,AH,sutra,497,85,58,62,2,48,68,31,26,4,100,2,0,0
SN,AH,sutra,498,84,58,62,2,47,69,32,26,4,100,2,0,0
SN,AH,sutra,499,85,57,62,2,48,70,32,25,4,99,2,0,0
SN,AH,sutra,500,84,58,62,2,47,71,32,25,4,99,2,0,0
SN,AH,sutra,501,85,58,62,2,46,72,31,24,4,100,2,0,0
SN,AH,sutra,502,85,58,63,2,47,73,30,21,4,99,2,0,0
SN,AH,sutra,503,87,60,62,3,48,78,29,20,4,96,2,0,0
SN,AH,sutra,504,88,60,62,3,48,80,27,20,4,95,2,0,0
SN,AH,sutra,505,89,61,62,3,47,81,26,19,4,95,2,0,0
SN,AH,sutra,506,88,61,62,3,46,80,27,19,4,97,2,0,0
SN,AH,sutra,507,89,61,61,3,45,80,26,19,4,98,3,0,0
SN,AH,sutra,508,87,63,61,3,45,81,26,18,4,98,3,0,0
SN,AH,sutra,509,88,64,61,3,44,81,27,17,3,98,3,0,0
SN,AH,sutra,510,86,63,62,2,42,81,28,17,1,99,3,0,0
SN,AH,sutra,511,85,62,62,2,41,83,29,17,1,99,3,0,0
SN,AH,sutra,512,87,62,62,2,41,82,28,17,1,99,3,0,0
SN,AH,sutra,513,88,61,61,2,40,83,27,17,1,100,4,0,0
SN,AH,sutra,514,87,61,61,2,40,80,28,18,1,102,4,0,0
SN,AH,sutra,515,87,60,61,2,39,81,28,19,1,102,4,0,0
SN,AH,sutra,516,89,60,60,2,38,80,28,19,1,102,5,0,0
SN,AH,sutra,517,89,60,60,2,38,78,27,21,1,103,5,0,0
SN,AH,sutra,518,90,61,60,2,37,77,26,22,1,103,5,0,0
SN,AH,sutra,519,94,63,60,2,36,77,27,23,4,109,5,0,0
SN,AH,sutra,520,93,63,60,2,36,77,28,24,4,108,5,0,0
SN,AH,sutra,521,94,65,59,2,37,77,30,24,4,110,6,0,0
SN,AH,sutra,522,95,64,58,2,37,77,30,24,4,110,7,0,0
SN,AH,sutra,523,95,62,58,2,37,79,29,25,4,110,7,0,0
SN,AH,sutra,524,96,62,58,2,37,79,29,25,4,109,7,0,0
SN,AH,sutra,525,95,63,58,2,37,78,29,26,4,109,7,0,0
SN,AH,sutra,526,95,63,59,2,37,76,29,26,3,109,7,0,0
SN,AH,sutra,527,96,62,58,2,39,76,29,27,4,108,7,0,0
SN,AH,sutra,528,96,61,58,2,40,75,30,27,4,108,7,0,0
SN,AH,sutra,529,97,61,58,2,39,77,28,27,4,108,7,0,0
SN,AH,sutra,530,97,59,59,2,37,78,27,27,4,109,7,0,0
SN,AH,sutra,531,96,59,59,2,37,78,27,28,4,109,7,0,0
SN,AH,sutra,532,93,57,60,2,36,80,27,28,4,110,7,0,0
SN,AH,sutra,533,92,57,60,2,36,80,28,28,4,110,7,0,0
SN,AH,sutra,534,90,58,60,2,36,82,28,27,4,110,7,0,0
SN,AH,sutra,535,91,58,61,2,37,81,27,27,4,110,6,0,0
SN,AH,sutra,536,91,57,61,2,37,83,27,27,4,109,6,0,0
SN,AH,sutra,537,91,57,60,2,38,83,27,27,4,108,7,0,0
SN,AH,sutra,538,93,57,60,2,37,83,27,26,4,108,7,0,0
SN,AH,sutra,539,93,57,60,2,37,82,26,26,4,110,7,0,0
SN,AH,sutra,540,92,56,60,2,40,81,26,26,4,110,7,0,0
SN,AH,sutra,541,94,57,61,2,40,79,26,26,4,109,6,0,0
SN,AH,sutra,542,94,58,61,1,40,78,26,26,4,107,6,0,0
SN,AH,sutra,543,93,58,61,1,42,78,26,27,4,105,6,0,0
SN,AH,sutra,544,91,57,61,1,41,78,26,28,5,107,6,0,0
SN,AH,sutra,545,90,57,61,1,42,78,27,27,5,107,6,0,0
SN,AH,sutra,546,88,58,61,1,41,78,28,27,5,108,6,0,0
SN,AH,sutra,547,88,59,60,1,41,78,29,27,5,106,7,0,0
SN,AH,sutra,548,87,59,60,1,42,78,29,27,5,106,7,0,0
SN,AH,sutra,549,87,58,60,1,42,78,30,28,5,105,7,0,0
SN,AH,sutra,550,88,58,59,2,43,79,33,28,5,104,7,0,0
SN,AH,sutra,551,87,58,59,2,42,79,35,27,5,105,7,0,0
SN,AH,sutra,552,86,56,60,2,40,80,35,27,5,106,7,0,0
SN,AH,sutra,553,87,55,60,2,40,80,35,27,5,106,7,0,0
SN,AH,sutra,554,87,56,59,2,41,79,36,27,6,106,7,0,0
SN,AH,sutra,555,87,57,59,2,42,77,36,27,6,106,7,0,0
SN,AH,sutra,556,86,58,59,2,42,77,36,27,6,106,7,0,0
SN,AH,sutra,557,85,58,59,2,42,77,37,28,6,105,7,0,0
SN,AH,sutra,558,82,58,60,2,40,79,38,25,6,107,7,0,0
SN,AH,sutra,559,83,59,60,2,40,78,38,25,6,106,7,0,0
SN,AH,sutra,560,82,57,60,2,41,76,37,24,6,104,7,0,0
SN,AH,sutra,561,83,55,60,2,40,78,36,25,6,104,7,0,0
SN,AH,sutra,562,84,55,59,2,40,80,36,26,6,103,7,0,0
SN,AH,sutra,563,83,56,59,2,40,81,36,26,6,102,7,0,0
SN,AH,sutra,564,82,55,59,3,41,81,38,26,6,103,7,0,0
SN,AH,sutra,565,80,55,59,3,41,81,39,26,6,104,7,0,0
SN,AH,sutra,566,81,56,58,3,42,82,39,27,6,102,7,0,0
SN,AH,sutra,567,80,58,58,3,42,83,39,26,6,101,7,0,0
SN,AH,sutra,568,81,59,58,3,42,83,38,26,6,100,7,0,0
SN,AH,sutra,569,82,59,58,3,41,83,38,25,6,101,7,0,0
SN,AH,sutra,570,83,58,58,3,40,82,39,26,6,101,7,0,0
SN,AH,sutra,571,85,57,58,3,38,82,39,27,6,101,7,0,0
SN,AH,sutra,572,83,57,59,3,35,83,40,26,6,102,7,0,0
SN,AH,sutra,573,83,57,59,3,35,82,39,28,6,102,7,0,0
SN,AH,sutra,574,83,57,59,3,34,81,40,28,6,103,7,0,0
SN,AH,sutra,575,82,56,59,3,36,80,40,29,6,103,7,0,0
SN,AH,sutra,576,82,55,59,3,36,80,41,30,6,102,7,0,0
SN,AH,sutra,577,82,56,59,3,34,80,41,30,6,103,7,0,0
SN,AH,sutra,578,83,56,59,2,34,76,41,30,6,104,7,0,0
SN,AH,sutra,579,83,55,59,2,34,75,41,31,6,105,7,0,0
SN,AH,sutra,580,81,54,59,2,35,76,42,31,6,105,7,0,0
SN,AH,sutra,581,80,55,59,2,36,77,41,31,6,104,7,0,0
SN,AH,sutra,582,80,55,60,2,36,78,41,31,6,103,6,0,0
SN,AH,sutra,583,81,54,60,2,36,78,41,31,6,103,6,0,0
SN,AH,sutra,584,81,54,60,2,36,79,41,31,6,102,6,0,0
SN,AH,sutra,585,80,54,59,2,38,79,40,31,6,102,7,0,0
SN,AH,sutra,586,81,54,58,2,39,79,40,32,7,101,7,0,0
SN,AH,sutra,587,81,54,58,2,39,78,41,32,7,101,7,0,0
SN,AH,sutra,588,79,56,59,2,39,76,41,33,7,102,6,0,0
SN,AH,sutra,589,81,56,59,2,39,77,40,33,7,100,6,0,0
SN,AH,sutra,590,81,56,58,2,42,78,40,33,7,99,6,0,0
SN,AH,sutra,591,80,55,58,2,42,80,40,33,7,99,6,0,0
SN,AH,sutra,592,79,57,58,2,42,82,40,31,7,98,6,0,0
SN,AH,sutra,593,78,58,58,2,42,83,40,30,7,98,6,0,0
SN,AH,sutra,594,73,57,58,2,42,84,41,27,4,92,6,0,0
SN,AH,sutra,595,74,57,58,2,43,84,40,26,4,92,6,0,0
SN,AH,sutra,596,71,56,59,2,43,84,39,25,4,90,5,0,0
SN,AH,sutra,597,70,56,59,2,43,83,40,25,4,91,5,0,0
SN,AH,sutra,598,71,56,59,2,43,82,41,24,4,91,5,0,0
SN,AH,sutra,599,72,56,59,2,43,82,40,24,4,91,5,0,0
SN,AH,sutra,600,73,56,59,2,43,83,39,23,4,91,5,0,0
SN,AH,sutra,601,72,55,59,2,43,84,40,23,4,91,5,0,0
SN,AH,sutra,602,70,55,60,2,42,84,40,23,3,92,5,0,0
SN,AH,sutra,603,69,55,60,2,42,86,39,23,3,92,5,0,0
SN,AH,sutra,604,68,55,60,2,42,85,40,23,3,93,5,0,0
SN,AH,sutra,605,67,56,59,2,41,86,40,23,3,93,6,0,0
SN,AH,sutra,606,67,57,59,2,42,85,39,24,3,92,6,0,0
SN,AH,sutra,607,67,58,58,2,46,83,39,24,4,91,6,0,0
SN,AH,sutra,608,68,60,58,2,45,83,37,24,4,91,6,0,0
SN,AH,sutra,609,71,59,57,2,45,83,38,24,5,90,6,0,0
SN,AH,sutra,610,70,59,57,2,46,82,38,25,5,90,6,0,0
SN,AH,sutra,611,71,60,56,3,48,81,40,26,5,89,6,0,0
SN,AH,sutra,612,72,58,57,3,47,82,41,27,5,88,5,0,0
SN,AH,sutra,613,72,57,57,3,47,84,41,27,5,87,5,0,0
SN,AH,sutra,614,73,59,57,3,47,83,41,27,5,85,5,0,0
SN,AH,sutra,615,74,59,57,3,44,85,42,26,5,85,5,0,0
SN,AH,sutra,616,71,58,57,3,46,85,43,27,5,85,5,0,0
SN,AH,sutra,617,71,56,58,3,45,84,42,27,5,87,5,0,0
SN,AH,sutra,618,73,56,57,3,44,85,42,28,5,87,5,0,0
SN,AH,sutra,619,73,57,57,3,44,87,43,27,4,85,5,0,0
SN,AH,sutra,620,75,56,57,3,42,89,42,27,4,85,5,0,0
SN,AH,sutra,621,75,55,57,3,43,89,43,27,4,84,5,0,0
SN,AH,sutra,622,78,55,58,3,43,88,42,27,4,83,4,0,0
SN,AH,sutra,623,79,56,57,3,42,87,42,27,4,83,5,0,0
SN,AH,sutra,624,81,57,56,3,43,88,42,26,4,82,5,0,0
SN,AH,sutra,625,79,56,57,2,43,88,40,26,4,82,5,0,0
SN,AH,sutra,626,79,57,57,2,44,89,38,26,4,81,5,0,0
SN,AH,sutra,627,78,58,57,2,44,88,39,26,4,81,5,0,0
SN,AH,sutra,628,77,59,56,2,44,89,41,27,4,80,5,0,0
SN,AH,sutra,629,78,58,57,2,43,89,40,27,3,80,5,0,0
SN,AH,sutra,630,77,58,57,2,43,90,40,27,3,80,5,0,0
SN,AH,sutra,631,76,57,58,2,42,89,41,27,3,80,5,0,0
SN,AH,sutra,632,76,57,58,2,43,89,41,26,3,80,5,0,0
SN,AH,sutra,633,77,57,58,2,44,88,41,26,3,79,5,0,0
SN,AH,sutra,634,77,56,57,2,45,89,42,27,3,79,5,0,0
SN,AH,sutra,635,77,57,57,2,45,88,42,27,3,79,5,0,0
SN,AH,sutra,636,76,57,57,2,45,88,43,26,3,80,5,0,0
SN,AH,sutra,637,74,55,58,2,45,87,43,26,3,82,5,0,0
SN,AH,sutra,638,74,54,57,2,45,87,44,26,3,82,6,0,0
SN,AH,sutra,639,74,53,58,1,45,86,43,25,3,81,6,0,0
SN,AH,sutra,640,76,52,57,1,47,87,42,26,3,80,6,0,0
SN,AH,sutra,641,75,51,58,1,46,86,42,26,3,81,6,0,0
SN,AH,sutra,642,75,50,57,2,46,88,45,27,3,81,6,0,0
SN,AH,sutra,643,75,48,57,2,47,89,45,27,3,81,6,0,0
SN,AH,sutra,644,74,48,57,2,48,89,46,27,3,80,6,0,0
SN,AH,sutra,645,75,48,57,2,48,90,46,26,3,79,6,0,0
SN,AH,sutra,646,73,47,56,2,49,91,48,25,3,79,7,0,0
SN,AH,sutra,647,72,46,56,2,50,91,48,26,3,79,7,0,0
SN,AH,sutra,648,74,47,56,2,51,90,47,24,3,79,7,0,0
SN,AH,sutra,649,74,47,56,2,51,91,46,25,3,78,7,0,0
SN,AH,sutra,650,76,46,56,2,49,91,46,26,3,78,7,0,0
SN,AH,sutra,651,77,46,56,2,49,90,45,25,3,80,7,0,0
SN,AH,sutra,652,77,45,56,2,49,90,45,25,4,80,7,0,0
SN,AH,sutra,653,76,44,57,2,48,90,45,25,4,80,7,0,0
SN,AH,sutra,654,77,45,56,2,49,91,45,24,5,79,7,0,0
SN,AH,sutra,655,78,45,56,2,48,90,44,25,5,80,7,0,0
SN,AH,sutra,656,78,45,56,2,47,91,45,25,5,79,7,0,0
SN,AH,sutra,657,77,45,56,2,47,91,46,25,5,79,7,0,0
SN,AH,sutra,658,79,46,55,2,46,90,47,26,6,78,7,0,0
SN,AH,sutra,659,81,46,55,2,46,89,46,26,6,78,7,0,0
SN,AH,sutra,660,82,46,56,2,44,89,46,26,6,79,6,0,0
SN,AH,sutra,661,82,48,57,2,43,87,45,25,5,80,6,0,0
SN,AH,sutra,662,81,48,57,2,44,88,44,25,5,80,6,0,0
SN,AH,sutra,663,82,46,57,2,44,91,44,24,5,79,6,0,0
SN,AH,sutra,664,80,47,56,2,45,90,44,24,5,80,7,0,0
SN,AH,sutra,665,81,47,57,2,42,90,43,23,5,81,7,0,0
SN,AH,sutra,666,80,46,58,2,42,91,44,23,5,81,6,0,0
SN,AH,sutra,667,82,44,58,2,43,90,44,23,5,81,6,0,0
SN,AH,sutra,668,82,42,58,2,44,88,45,25,5,81,6,0,0
SN,AH,sutra,669,84,41,58,2,45,88,43,25,5,81,6,0,0
SN,AH,sutra,670,82,44,58,2,44,88,43,25,5,81,6,0,0
SN,AH,sutra,671,82,44,58,2,44,88,42,26,5,81,6,0,0
SN,AH,sutra,672,82,46,59,2,44,87,42,26,5,80,5,0,0
SN,AH,sutra,673,82,47,59,2,44,86,42,26,5,80,5,0,0
SN,AH,sutra,674,81,48,59,2,44,86,43,25,5,80,5,0,0
SN,AH,sutra,675,81,47,59,2,45,84,43,26,5,81,5,0,0
SN,AH,sutra,676,83,48,58,2,48,83,42,26,5,80,5,0,0
SN,AH,sutra,677,85,48,58,2,48,83,41,25,5,80,5,0,0
SN,AH,sutra,678,88,49,57,2,48,82,41,25,6,79,5,0,0
SN,AH,sutra,679,88,50,57,2,48,81,40,25,6,80,5,0,0
SN,AH,sutra,680,90,50,57,2,50,79,40,25,6,81,4,0,0
SN,AH,sutra,681,92,49,56,2,50,78,40,23,6,83,5,0,0
SN,AH,sutra,682,95,49,56,2,48,79,41,25,5,87,5,0,0
SN,AH,sutra,683,94,47,56,2,48,80,41,25,5,89,5,0,0
SN,AH,sutra,684,93,47,57,2,48,80,40,25,4,89,5,0,0
SN,AH,sutra,685,94,47,57,2,47,80,40,25,4,89,5,0,0
SN,AH,sutra,686,96,45,57,1,46,80,38,25,4,90,5,0,0
SN,AH,sutra,687,97,45,57,1,46,81,37,24,4,90,5,0,0
SN,AH,sutra,688,96,45,57,1,47,85,38,24,4,90,5,0,0
SN,AH,sutra,689,95,44,57,1,47,86,39,24,4,90,5,0,0
SN,AH,sutra,690,96,46,57,1,47,84,38,24,4,90,5,0,0
SN,AH,sutra,691,96,46,57,1,45,88,37,23,4,90,5,0,0
SN,AH,sutra,692,96,48,56,1,46,88,37,24,4,89,5,0,0
SN,AH,sutra,693,95,50,57,1,45,86,37,22,4,90,5,0,0
SN,AH,sutra,694,96,49,57,1,46,85,36,22,4,91,5,0,0
SN,AH,sutra,695,96,49,57,1,47,84,36,22,4,91,5,0,0
SN,AH,sutra,696,101,51,56,1,48,85,34,22,4,92,6,0,0
SN,AH,sutra,697,98,51,56,1,49,86,34,22,4,93,6,0,0
SN,AH,sutra,698,99,50,56,1,51,87,33,23,4,93,5,0,0
SN,AH,sutra,699,97,50,57,1,51,87,32,23,4,93,5,0,0
SN,AH,sutra,700,100,53,57,1,51,88,32,24,4,93,5,0,0
SN,AH,sutra,701,101,52,57,1,50,89,32,24,4,93,5,0,0
SN,AH,sutra,702,102,51,56,1,53,90,32,24,4,92,5,0,0
SN,AH,sutra,703,102,51,57,1,52,90,30,23,4,93,5,0,0
SN,AH,sutra,704,99,53,57,1,52,91,30,23,4,93,5,0,0
SN,AH,sutra,705,99,53,57,1,51,92,30,23,4,93,5,0,0
SN,AH,sutra,706,98,53,57,1,52,91,30,24,4,93,5,0,0
SN,AH,sutra,707,97,53,57,1,51,93,30,24,4,93,5,0,0
SN,AH,sutra,708,98,56,57,1,51,95,31,24,4,94,5,0,0
SN,AH,sutra,709,98,55,58,1,50,94,31,24,4,94,5,0,0
SN,AH,sutra,710,100,55,57,1,51,95,31,24,4,93,5,0,0
SN,AH,sutra,711,101,56,57,1,51,94,31,24,4,92,5,0,0
SN,AH,sutra,712,102,56,57,1,50,94,32,24,4,91,5,0,0
SN,AH,sutra,713,101,56,57,1,50,95,32,24,4,91,5,0,0
SN,AH,sutra,714,101,57,56,1,51,97,31,24,5,90,5,0,0
SN,AH,sutra,715,100,57,57,1,50,97,31,23,5,90,5,0,0
SN,AH,sutra,716,100,58,57,1,51,97,31,22,5,89,5,0,0
SN,AH,sutra,717,100,57,58,0,50,97,29,21,5,89,5,0,0
SN,AH,sutra,718,100,57,58,0,50,97,29,21,5,89,5,0,0
SN,AH,sutra,719,101,57,58,0,50,95,29,21,5,90,5,0,0
SN,AH,sutra,720,100,59,58,0,50,95,28,21,5,90,5,0,0
SN,AH,sutra,721,100,60,59,0,50,96,26,21,5,90,4,0,0
SN,AH,sutra,722,102,61,58,1,50,99,26,21,5,89,4,0,0
SN,AH,sutra,723,100,61,58,1,51,99,27,21,5,89,4,0,0
SN,AH,sutra,724,99,62,57,2,53,102,28,20,5,89,4,0,0
SN,AH,sutra,725,98,63,57,2,53,103,29,18,5,89,4,0,0
SN,AH,sutra,726,98,63,57,2,53,104,29,18,5,88,4,0,0
SN,AH,sutra,727,99,63,57,2,54,103,29,18,4,88,4,0,0
SN,AH,sutra,728,98,62,57,2,54,104,29,19,4,88,4,0,0
SN,AH,sutra,729,98,62,58,2,53,103,29,19,3,88,4,0,0
SN,AH,sutra,730,98,65,57,3,53,105,30,19,3,87,4,0,0
SN,AH,sutra,731,99,66,57,3,53,103,30,19,3,87,4,0,0
SN,AH,sutra,732,100,66,57,3,53,102,29,20,3,87,4,0,0
