Text_Type,Book,Chapter,Window,LL,GGG,L,GGL,LGL,LG,G,LLL,LGG,GLL,LLG,GLG,GG,GL
SN,AH,uttara,2534,1,97,2,58,91,2,55,5,51,21,28,102,0,0
SN,AH,uttara,2535,1,98,1,59,89,2,55,5,53,21,28,101,0,0
SN,AH,uttara,2536,1,99,1,61,87,2,55,5,53,21,28,100,0,0
SN,AH,uttara,2537,1,99,2,62,87,2,54,5,52,21,29,99,0,0
SN,AH,uttara,2538,1,99,2,62,88,2,55,5,50,21,30,96,0,0
SN,AH,uttara,2539,1,99,2,61,90,2,55,5,49,20,31,96,0,0
SN,AH,uttara,2540,1,99,2,59,90,1,56,5,47,20,29,97,0,0
SN,AH,uttara,2541,1,100,2,62,88,2,55,5,48,20,30,98,0,0
SN,AH,uttara,2542,1,100,3,62,88,2,54,5,49,20,29,98,0,0
SN,AH,uttara,2543,1,101,3,61,88,2,54,5,49,20,29,98,0,0
SN,AH,uttara,2544,1,102,3,62,87,2,54,5,49,20,30,96,0,0
SN,AH,uttara,2545,1,101,3,64,85,2,53,5,50,20,30,99,0,0
SN,AH,uttara,2546,1,99,3,65,86,2,54,5,49,19,29,99,0,0
SN,AH,uttara,2547,1,100,3,66,86,2,53,5,49,19,30,99,0,0
SN,AH,uttara,2548,1,99,3,66,88,2,54,4,46,19,31,98,0,0
SN,AH,uttara,2549,1,99,3,67,88,2,54,4,47,18,31,97,0,0
SN,AH,uttara,2550,1,97,3,67,89,2,55,4,46,19,31,95,0,0
SN,AH,uttara,2551,1,97,3,67,89,2,55,4,46,18,31,96,0,0
SN,AH,uttara,2552,1,97,3,67,88,2,55,4,47,18,31,96,0,0
SN,AH,uttara,2553,1,97,3,67,88,2,55,4,48,17,30,97,0,0
SN,AH,uttara,2554,1,96,4,66,89,2,54,4,48,17,30,98,0,0
SN,AH,uttara,2555,1,93,4,69,89,3,53,5,49,17,31,100,0,0
SN,AH,uttara,2556,1,90,4,69,89,3,53,5,46,16,32,98,0,0
SN,AH,uttara,2557,1,89,4,68,88,3,52,5,48,17,33,100,0,0
SN,AH,uttara,2558,1,89,4,68,89,3,53,5,47,17,32,98,0,0
SN,AH,uttara,2559,1,88,4,67,90,3,53,5,48,17,31,99,0,0
SN,AH,uttara,2560,1,87,4,67,90,3,53,5,50,17,30,99,0,0
SN,AH,uttara,2561,1,89,4,69,92,3,53,5,50,16,30,102,0,0
SN,AH,uttara,2562,1,89,4,68,92,3,54,4,49,16,29,103,0,0
SN,AH,uttara,2563,1,91,4,69,91,3,53,4,55,16,29,106,0,0
SN,AH,uttara,2564,0,90,4,67,92,3,54,3,54,16,29,105,0,0
SN,AH,uttara,2565,0,92,3,68,91,3,54,3,54,18,28,105,0,0
SN,AH,uttara,2566,0,94,3,68,92,3,54,3,52,17,28,105,0,0
SN,AH,uttara,2567,0,94,3,69,90,3,54,3,52,17,28,106,0,0
SN,AH,uttara,2568,0,94,3,70,89,3,54,4,52,18,27,105,0,0
SN,AH,uttara,2569,0,97,3,71,88,3,53,4,55,19,27,109,0,0
SN,AH,uttara,2570,0,99,3,70,89,3,54,4,52,19,27,107,0,0
SN,AH,uttara,2571,0,100,3,72,88,4,53,4,52,21,27,108,0,0
SN,AH,uttara,2572,0,100,3,70,89,4,54,4,50,21,28,107,0,0
SN,AH,uttara,2573,0,99,3,69,89,4,54,4,50,22,29,107,0,0
SN,AH,uttara,2574,0,99,3,68,89,4,54,4,49,23,30,107,0,0
SN,AH,uttara,2575,0,97,3,69,89,4,54,4,49,23,30,108,0,0
SN,AH,uttara,2576,0,96,3,69,88,4,54,4,50,24,30,108,0,0
SN,AH,uttara,2577,0,99,3,68,87,5,53,4,51,25,31,109,0,0
SN,AH,uttara,2578,0,98,3,67,87,5,54,4,50,24,32,109,0,0
SN,AH,uttara,2579,0,101,3,67,86,5,53,4,50,24,32,110,0,0
SN,AH,uttara,2580,0,102,3,68,87,5,54,4,49,23,32,106,0,0
SN,AH,uttara,2581,0,103,3,67,86,6,53,4,50,24,34,108,0,0
SN,AH,uttara,2582,0,101,3,67,86,6,54,4,50,23,34,108,0,0
SN,AH,uttara,2583,0,100,3,67,85,6,53,6,51,23,35,109,0,0
SN,AH,uttara,2584,0,101,3,67,86,6,54,5,50,23,36,105,0,0
SN,AH,uttara,2585,0,103,3,67,86,7,53,5,51,23,38,105,0,0
SN,AH,uttara,2586,0,104,3,67,86,7,53,5,51,23,38,104,0,0
SN,AH,uttara,2587,0,104,3,68,84,7,53,5,51,23,38,105,0,0
SN,AH,uttara,2588,0,106,3,68,84,7,54,4,50,23,38,102,0,0
SN,AH,uttara,2589,0,108,3,69,84,8,53,4,50,23,39,103,0,0
SN,AH,uttara,2590,0,109,3,70,83,8,54,4,49,23,38,101,0,0
SN,AH,uttara,2591,0,110,3,71,84,9,53,4,51,23,37,102,0,0
SN,AH,uttara,2592,0,109,3,73,83,9,53,4,51,23,37,102,0,0
SN,AH,uttara,2593,0,111,3,73,84,10,52,5,50,25,37,103,0,0
SN,AH,uttara,2594,0,110,4,72,84,10,52,5,49,24,37,99,0,0
SN,AH,uttara,2595,0,111,4,72,83,10,52,5,49,24,39,98,0,0
SN,AH,uttara,2596,0,109,4,71,82,10,51,5,49,24,39,97,0,0
SN,AH,uttara,2597,0,109,4,74,82,11,50,6,50,24,41,97,0,0
SN,AH,uttara,2598,0,108,4,73,81,11,49,6,49,24,40,97,0,0
SN,AH,uttara,2599,0,110,4,77,82,11,48,7,51,26,41,98,0,0
SN,AH,uttara,2600,0,108,4,75,81,11,47,7,51,26,41,98,0,0
SN,AH,uttara,2601,0,110,4,77,82,12,46,7,50,27,42,98,0,0
SN,AH,uttara,2602,0,109,4,73,81,12,46,7,49,28,43,95,0,0
SN,AH,uttara,2603,0,108,4,72,81,12,45,7,50,31,43,96,0,0
SN,AH,uttara,2604,0,108,4,73,79,12,45,7,51,31,43,96,0,0
SN,AH,uttara,2605,0,107,4,75,79,12,45,7,50,30,43,97,0,0
SN,AH,uttara,2606,0,106,4,74,78,11,46,7,52,31,41,94,0,0
SN,AH,uttara,2607,0,107,4,75,77,11,45,7,54,30,43,93,0,0
SN,AH,uttara,2608,0,107,5,74,77,11,44,7,54,30,43,94,0,0
SN,AH,uttara,2609,0,106,5,73,76,11,44,7,55,31,45,93,0,0
SN,AH,uttara,2610,0,104,5,73,77,11,45,7,53,30,45,94,0,0
SN,AH,uttara,2611,0,104,5,72,76,11,44,8,53,31,47,95,0,0
SN,AH,uttara,2612,0,102,4,73,77,11,45,8,53,31,46,96,0,0
SN,AH,uttara,2613,0,102,4,74,77,12,44,8,54,31,46,99,0,0
SN,AH,uttara,2614,0,103,4,75,75,12,44,8,54,32,45,99,0,0
SN,AH,uttara,2615,0,101,5,77,76,12,43,8,54,32,45,98,0,0
SN,AH,uttara,2616,0,99,5,74,78,11,44,8,54,33,44,96,0,0
SN,AH,uttara,2617,0,99,4,76,78,11,45,8,52,33,44,96,0,0
SN,AH,uttara,2618,0,98,4,76,78,11,45,8,52,33,44,97,0,0
SN,AH,uttara,2619,0,98,4,76,78,11,44,8,53,34,44,98,0,0
SN,AH,uttara,2620,0,98,4,74,79,11,45,8,53,34,44,96,0,0
SN,AH,uttara,2621,0,98,4,74,77,11,44,9,54,35,45,97,0,0
SN,AH,uttara,2622,0,99,4,73,77,11,45,9,54,35,43,96,0,0
SN,AH,uttara,2623,0,99,4,74,76,11,45,9,56,35,41,96,0,0
SN,AH,uttara,2624,0,97,4,74,77,11,45,9,56,35,41,97,0,0
SN,AH,uttara,2625,0,99,4,76,76,12,44,9,57,34,41,99,0,0
SN,AH,uttara,2626,0,98,4,76,75,12,44,9,57,34,41,101,0,0
SN,AH,uttara,2627,0,99,4,77,75,13,43,9,56,35,42,103,0,0
SN,AH,uttara,2628,0,99,4,78,74,13,43,9,55,35,43,103,0,0
SN,AH,uttara,2629,0,100,3,79,72,13,43,9,56,35,44,104,0,0
SN,AH,uttara,2630,0,101,3,78,72,12,44,8,55,35,42,103,0,0
SN,AH,uttara,2631,0,102,3,76,72,12,44,8,55,35,42,104,0,0
SN,AH,uttara,2632,0,102,3,76,73,12,45,8,54,33,42,103,0,0
SN,AH,uttara,2633,0,101,3,76,73,12,44,8,54,33,42,107,0,0
SN,AH,uttara,2634,0,102,3,77,72,12,44,8,53,33,43,106,0,0
SN,AH,uttara,2635,0,101,3,79,73,12,44,8,54,34,43,110,0,0
SN,AH,uttara,2636,0,100,3,77,73,12,44,8,53,33,43,107,0,0
SN,AH,uttara,2637,0,101,3,77,74,12,43,8,53,34,44,106,0,0
SN,AH,uttara,2638,0,98,3,76,75,12,44,8,47,34,45,103,0,0
SN,AH,uttara,2639,0,97,3,76,74,12,44,8,48,35,46,102,0,0
SN,AH,uttara,2640,0,96,3,77,75,12,45,8,47,33,46,101,0,0
SN,AH,uttara,2641,0,97,3,78,74,13,44,8,48,34,47,102,0,0
SN,AH,uttara,2642,0,98,3,77,75,13,44,8,48,34,47,101,0,0
SN,AH,uttara,2643,0,103,3,76,76,14,43,7,48,33,47,103,0,0
SN,AH,uttara,2644,0,99,3,76,77,14,44,7,45,33,47,98,0,0
SN,AH,uttara,2645,0,97,3,78,78,15,43,7,47,33,48,99,0,0
SN,AH,uttara,2646,0,98,3,76,78,14,44,7,46,31,48,98,0,0
SN,AH,uttara,2647,0,98,3,77,78,14,44,7,46,31,48,97,0,0
SN,AH,uttara,2648,0,99,3,77,78,14,44,7,46,30,47,98,0,0
SN,AH,uttara,2649,0,102,3,78,79,15,43,7,47,29,47,98,0,0
SN,AH,uttara,2650,0,103,3,77,80,15,43,7,47,29,48,96,0,0
SN,AH,uttara,2651,0,107,3,76,82,16,42,7,47,28,49,96,0,0
SN,AH,uttara,2652,0,103,3,77,83,15,43,7,46,27,48,96,0,0
SN,AH,uttara,2653,0,108,3,76,84,16,42,7,47,27,48,95,0,0
SN,AH,uttara,2654,0,106,3,75,84,16,43,7,47,27,49,94,0,0
SN,AH,uttara,2655,0,108,3,74,82,16,42,7,49,27,50,95,0,0
SN,AH,uttara,2656,0,106,3,75,81,15,43,7,48,28,48,94,0,0
SN,AH,uttara,2657,0,109,3,74,80,15,42,8,49,28,47,95,0,0
SN,AH,uttara,2658,0,109,3,74,81,15,43,6,49,28,48,92,0,0
SN,AH,uttara,2659,0,108,3,74,81,15,43,6,49,28,47,94,0,0
SN,AH,uttara,2660,0,105,3,74,80,14,44,6,49,28,46,94,0,0
SN,AH,uttara,2661,0,106,3,75,79,14,43,6,50,27,45,97,0,0
SN,AH,uttara,2662,0,106,3,75,80,14,43,6,51,27,44,96,0,0
SN,AH,uttara,2663,0,106,3,75,81,14,43,6,51,27,44,95,0,0
SN,AH,uttara,2664,0,102,3,73,81,13,44,6,52,27,43,96,0,0
SN,AH,uttara,2665,0,103,3,71,81,13,44,6,52,27,43,97,0,0
SN,AH,uttara,2666,0,102,3,71,80,12,45,6,51,27,43,95,0,0
SN,AH,uttara,2667,0,103,3,69,80,12,45,6,52,28,43,94,0,0
SN,AH,uttara,2668,0,102,3,70,79,11,46,5,51,26,43,93,0,0
SN,AH,uttara,2669,0,102,3,72,81,11,46,5,52,26,43,93,0,0
SN,AH,uttara,2670,0,102,3,70,81,11,46,5,52,27,41,95,0,0
SN,AH,uttara,2671,0,103,3,71,82,12,46,5,54,28,44,96,0,0
SN,AH,uttara,2672,0,103,3,69,82,11,47,4,53,28,42,95,0,0
SN,AH,uttara,2673,0,104,3,70,83,11,48,4,54,28,42,96,0,0
SN,AH,uttara,2674,0,102,3,66,82,11,49,3,51,26,42,95,0,0
SN,AH,uttara,2675,0,103,3,67,83,11,50,3,51,26,42,97,0,0
SN,AH,uttara,2676,0,102,3,66,82,10,51,3,52,26,40,95,0,0
SN,AH,uttara,2677,0,102,3,68,82,10,51,3,52,25,39,95,0,0
SN,AH,uttara,2678,0,103,3,67,84,10,52,3,51,22,38,95,0,0
SN,AH,uttara,2679,0,103,3,69,87,10,52,3,51,22,39,97,0,0
SN,AH,uttara,2680,0,104,3,69,86,10,52,3,51,22,39,97,0,0
SN,AH,uttara,2681,0,103,3,70,88,10,51,3,51,21,40,98,0,0
SN,AH,uttara,2682,0,103,3,69,89,10,52,3,49,21,38,99,0,0
SN,AH,uttara,2683,0,103,2,74,90,10,53,3,51,21,39,98,0,0
SN,AH,uttara,2684,0,106,3,74,90,10,52,3,50,20,37,99,0,0
SN,AH,uttara,2685,0,114,3,75,89,10,51,4,51,20,37,100,0,0
SN,AH,uttara,2686,0,114,3,74,91,10,52,3,51,19,35,100,0,0
SN,AH,uttara,2687,0,116,3,73,90,10,52,3,52,19,35,99,0,0
SN,AH,uttara,2688,0,116,4,72,90,9,52,3,51,19,35,96,0,0
SN,AH,uttara,2689,0,117,4,72,91,9,51,4,53,22,37,97,0,0
SN,AH,uttara,2690,0,117,3,71,92,9,52,4,53,22,37,97,0,0
SN,AH,uttara,2691,0,118,3,71,91,9,52,4,53,21,37,98,0,0
SN,AH,uttara,2692,0,119,4,70,91,9,51,4,53,21,38,97,0,0
SN,AH,uttara,2693,0,121,5,69,91,9,50,4,54,21,38,95,0,0
SN,AH,uttara,2694,0,121,5,69,91,9,51,4,53,20,38,94,0,0
SN,AH,uttara,2695,0,122,5,70,90,9,50,5,53,20,38,95,0,0
SN,AH,uttara,2696,0,124,5,69,91,9,51,4,53,19,37,93,0,0
SN,AH,uttara,2697,0,124,5,70,90,9,50,4,53,20,37,95,0,0
SN,AH,uttara,2698,0,123,5,69,90,9,50,4,51,22,37,97,0,0
SN,AH,uttara,2699,0,125,5,68,88,9,49,4,51,23,38,99,0,0
SN,AH,uttara,2700,0,124,5,66,90,8,50,4,49,22,39,97,0,0
SN,AH,uttara,2701,0,125,5,66,90,8,50,4,49,22,40,95,0,0
SN,AH,uttara,2702,0,124,5,64,91,7,51,4,50,21,39,93,0,0
SN,AH,uttara,2703,0,124,5,64,93,8,50,4,51,22,39,94,0,0
SN,AH,uttara,2704,0,123,5,63,94,8,51,4,51,21,39,93,0,0
SN,AH,uttara,2705,0,123,5,62,95,8,50,4,53,21,40,93,0,0
SN,AH,uttara,2706,0,122,5,61,96,8,50,4,54,21,39,94,0,0
SN,AH,uttara,2707,1,125,5,64,96,8,49,4,55,21,38,93,0,0
SN,AH,uttara,2708,1,128,5,63,96,8,50,4,54,21,38,89,0,0
SN,AH,uttara,2709,1,129,5,63,96,8,50,4,54,21,37,89,0,0
SN,AH,uttara,2710,1,130,5,62,95,8,50,4,51,20,37,86,0,0
SN,AH,uttara,2711,1,133,5,63,94,9,49,4,52,20,37,87,0,0
SN,AH,uttara,2712,1,133,5,63,93,9,50,4,52,19,37,86,0,0
SN,AH,uttara,2713,1,135,5,63,92,9,49,5,52,19,37,87,0,0
SN,AH,uttara,2714,1,135,5,64,92,9,49,5,52,18,36,88,0,0
SN,AH,uttara,2715,1,136,5,64,91,9,49,5,52,18,36,88,0,0
SN,AH,uttara,2716,1,133,5,65,93,8,50,5,51,17,35,86,0,0
SN,AH,uttara,2717,1,132,5,67,92,8,49,5,53,17,35,87,0,0
SN,AH,uttara,2718,1,127,5,69,91,7,50,5,54,17,35,85,0,0
SN,AH,uttara,2719,1,133,5,72,92,8,49,5,55,16,36,87,0,0
SN,AH,uttara,2720,1,132,5,70,90,7,49,5,53,16,35,85,1,0
SN,AH,uttara,2721,1,131,5,70,90,7,49,5,53,16,35,86,1,0
SN,AH,uttara,2722,1,131,5,70,92,7,49,5,53,16,34,85,1,0
SN,AH,uttara,2723,1,133,5,71,92,8,48,5,54,17,34,85,1,0
SN,AH,uttara,2724,1,130,5,70,91,7,49,5,55,17,33,85,1,0
SN,AH,uttara,2725,1,129,5,71,91,7,48,5,56,18,32,87,1,0
SN,AH,uttara,2726,1,125,5,70,90,6,49,5,56,18,31,89,1,0
SN,AH,uttara,2727,1,125,5,70,90,6,49,5,57,19,32,86,1,0
SN,AH,uttara,2728,1,122,5,71,89,5,50,5,56,19,31,86,1,0
SN,AH,uttara,2729,1,121,5,73,88,5,49,5,55,20,30,90,1,0
SN,AH,uttara,2730,1,120,5,72,89,5,50,5,53,20,29,91,1,0
SN,AH,uttara,2731,2,121,5,71,89,5,49,5,56,18,32,92,1,0
SN,AH,uttara,2732,2,119,6,71,90,5,49,4,55,18,32,92,1,0
SN,AH,uttara,2733,2,120,6,72,90,5,49,4,55,18,30,92,1,0
SN,AH,uttara,2734,2,119,6,72,90,5,49,4,55,18,32,91,1,0
SN,AH,uttara,2735,2,120,6,75,89,5,48,4,55,17,32,92,1,0
SN,AH,uttara,2736,2,119,6,74,90,5,49,4,53,18,32,91,1,0
SN,AH,uttara,2737,2,118,6,74,90,5,49,4,53,18,32,92,1,0
SN,AH,uttara,2738,2,118,6,73,89,5,49,4,54,18,33,92,1,0
SN,AH,uttara,2739,2,118,6,75,88,5,48,4,56,18,33,92,1,0
SN,AH,uttara,2740,2,116,7,76,88,5,47,4,56,18,34,92,1,0
SN,AH,uttara,2741,2,116,7,76,88,6,46,4,56,19,36,94,1,0
SN,AH,uttara,2742,2,115,7,76,89,6,46,4,57,18,36,94,1,0
SN,AH,uttara,2743,2,114,7,76,88,6,45,4,58,19,36,97,1,0
SN,AH,uttara,2744,2,114,6,74,87,6,46,4,58,19,36,100,1,0
SN,AH,uttara,2745,2,114,6,75,86,6,45,4,60,20,36,100,1,0
SN,AH,uttara,2746,2,116,6,74,86,5,46,4,58,19,33,100,1,0
SN,AH,uttara,2747,2,114,6,75,85,5,45,4,60,19,33,103,1,0
SN,AH,uttara,2748,2,113,6,74,85,5,45,4,60,20,33,104,1,0
SN,AH,uttara,2749,2,112,6,76,87,5,45,4,60,20,32,102,1,0
SN,AH,uttara,2750,2,113,7,75,88,5,44,4,60,20,32,101,1,0
SN,AH,uttara,2751,2,114,7,75,87,5,43,4,60,20,32,104,1,0
SN,AH,uttara,2752,2,114,7,73,86,5,43,4,60,20,34,105,1,0
SN,AH,uttara,2753,2,114,7,74,84,5,42,5,63,20,34,105,1,0
SN,AH,uttara,2754,2,114,7,71,83,5,42,5,62,20,32,104,1,0
SN,AH,uttara,2755,2,114,7,70,82,5,41,5,63,21,33,106,1,0
SN,AH,uttara,2756,2,116,7,69,80,5,42,5,61,22,33,105,1,0
SN,AH,uttara,2757,2,116,7,71,81,6,41,5,61,22,36,104,1,0
SN,AH,uttara,2758,2,115,7,66,80,6,41,5,61,22,34,105,1,0
SN,AH,uttara,2759,2,113,6,69,79,7,41,5,63,22,36,106,1,0
SN,AH,uttara,2760,2,105,6,67,80,7,42,4,62,23,37,104,1,0
SN,AH,uttara,2761,2,106,6,69,80,8,41,4,62,23,39,104,1,0
SN,AH,uttara,2762,2,106,6,68,80,8,41,4,62,23,39,105,1,0
SN,AH,uttara,2763,2,104,5,68,80,8,42,4,62,24,39,106,1,0
SN,AH,uttara,2764,2,103,5,67,79,8,43,3,61,20,38,105,1,0
SN,AH,uttara,2765,2,103,5,67,76,8,42,4,63,20,39,107,1,0
SN,AH,uttara,2766,2,102,5,67,76,8,42,4,63,20,39,108,1,0
SN,AH,uttara,2767,2,100,4,67,76,8,43,4,64,20,38,110,1,0
SN,AH,uttara,2768,2,99,3,67,77,8,44,4,64,20,37,111,1,0
SN,AH,uttara,2769,2,98,3,67,78,8,44,4,64,20,36,112,1,0
SN,AH,uttara,2770,2,97,3,66,79,8,45,3,64,20,37,110,1,0
SN,AH,uttara,2771,2,96,3,66,79,8,45,3,63,21,37,111,1,0
SN,AH,uttara,2772,2,94,3,66,80,8,46,3,63,21,37,109,1,0
SN,AH,uttara,2773,2,95,3,66,79,8,45,3,66,20,37,110,1,0
SN,AH,uttara,2774,2,93,3,67,80,8,46,3,66,20,36,108,1,0
SN,AH,uttara,2775,2,92,3,69,77,8,45,3,70,20,36,109,1,0
SN,AH,uttara,2776,2,92,3,69,77,8,45,3,71,20,35,109,1,0
SN,AH,uttara,2777,2,93,3,69,76,8,45,3,70,20,35,110,1,0
SN,AH,uttara,2778,2,93,3,68,75,7,46,3,70,19,34,109,1,0
SN,AH,uttara,2779,2,95,3,71,76,7,46,3,70,19,35,110,1,0
SN,AH,uttara,2780,2,96,3,72,74,7,47,3,68,20,34,109,1,0
SN,AH,uttara,2781,2,99,3,73,75,7,47,3,69,21,35,109,1,0
SN,AH,uttara,2782,1,96,3,74,75,7,48,3,67,21,35,108,1,0
SN,AH,uttara,2783,1,96,3,73,77,8,47,3,67,23,37,108,1,0
SN,AH,uttara,2784,1,96,4,72,77,8,46,3,67,23,38,108,1,0
SN,AH,uttara,2785,1,97,4,73,76,8,45,3,68,23,39,108,1,0
SN,AH,uttara,2786,1,94,4,72,77,7,46,3,67,23,39,107,1,0
SN,AH,uttara,2787,1,93,4,73,78,7,46,3,67,23,39,106,1,0
SN,AH,uttara,2788,1,92,4,73,79,7,47,2,67,23,39,104,1,0
SN,AH,uttara,2789,1,92,4,73,79,7,47,2,67,23,39,104,1,0
SN,AH,uttara,2790,1,90,4,71,79,7,47,2,67,23,39,103,1,0
SN,AH,uttara,2791,1,91,4,71,76,7,47,2,67,23,41,103,1,0
SN,AH,uttara,2792,1,90,4,68,75,7,47,2,65,23,41,102,1,0
SN,AH,uttara,2793,1,91,4,66,75,7,47,2,64,23,42,103,1,0
SN,AH,uttara,2794,1,85,4,62,73,6,48,2,62,23,41,100,1,0
SN,AH,uttara,2795,1,86,4,63,75,6,48,3,62,25,41,102,0,0
SN,AH,uttara,2796,1,85,4,64,76,6,48,4,62,27,41,102,0,0
SN,AH,uttara,2797,1,87,4,64,76,6,47,5,63,29,43,105,0,0
SN,AH,uttara,2798,1,84,4,64,77,5,47,6,63,28,43,103,0,0
SN,AH,uttara,2799,1,85,4,65,77,5,46,8,61,32,43,103,0,0
SN,AH,uttara,2800,1,84,4,64,75,5,46,10,60,35,43,103,0,0
SN,AH,uttara,2801,1,84,4,65,75,5,46,10,60,35,44,101,0,0
SN,AH,uttara,2802,1,84,4,64,76,5,46,10,60,34,43,103,0,0
SN,AH,uttara,2803,1,82,4,63,75,5,45,10,64,35,45,105,0,0
SN,AH,uttara,2804,1,82,5,63,76,5,45,10,64,35,45,103,0,0
SN,AH,uttara,2805,1,83,5,65,77,5,45,10,66,36,48,106,0,0
SN,AH,uttara,2806,0,82,5,65,78,5,46,11,63,37,47,105,0,0
SN,AH,uttara,2807,0,82,4,67,81,5,47,13,63,40,49,104,0,0
SN,AH,uttara,2808,0,80,4,68,83,5,47,13,62,40,49,104,0,0
SN,AH,uttara,2809,0,80,4,69,82,5,46,13,65,40,49,104,0,0
SN,AH,uttara,2810,0,80,4,66,83,5,47,13,65,40,49,103,0,0
SN,AH,uttara,2811,0,81,4,68,82,5,46,13,65,39,49,105,0,0
SN,AH,uttara,2812,0,81,4,67,82,5,46,13,64,40,49,106,0,0
SN,AH,uttara,2813,0,80,4,70,82,5,45,13,64,40,48,108,0,0
SN,AH,uttara,2814,0,80,4,68,83,5,46,13,62,40,50,106,0,0
SN,AH,uttara,2815,0,81,3,67,84,6,46,13,63,42,50,107,0,0
SN,AH,uttara,2816,0,81,3,67,84,5,47,13,62,41,48,106,0,0
SN,AH,uttara,2817,0,82,3,69,83,5,46,13,61,41,48,108,0,0
SN,AH,uttara,2818,0,83,3,68,84,5,47,13,60,40,48,106,0,0
SN,AH,uttara,2819,0,83,3,69,85,5,47,13,60,40,49,103,0,0
SN,AH,uttara,2820,0,83,3,68,86,5,48,13,58,39,49,103,0,0
SN,AH,uttara,2821,0,82,3,69,85,5,48,13,58,39,50,103,0,0
SN,AH,uttara,2822,0,81,3,68,86,5,49,13,58,39,50,101,0,0
SN,AH,uttara,2823,0,83,3,70,85,5,48,13,58,38,51,101,0,0
SN,AH,uttara,2824,0,85,3,68,83,5,48,13,59,38,51,102,0,0
SN,AH,uttara,2825,0,85,2,70,81,5,48,13,60,38,51,104,0,0
SN,AH,uttara,2826,0,86,2,69,82,5,49,13,59,37,52,101,0,0
SN,AH,uttara,2827,0,87,2,70,82,5,49,13,59,37,51,100,0,0
SN,AH,uttara,2828,0,87,2,70,83,5,50,12,56,37,52,99,0,0
SN,AH,uttara,2829,0,85,2,71,83,5,50,12,56,37,53,99,0,0
SN,AH,uttara,2830,0,86,2,72,84,5,51,12,55,36,52,96,0,0
SN,AH,uttara,2831,0,86,2,73,85,6,50,12,55,37,52,98,0,0
SN,AH,uttara,2832,0,86,2,72,84,5,51,12,54,37,50,98,0,0
SN,AH,uttara,2833,0,85,2,74,84,5,51,12,52,37,50,99,0,0
SN,AH,uttara,2834,0,85,3,72,85,4,51,12,50,37,49,98,0,0
SN,AH,uttara,2835,0,85,3,74,84,4,50,13,51,36,49,99,0,0
SN,AH,uttara,2836,0,85,3,72,83,3,51,13,51,36,48,98,0,0
SN,AH,uttara,2837,0,88,3,73,85,3,51,13,51,37,48,99,0,0
SN,AH,uttara,2838,0,89,3,73,84,3,51,13,53,36,47,99,0,0
SN,AH,uttara,2839,0,89,3,74,86,3,51,13,52,36,46,98,0,0
SN,AH,uttara,2840,0,90,3,73,87,3,52,12,50,36,45,98,0,0
SN,AH,uttara,2841,0,91,3,73,87,3,52,12,49,36,46,97,0,0
SN,AH,uttara,2842,0,91,3,72,87,3,52,12,50,37,46,96,0,0
SN,AH,uttara,2843,0,92,3,73,87,3,52,12,49,37,46,95,0,0
SN,AH,uttara,2844,0,92,4,72,87,3,51,12,50,37,46,95,0,0
SN,AH,uttara,2845,0,96,4,72,87,4,50,12,51,38,45,95,0,0
SN,AH,uttara,2846,0,95,4,73,88,4,50,12,52,38,45,93,0,0
SN,AH,uttara,2847,0,98,4,76,88,5,49,12,51,37,47,92,0,0
SN,AH,uttara,2848,0,97,4,78,90,5,50,12,48,36,47,90,0,0
SN,AH,uttara,2849,0,97,4,80,90,5,49,12,48,35,48,91,0,0
SN,AH,uttara,2850,0,98,4,78,92,5,50,12,44,36,48,90,0,0
SN,AH,uttara,2851,0,98,5,78,92,5,49,12,43,36,49,90,0,0
SN,AH,uttara,2852,0,97,5,78,92,5,49,12,44,36,49,90,0,0
SN,AH,uttara,2853,0,97,5,77,92,5,49,12,43,36,50,91,0,0
SN,AH,uttara,2854,0,96,5,74,91,5,49,12,42,37,48,90,0,0
SN,AH,uttara,2855,0,96,5,75,91,5,48,12,43,36,48,92,0,0
SN,AH,uttara,2856,0,94,5,75,90,5,48,12,41,35,47,91,0,0
SN,AH,uttara,2857,0,96,5,71,90,5,48,12,41,35,47,93,0,0
SN,AH,uttara,2858,0,95,5,71,89,4,49,12,41,33,45,94,0,0
SN,AH,uttara,2859,0,96,4,74,90,5,49,12,41,33,44,95,0,0
SN,AH,uttara,2860,0,95,4,72,91,5,50,12,41,33,44,94,0,0
SN,AH,uttara,2861,0,95,4,74,89,5,50,12,41,33,44,94,0,0
SN,AH,uttara,2862,0,94,4,76,88,5,50,12,42,33,43,94,0,0
SN,AH,uttara,2863,0,94,4,77,88,5,49,12,43,33,43,95,0,0
SN,AH,uttara,2864,0,95,4,77,88,5,49,12,42,33,43,95,0,0
SN,AH,uttara,2865,0,99,4,79,89,5,49,12,44,34,45,96,0,0
SN,AH,uttara,2866,0,98,4,78,91,5,49,12,44,35,43,97,0,0
SN,AH,uttara,2867,0,101,4,79,91,5,49,12,45,35,44,99,0,0
SN,AH,uttara,2868,0,101,4,79,91,5,49,12,45,35,43,100,0,0
SN,AH,uttara,2869,0,101,4,79,91,6,48,12,49,36,44,104,0,0
SN,AH,uttara,2870,0,102,4,79,90,6,49,11,49,35,44,102,0,0
SN,AH,uttara,2871,0,102,4,81,88,6,48,10,50,33,45,102,0,0
SN,AH,uttara,2872,0,99,4,82,87,6,49,9,49,31,43,100,0,0
