Text_Type,Book,Chapter,Window,GLG,LGG,GLL,GGL,L,G,LLL,LG,LGL,GGG,LLG,LL,GG,GL
SN,AS,chikitsa,3729,53,32,23,48,10,20,8,0,43,61,21,1,6,0
SN,AS,chikitsa,3730,53,33,23,45,10,21,7,0,44,62,21,1,6,0
SN,AS,chikitsa,3731,52,33,23,43,9,22,7,0,46,61,21,1,6,0
SN,AS,chikitsa,3732,50,33,23,43,8,23,7,0,47,58,23,1,6,0
SN,AS,chikitsa,3733,49,33,25,42,8,23,7,0,48,55,23,1,6,0
SN,AS,chikitsa,3734,48,35,25,40,8,23,7,0,49,52,24,1,6,0
SN,AS,chikitsa,3735,48,31,26,41,8,24,7,0,50,49,25,1,6,0
SN,AS,chikitsa,3736,48,28,26,42,8,25,7,0,52,45,26,1,6,0
SN,AS,chikitsa,3737,47,28,26,43,8,25,7,0,52,45,26,1,6,0
SN,AS,chikitsa,3738,46,29,27,43,8,25,7,0,54,43,25,1,6,0
SN,AS,chikitsa,3739,48,29,26,42,8,25,7,0,54,43,25,1,6,0
SN,AS,chikitsa,3740,48,28,26,41,8,25,7,0,54,45,25,1,6,0
SN,AS,chikitsa,3741,49,27,26,42,8,25,7,0,54,44,25,1,6,0
SN,AS,chikitsa,3742,48,28,26,41,8,25,7,0,54,43,27,1,6,0
SN,AS,chikitsa,3743,48,27,27,41,8,25,7,0,54,42,27,1,6,0
SN,AS,chikitsa,3744,49,27,26,40,8,25,7,0,53,43,27,1,6,0
SN,AS,chikitsa,3745,49,27,26,41,9,25,7,0,53,42,26,1,6,0
SN,AS,chikitsa,3746,47,27,26,40,9,26,8,0,55,43,24,1,6,0
SN,AS,chikitsa,3747,46,27,26,39,9,27,8,0,55,43,25,1,6,0
SN,AS,chikitsa,3748,47,26,24,39,9,27,8,0,57,43,25,1,6,0
SN,AS,chikitsa,3749,47,25,24,38,9,28,8,0,58,43,25,1,6,0
SN,AS,chikitsa,3750,48,24,23,38,8,29,8,0,59,43,25,1,6,0
SN,AS,chikitsa,3751,47,24,21,39,7,30,8,0,61,42,25,1,6,0
SN,AS,chikitsa,3752,45,24,22,38,7,31,7,0,63,43,25,1,5,0
SN,AS,chikitsa,3753,45,23,22,37,7,32,7,0,63,44,25,1,5,0
SN,AS,chikitsa,3754,47,20,22,38,6,33,6,0,64,44,24,1,5,0
SN,AS,chikitsa,3755,47,20,22,39,6,34,6,0,62,45,23,1,4,0
SN,AS,chikitsa,3756,47,20,22,40,6,35,4,0,62,45,23,1,3,0
SN,AS,chikitsa,3757,47,21,20,41,6,36,4,0,63,45,22,1,2,0
SN,AS,chikitsa,3758,47,22,21,39,6,37,4,0,64,44,22,1,2,0
SN,AS,chikitsa,3759,46,23,22,40,6,38,4,0,65,41,22,0,2,0
SN,AS,chikitsa,3760,46,22,22,40,7,38,3,0,68,40,21,0,2,0
SN,AS,chikitsa,3761,47,22,21,40,7,39,3,0,67,41,20,0,1,0
SN,AS,chikitsa,3762,46,21,22,39,8,39,2,0,68,42,21,0,0,0
SN,AS,chikitsa,3763,46,21,23,38,8,39,2,0,68,42,21,0,0,0
SN,AS,chikitsa,3764,46,21,23,38,9,38,2,0,69,41,21,0,0,0
SN,AS,chikitsa,3765,43,22,22,36,9,38,2,0,68,42,21,0,0,0
SN,AS,chikitsa,3766,41,22,21,34,9,37,2,0,68,42,21,0,1,0
SN,AS,chikitsa,3767,38,24,20,32,9,36,2,0,67,44,22,0,1,0
SN,AS,chikitsa,3768,38,24,19,31,9,35,2,1,66,43,23,0,1,0
SN,AS,chikitsa,3769,42,25,19,40,9,35,4,1,67,49,25,0,1,1
SN,AS,chikitsa,3770,41,28,17,40,9,35,4,1,66,51,25,0,1,1
SN,AS,chikitsa,3771,40,27,17,40,9,35,5,1,65,49,24,0,1,1
SN,AS,chikitsa,3772,39,26,18,41,8,35,7,1,66,49,23,0,1,1
SN,AS,chikitsa,3773,39,26,18,41,8,35,6,1,66,50,26,0,2,1
SN,AS,chikitsa,3774,38,27,18,40,8,35,6,1,66,49,28,0,2,1
SN,AS,chikitsa,3775,39,26,17,39,8,34,6,1,66,50,28,0,2,2
SN,AS,chikitsa,3776,39,25,17,39,8,34,6,1,65,51,27,0,2,2
SN,AS,chikitsa,3777,38,26,19,41,9,33,6,1,64,52,27,0,2,2
SN,AS,chikitsa,3778,38,25,21,42,8,33,6,1,63,51,27,1,2,2
SN,AS,chikitsa,3779,39,25,21,44,8,33,6,1,61,50,26,1,2,2
SN,AS,chikitsa,3780,40,25,20,44,8,32,6,2,60,50,27,1,2,2
SN,AS,chikitsa,3781,41,29,22,49,8,31,7,2,59,50,30,1,3,2
SN,AS,chikitsa,3782,44,30,22,48,8,30,7,2,59,50,30,1,3,2
SN,AS,chikitsa,3783,43,30,20,47,8,29,8,2,58,50,30,1,3,2
SN,AS,chikitsa,3784,42,28,20,49,7,30,8,2,58,51,30,1,3,2
SN,AS,chikitsa,3785,43,28,20,48,7,30,8,2,58,52,29,1,3,2
SN,AS,chikitsa,3786,46,28,20,49,7,29,8,2,58,53,29,1,3,2
SN,AS,chikitsa,3787,46,27,20,48,7,29,9,2,58,53,29,1,3,2
SN,AS,chikitsa,3788,46,27,19,49,7,28,11,2,55,56,30,1,4,2
SN,AS,chikitsa,3789,47,27,20,49,7,27,11,3,54,56,31,1,4,2
SN,AS,chikitsa,3790,47,27,21,49,7,27,12,3,54,56,33,1,4,2
SN,AS,chikitsa,3791,47,27,21,49,7,26,12,3,55,56,32,1,5,2
SN,AS,chikitsa,3792,50,26,22,52,7,25,13,3,56,57,31,1,5,3
SN,AS,chikitsa,3793,51,26,21,53,7,24,13,3,54,57,31,1,5,3
SN,AS,chikitsa,3794,52,29,20,55,7,23,13,4,54,59,32,1,5,3
SN,AS,chikitsa,3795,52,29,21,55,6,23,13,4,54,58,31,1,5,3
SN,AS,chikitsa,3796,53,29,20,55,6,22,12,4,53,58,32,1,6,3
SN,AS,chikitsa,3797,53,28,20,55,6,21,13,4,54,58,31,1,6,3
SN,AS,chikitsa,3798,53,29,20,55,6,21,13,4,52,57,31,1,6,3
SN,AS,chikitsa,3799,53,29,20,55,6,21,13,4,50,58,31,1,6,3
SN,AS,chikitsa,3800,52,31,20,55,6,21,13,4,50,56,30,1,6,3
SN,AS,chikitsa,3801,52,32,20,56,6,20,13,4,49,58,29,1,6,3
SN,AS,chikitsa,3802,52,35,20,58,6,19,14,4,48,57,30,1,7,3
SN,AS,chikitsa,3803,54,36,20,58,6,19,14,4,47,55,30,1,7,3
SN,AS,chikitsa,3804,52,38,20,59,6,18,14,4,47,57,30,1,7,3
SN,AS,chikitsa,3805,52,40,20,57,6,18,14,4,46,57,31,1,7,3
SN,AS,chikitsa,3806,52,41,20,56,6,17,14,5,45,56,31,1,7,3
SN,AS,chikitsa,3807,51,40,20,55,6,16,14,5,44,57,32,1,7,3
SN,AS,chikitsa,3808,52,39,19,57,6,15,15,5,42,56,33,1,8,3
SN,AS,chikitsa,3809,54,40,22,58,6,14,17,5,43,57,33,1,8,3
SN,AS,chikitsa,3810,58,42,26,60,5,14,17,6,41,63,35,1,8,3
SN,AS,chikitsa,3811,56,43,26,59,6,13,18,6,41,62,36,1,8,3
SN,AS,chikitsa,3812,58,48,27,62,5,14,20,6,40,64,36,1,8,3
SN,AS,chikitsa,3813,58,50,26,61,4,14,22,6,41,64,37,1,8,3
SN,AS,chikitsa,3814,57,51,25,60,3,14,22,7,40,65,39,1,8,3
SN,AS,chikitsa,3815,60,51,27,61,3,13,22,7,40,67,39,1,8,3
SN,AS,chikitsa,3816,61,51,27,61,4,13,22,7,39,67,39,1,7,3
SN,AS,chikitsa,3817,64,54,29,64,4,13,25,7,41,66,39,1,7,3
SN,AS,chikitsa,3818,62,56,31,64,4,14,26,6,43,70,41,1,7,3
SN,AS,chikitsa,3819,61,58,34,56,4,14,25,6,41,65,39,1,7,2
SN,AS,chikitsa,3820,61,56,35,54,4,13,25,6,41,63,41,1,7,2
SN,AS,chikitsa,3821,61,56,38,54,4,13,24,6,41,64,42,1,8,2
SN,AS,chikitsa,3822,62,56,39,55,4,13,22,6,41,63,42,1,9,2
SN,AS,chikitsa,3823,62,57,40,57,4,13,22,6,42,63,41,1,8,2
SN,AS,chikitsa,3824,63,56,41,57,4,12,22,6,42,63,41,1,8,2
SN,AS,chikitsa,3825,63,56,41,61,4,12,23,6,44,63,46,1,8,1
SN,AS,chikitsa,3826,66,61,47,66,3,12,25,6,44,64,49,1,8,1
SN,AS,chikitsa,3827,65,61,46,63,2,12,25,6,45,63,50,1,9,1
SN,AS,chikitsa,3828,66,61,44,62,2,13,26,6,45,62,51,0,9,1
SN,AS,chikitsa,3829,65,62,44,60,2,12,26,6,45,62,51,0,10,1
SN,AS,chikitsa,3830,65,64,47,62,2,13,26,5,47,61,51,0,10,1
SN,AS,chikitsa,3831,64,61,46,58,2,14,25,5,47,59,49,0,9,1
SN,AS,chikitsa,3832,62,62,47,58,2,14,25,6,50,62,47,0,9,1
SN,AS,chikitsa,3833,64,62,47,59,2,14,24,6,50,63,47,0,9,1
SN,AS,chikitsa,3834,65,62,49,60,2,14,24,6,50,62,47,0,9,1
SN,AS,chikitsa,3835,65,63,49,63,2,13,25,6,50,63,50,0,9,1
SN,AS,chikitsa,3836,62,62,49,62,2,13,26,6,49,65,49,0,9,1
SN,AS,chikitsa,3837,67,63,49,65,2,13,26,6,48,64,51,0,9,1
SN,AS,chikitsa,3838,68,63,49,65,2,14,24,6,49,62,50,0,8,1
SN,AS,chikitsa,3839,65,63,48,67,2,15,24,5,49,61,49,0,8,1
SN,AS,chikitsa,3840,67,64,47,67,2,14,23,5,48,60,46,0,8,1
